Volume averages, fluxes, etc
it t dt rho mx my mz bx by bz e Pmin Pmax
    404  2.94932E+02  7.34222E-01  5.00000E+00 -3.34173E-15  0.00000E+00 -1.08432E-34 -7.92567E-18 -1.17647E-18  8.51906E-01  6.79724E-10  6.90350E-03  4.89445E-01
    405  2.95666E+02  7.34197E-01  5.00000E+00 -3.34173E-15  7.22881E-35 -1.08432E-34  0.00000E+00  4.33435E-19  8.51541E-01  6.79724E-10  6.90350E-03  4.89422E-01
    406  2.96401E+02  7.34172E-01  5.00000E+00 -3.34172E-15  1.44576E-34  3.61441E-35  1.98142E-18  4.95354E-19  8.51175E-01  6.79723E-10  6.90350E-03  4.89399E-01
    407  2.97135E+02  7.34148E-01  5.00000E+00 -3.34171E-15 -3.61441E-35  1.08432E-34 -2.97212E-18 -4.33435E-19  8.50810E-01  6.79723E-10  6.90350E-03  4.89376E-01
    408  2.97869E+02  7.34123E-01  5.00000E+00 -3.34171E-15  3.61441E-35 -1.44576E-34 -3.96283E-18 -1.42414E-18  8.50445E-01  6.79723E-10  6.90350E-03  4.89352E-01
    409  2.98603E+02  7.34098E-01  5.00000E+00 -3.34170E-15  0.00000E+00 -7.22881E-35  1.98142E-18  1.05263E-18  8.50079E-01  6.79723E-10  6.90350E-03  4.89328E-01
    410  2.99337E+02  7.34073E-01  5.00000E+00 -3.34169E-15 -3.61441E-35 -7.22881E-35  0.00000E+00 -6.19193E-20  8.49714E-01  6.79723E-10  6.90350E-03  4.89303E-01
    411  3.00000E+02  6.63021E-01  5.00000E+00 -3.34169E-15  3.25297E-34  2.16864E-34  1.98142E-18 -1.23839E-19  8.49384E-01  6.79723E-10  6.90350E-03  4.89280E-01
    412  3.00979E+02  9.78698E-01  5.00000E+00 -3.34169E-15  1.44576E-34 -3.61441E-35  0.00000E+00 -1.11455E-18  8.48907E-01  6.79729E-10  6.90350E-03  4.89700E-01
    413  3.01468E+02  4.89067E-01  5.00001E+00 -3.34169E-15  2.16864E-34 -2.89152E-34  2.97212E-18  3.71516E-19  8.48664E-01  6.79731E-10  6.90350E-03  4.90894E-01
    414  3.01538E+02  7.07233E-02  5.00001E+00 -3.34169E-15 -1.08432E-34  2.16864E-34  1.98142E-18 -2.22909E-18  8.48631E-01  6.79731E-10  6.90350E-03  4.91235E-01
    415  3.01557E+02  1.89222E-02  5.00001E+00 -3.34169E-15  2.89152E-34  1.44576E-34 -4.95354E-18 -6.19193E-20  8.48621E-01  6.79731E-10  6.90350E-03  4.91321E-01
    416  3.01582E+02  2.45130E-02  5.00001E+00 -3.34169E-15  2.89152E-34  0.00000E+00  0.00000E+00  9.28789E-19  8.48609E-01  6.79731E-10  6.90350E-03  4.91432E-01
    417  3.01600E+02  1.80759E-02  5.00001E+00 -3.34169E-15 -7.22881E-35 -7.22881E-35 -1.98142E-18  2.47677E-19  8.48600E-01  6.79731E-10  6.90350E-03  4.91514E-01
    418  3.01625E+02  2.50266E-02  5.00001E+00 -3.34168E-15  1.44576E-34  7.22881E-35 -2.97212E-18  2.04334E-18  8.48587E-01  6.79729E-10  6.90350E-03  4.91627E-01
    419  3.01676E+02  5.05039E-02  5.00001E+00 -3.34168E-15 -7.22881E-35  0.00000E+00 -9.90708E-19  0.00000E+00  8.48562E-01  6.79727E-10  6.90350E-03  4.91368E-01
    420  3.01754E+02  7.80245E-02  5.00001E+00 -3.34167E-15  1.44576E-34  0.00000E+00 -6.93496E-18  1.85758E-19  8.48517E-01  6.79723E-10  6.90350E-03  4.89882E-01
    421  3.02044E+02  2.90488E-01  5.00001E+00 -3.34167E-15  1.44576E-34 -1.80720E-34  2.97212E-18 -1.85758E-19  8.48373E-01  6.79723E-10  6.90350E-03  4.90047E-01
    422  3.03045E+02  1.00130E+00  5.00001E+00 -3.34166E-15  7.22881E-35 -7.22881E-35 -1.98142E-18 -3.71516E-19  8.47878E-01  6.79722E-10  6.90350E-03  4.90673E-01
    423  3.04044E+02  9.98324E-01  5.00001E+00 -3.34165E-15  7.22881E-35  0.00000E+00  9.90708E-19  4.95354E-19  8.47385E-01  6.79722E-10  6.90350E-03  4.91371E-01
    424  3.05039E+02  9.94946E-01  5.00001E+00 -3.34164E-15  2.16864E-34 -7.22881E-35 -3.96283E-18  1.85758E-19  8.46893E-01  6.79722E-10  6.90350E-03  4.92126E-01
    425  3.06000E+02  9.61390E-01  5.00001E+00 -3.34164E-15  2.16864E-34 -1.80720E-34  0.00000E+00  6.19193E-20  8.46418E-01  6.79722E-10  6.90350E-03  4.92893E-01
    426  3.06990E+02  9.90458E-01  5.00001E+00 -3.34164E-15  2.89152E-34  1.44576E-34  9.90708E-19 -1.23839E-19  8.45935E-01  6.79727E-10  6.90350E-03  4.93715E-01
    427  3.07485E+02  4.94423E-01  5.00001E+00 -3.34164E-15  7.22881E-35 -1.08432E-34 -4.95354E-18 -2.60061E-18  8.45690E-01  6.79729E-10  6.90350E-03  4.95211E-01
    428  3.07628E+02  1.43098E-01  5.00002E+00 -3.34163E-15  7.95169E-34 -3.97585E-34  3.96283E-18  6.19193E-20  8.45619E-01  6.79729E-10  6.90350E-03  4.95645E-01
    429  3.07701E+02  7.27771E-02  5.00002E+00 -3.34163E-15  3.57385E-26  3.82692E-27 -1.79576E-11  9.73419E-13  8.45583E-01  6.79729E-10  6.90350E-03  4.96034E-01
    430  3.07739E+02  3.86227E-02  5.00002E+00 -3.34163E-15  5.48151E-26  5.41500E-27 -2.70670E-11  1.93008E-12  8.45563E-01  6.79729E-10  6.90350E-03  4.96241E-01
    431  3.07779E+02  3.91568E-02  5.00002E+00 -3.34163E-15  7.41771E-26  7.01999E-27 -3.67982E-11  2.97697E-12  8.45544E-01  6.79729E-10  6.90350E-03  4.96451E-01
    432  3.07818E+02  3.95070E-02  5.00002E+00 -3.34163E-15  9.37384E-26  8.63051E-27 -4.71339E-11  4.11849E-12  8.45525E-01  6.79729E-10  6.90350E-03  4.96663E-01
    433  3.07858E+02  3.98351E-02  5.00002E+00 -3.34163E-15  1.13490E-25  1.02471E-26 -5.80703E-11  5.34633E-12  8.45505E-01  6.79729E-10  6.90350E-03  4.96877E-01
    434  3.07898E+02  4.01354E-02  5.00002E+00 -3.34163E-15  1.33416E-25  1.18690E-26 -6.95996E-11  6.64600E-12  8.45485E-01  6.79729E-10  6.90350E-03  4.97093E-01
    435  3.07938E+02  4.04144E-02  5.00002E+00 -3.34163E-15  1.53508E-25  1.34940E-26 -8.17372E-11  8.01669E-12  8.45465E-01  6.79729E-10  6.90350E-03  4.97311E-01
    436  3.07979E+02  4.06758E-02  5.00002E+00 -3.34163E-15  1.73759E-25  1.51202E-26 -9.44899E-11  9.45252E-12  8.45445E-01  6.79729E-10  6.90350E-03  4.97531E-01
    437  3.08000E+02  2.08955E-02  5.00002E+00 -3.34163E-15  1.84174E-25  1.59524E-26 -1.01248E-10  1.02088E-11  8.45435E-01  6.79729E-10  6.90350E-03  4.97644E-01
