deg deg R km/s g/cm3 km/s km/s km/s G G G erg/cm3 erg/cm3 erg/cm3 dyne/cm^2 dyne/cm^2 K K -- -- -- -- deg deg km/s
       320  1.0000000000E+02  2  3 23
      37      19
  6.9600000000E+08  1.0000000000E+00  1.6666666667E+00
lon lat r divudx Rho Ux Uy Uz Bx By Bz Ehot I01 I02 Pe P te ti normx normy normz comprho thetaup thetadn ushk xSI r g
  7.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0000000000E+02  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1000000000E+02  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2000000000E+02  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3000000000E+02  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4000000000E+02  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5000000000E+02  8.0000000000E+01  3.7670844285E+00 -7.8095804648E+01  2.0946584969E-19 -1.9461599224E+02  6.8594564544E+01  2.8256209464E+02 -4.9351141598E-02 -2.4671610215E-01 -8.2390532167E-01  6.1502667438E-06  2.6297367387E-07  4.6664337308E-05  1.9041632680E-05  1.6959473384E-03  1.0622791047E+06  8.1685105598E+07 -1.0048882262E-01  9.2912403570E-02  9.8515347494E-01  1.4145772839E+01  1.3674892843E+01  2.1259563186E+01  3.5728422876E+02
  1.6000000000E+02  8.0000000000E+01  3.3302106130E+00 -2.2306190687E+02  3.0990143605E-19 -2.8804503873E+02  1.2285033101E+02  4.2514222625E+02 -5.6104957314E-02 -3.4470711668E-01 -1.1766610820E+00  8.7473170619E-06  4.4737899943E-07  7.6171465304E-05  3.2337812118E-05  4.3948320339E-03  1.2384081337E+06  1.6045574908E+08 -1.1945319293E-01  6.5301585318E-02  9.8647672189E-01  1.9549181766E+01  1.4683350472E+01  2.3126124797E+01  2.3470243352E+02
  1.7000000000E+02  8.0000000000E+01  3.3302106130E+00 -3.4436724032E+02  3.1068443139E-19 -2.8521625240E+02  1.1405896149E+02  4.3953611232E+02 -4.7241785506E-02 -3.3181036927E-01 -1.1886757678E+00  8.8017113799E-06  4.5222003303E-07  7.6330535787E-05  3.2542451289E-05  4.5089103776E-03  1.2429777104E+06  1.6418770615E+08 -1.2323943840E-01  1.2082589034E-01  9.7781409086E-01  1.4744798532E+01  1.3839203159E+01  1.6845536322E+01  4.7772000392E+02
  1.8000000000E+02  8.0000000000E+01  3.3302106130E+00 -3.8336218831E+02  3.1567364372E-19 -2.8747321665E+02  1.1535603209E+02  5.0703135697E+02 -4.8644166270E-02 -2.8057592485E-01 -1.2440666650E+00  9.1466166992E-06  4.8672091873E-07  7.8357689877E-05  3.3841345725E-05  5.2534118893E-03  1.2703348387E+06  1.8753439220E+08 -1.2955206913E-01  1.4584712345E-01  9.7335453031E-01  1.1789791699E+01  1.3524810130E+01  1.2372620497E+01  6.3813259737E+02
  1.9000000000E+02  8.0000000000E+01  3.3302106130E+00 -3.6598022669E+02  3.2066285605E-19 -2.8973018090E+02  1.1668736653E+02  5.7452660162E+02 -5.0473841594E-02 -2.2935318535E-01 -1.2994830301E+00  9.4915220184E-06  5.2122180443E-07  8.0384843968E-05  3.5140240161E-05  5.9979134011E-03  1.2976919669E+06  2.1088107825E+08 -1.3166409569E-01  7.2393082338E-02  9.7961031084E-01  1.5111705626E+01  1.4275651359E+01  1.4229944633E+01  5.3137002632E+02
  2.0000000000E+02  8.0000000000E+01  3.7670844285E+00 -3.6038659239E+02  2.1534273952E-19 -1.8059543800E+02  3.5163062829E+01  3.9670835669E+02 -3.2443182969E-02 -1.1838164548E-01 -9.2825298467E-01  6.6293524309E-06  3.1247430625E-07  4.9205356842E-05  2.0623730939E-05  2.5137528319E-03  1.1116435478E+06  1.1547254615E+08 -1.1192107013E-01 -2.2372567607E-02  9.8923729280E-01  1.5709346278E+01  1.4305751815E+01  1.4890831654E+01  6.0628463415E+02
  2.1000000000E+02  8.0000000000E+01  3.7670844285E+00 -3.7813281761E+02  2.1647577492E-19 -2.0079131336E+02  3.4840088240E+01  4.2198169056E+02 -4.6857383834E-02 -8.3983278007E-02 -9.4916811617E-01  6.7495557229E-06  3.2434060939E-07  4.9501919690E-05  2.1016175131E-05  2.7668726896E-03  1.1249119727E+06  1.2615417163E+08 -1.0167642235E-01 -2.8174690787E-02  9.8962406866E-01  1.5615393262E+01  1.4408867480E+01  1.2045380532E+01  7.1346947991E+02
  2.2000000000E+02  8.0000000000E+01  3.3302106130E+00 -5.9244894246E+02  3.2416003291E-19 -3.3252306119E+02  1.3041388095E+02  6.4715613463E+02 -8.6081405251E-02 -1.5765248998E-01 -1.3516456416E+00  9.8554381656E-06  5.5670075365E-07  8.1108250654E-05  3.6506705262E-05  6.9826563669E-03  1.3314181502E+06  2.4185344935E+08 -1.5654216312E-01  1.2456903093E-02  9.8228946477E-01  1.4677931517E+01  1.6678456747E+01  1.3436735207E+01  6.8606784720E+02
  2.3000000000E+02  8.0000000000E+01  3.3302106130E+00 -6.0409780187E+02  3.3097308294E-19 -3.1036351986E+02  2.3152638363E+02  8.2187987215E+02 -1.7525741901E-01 -7.1788750121E-02 -1.4002903099E+00  1.0569485787E-05  6.2729891927E-07  8.2504548474E-05  3.9186650388E-05  8.9543200292E-03  1.3968399856E+06  3.0327590254E+08 -1.4313278209E-01 -4.4598529442E-03  9.8339005683E-01  1.4980550591E+01  1.7730789785E+01  1.3106846715E+01  8.1157015193E+02
  2.4000000000E+02  8.0000000000E+01  3.7670844285E+00 -4.9315564055E+02  2.2051010848E-19 -1.8471993712E+02  9.9653477938E+01  5.3314926535E+02 -1.2256677307E-01 -8.0276161038E-03 -9.7751181128E-01  7.1734152173E-06  3.6504077796E-07  5.0677157150E-05  2.2396813216E-05  3.6655747925E-03  1.1710087046E+06  1.6352270776E+08 -7.2114116312E-02 -5.1150512211E-02  9.9055657884E-01  1.6153012907E+01  1.5239642054E+01  8.9985663886E+00  1.1113299421E+03
  2.5000000000E+02  8.0000000000E+01  3.7670844285E+00 -6.4796055633E+02  2.2250546371E-19 -1.7997707267E+02  1.2262446582E+02  6.1012073718E+02 -1.6820312186E-01  1.6855795091E-02 -9.7615558430E-01  7.3740064532E-06  3.7875314813E-07  5.0625598302E-05  2.3043303719E-05  4.2400631526E-03  1.1906819586E+06  1.8581254021E+08 -4.7530928771E-02 -4.4513256467E-02  9.9162309239E-01  1.7195710786E+01  1.5057039151E+01  8.6925898375E+00  1.2867260071E+03
  2.6000000000E+02  8.0000000000E+01  3.7670844285E+00 -6.7076536384E+02  2.2327290802E-19 -1.7813153942E+02  1.3159893406E+02  6.3972514942E+02 -1.8696828453E-01  2.6643591216E-02 -9.7573749767E-01  7.4511569285E-06  3.8402713665E-07  5.0605767976E-05  2.3291953913E-05  4.4610202142E-03  1.1982485948E+06  1.9438555269E+08 -4.1594893261E-02 -4.3946742118E-02  9.9213613092E-01  1.8209296882E+01  1.5589150953E+01  1.1271210448E+01  1.3957096214E+03
  2.7000000000E+02  8.0000000000E+01  3.7670844285E+00 -7.0881551827E+02  2.2404171937E-19 -1.6087664699E+02  1.1562162610E+02  6.7579275456E+02 -2.4604863657E-01  3.3925305417E-02 -9.5094148762E-01  7.5155353859E-06  3.8755837931E-07  5.0070782564E-05  2.3503599626E-05  4.7856539979E-03  1.2036975767E+06  2.0694529750E+08 -3.6867246001E-02 -5.0011509918E-02  9.9182653793E-01  2.0074155726E+01  1.6959926620E+01  1.4586822357E+01  1.4070718955E+03
  2.8000000000E+02  8.0000000000E+01  3.7670844285E+00 -7.3931116892E+02  2.2481053072E-19 -1.4366051005E+02  9.9644318140E+01  7.1186035970E+02 -3.0514264937E-01  4.0860519917E-02 -9.2613590481E-01  7.5799138433E-06  3.9108962197E-07  4.9535797153E-05  2.3715245340E-05  5.1102877815E-03  1.2091465585E+06  2.1950504230E+08 -5.3967377007E-03 -5.2025833923E-02  9.9099681865E-01  2.2011545826E+01  1.6796425273E+01  1.5211172037E+01  1.3750934622E+03
  2.9000000000E+02  8.0000000000E+01  3.7670844285E+00 -6.4266080748E+02  2.2426047538E-19 -1.2875984463E+02  9.8385935257E+01  6.9708988225E+02 -3.2035863518E-01  3.3938740309E-02 -9.1339688505E-01  7.5402912550E-06  3.8808129232E-07  4.9388270267E-05  2.3591291091E-05  4.9990049287E-03  1.2060661340E+06  2.1488969776E+08  4.1789336712E-02 -5.4145247806E-02  9.9035226396E-01  2.3264509928E+01  1.4906899936E+01  1.5006958250E+01  1.3235351007E+03
  3.0000000000E+02  8.0000000000E+01  3.7670844285E+00 -5.0992661836E+02  2.2283033149E-19 -8.9962592553E+01  9.4751510221E+01  6.5868664088E+02 -3.5672306688E-01  1.6378461265E-02 -8.8003756436E-01  7.4372725253E-06  3.8025963524E-07  4.9004700364E-05  2.3269010044E-05  4.7096695116E-03  1.1980570301E+06  2.0288980194E+08  7.1732386682E-02 -4.8825857051E-02  9.8854868202E-01  2.3322757234E+01  1.4483781417E+01  1.7554812668E+01  1.2696213664E+03
  3.1000000000E+02  8.0000000000E+01  3.7670844285E+00 -3.8587605454E+02  2.2248508609E-19 -8.4640999772E+01  9.1566614778E+01  6.4924151913E+02 -3.6066983107E-01  1.1483582930E-02 -8.7515276884E-01  7.4117122976E-06  3.7805363109E-07  4.8870337008E-05  2.3187159306E-05  4.6455534395E-03  1.1958080972E+06  2.0028136806E+08  1.4734345602E-01  2.4956566876E-02  9.8092818315E-01  1.8087649867E+01  1.1975652606E+01  1.3118695219E+01  1.3360141184E+03
  3.2000000000E+02  8.0000000000E+01  3.7670844285E+00 -2.6563468741E+02  2.1696115970E-19  2.3964783037E+00  3.7776719186E+01  4.9811957116E+02 -3.9857325338E-01 -5.0397230971E-02 -7.9580591739E-01  7.0027486547E-06  3.4275756459E-07  4.6720523319E-05  2.1877547507E-05  3.6196962868E-03  1.1598251701E+06  1.5854642594E+08  1.6487586575E-01  3.6985791626E-02  9.7950433549E-01  1.6383582539E+01  1.2236553406E+01  1.5623689678E+01  1.3034229210E+03
  3.3000000000E+02  8.0000000000E+01  3.7670844285E+00 -2.7937578953E+02  2.1661591430E-19  7.6593476521E+00  3.4533100310E+01  4.8867444942E+02 -4.0198694171E-01 -5.5835356706E-02 -7.9085582040E-01  6.9771884270E-06  3.4055156043E-07  4.6586159963E-05  2.1795696770E-05  3.5555802148E-03  1.1575762372E+06  1.5593799205E+08  1.1064616930E-01 -1.3215892644E-02  9.8645876756E-01  2.0141809834E+01  1.5063154689E+01  2.5899106246E+01  1.1223175404E+03
  3.4000000000E+02  8.0000000000E+01  3.7670844285E+00 -1.3258547293E+02  2.1472440327E-19  3.4561386631E+01  3.4427124158E+01  4.0531442580E+02 -3.9746407358E-01 -8.7700190551E-02 -7.6857242662E-01  6.7971708263E-06  3.2906532396E-07  4.6481290381E-05  2.1212131071E-05  3.0321408654E-03  1.1389955030E+06  1.3476381240E+08  1.2210486598E-01 -1.3994479051E-02  9.8653257928E-01  1.9109465815E+01  1.5081046505E+01  2.8042034030E+01  9.8751842972E+02
  3.5000000000E+02  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.6000000000E+02  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  1.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  2.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  3.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  4.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  5.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  6.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  7.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  8.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  9.0000000000E+01  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  1.0000000000E+02  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  1.1000000000E+02  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  1.2000000000E+02  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  1.3000000000E+02  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  1.4000000000E+02  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
  1.5000000000E+02  9.0000000000E+01  3.3302106130E+00 -1.3506344058E+02  3.1037045513E-19 -1.8744595840E+02  1.2970438813E+02  5.5654900498E+02 -3.0789641791E-01 -2.6704942798E-01 -1.1923654372E+00  9.2147423503E-06  5.0414368088E-07  8.0936348074E-05  3.4118997194E-05  5.6046437168E-03  1.3000428587E+06  2.0271175507E+08 -3.8759988320E-03  2.4967507850E-01  9.6340022194E-01  4.9905037910E+00  1.5274906850E+01  1.3981921704E+01  1.0914046917E+03
