LOS table - Multiple Instruments: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 10
200 14
0.0
l10T l10ne AIA:94 AIA:131 AIA:171 AIA:193 AIA:211 AIA:304 AIA:335 XRT:Al-mesh XRT:Al-poly XRT:Ti-poly
6.85678e+00 5.00000e+00 2.68290e-01 4.56399e-01 4.47451e-02 1.75752e-01 5.77477e-02 9.07460e-03 3.15526e-02 2.53278e+01 2.87608e+01 1.39139e+01
6.87437e+00 5.00000e+00 2.51609e-01 5.91197e-01 4.57961e-02 1.55785e-01 5.27195e-02 8.47219e-03 2.46490e-02 2.52669e+01 2.87809e+01 1.41291e+01
6.89195e+00 5.00000e+00 2.30838e-01 7.48278e-01 4.69961e-02 1.40931e-01 4.84695e-02 7.91282e-03 1.89871e-02 2.50883e+01 2.86705e+01 1.42946e+01
6.90954e+00 5.00000e+00 2.06864e-01 9.21025e-01 4.80581e-02 1.31569e-01 4.47129e-02 7.39112e-03 1.44509e-02 2.47636e+01 2.83945e+01 1.43881e+01
6.92713e+00 5.00000e+00 1.81149e-01 1.10040e+00 4.87697e-02 1.28552e-01 4.19130e-02 6.90499e-03 1.09316e-02 2.43057e+01 2.79643e+01 1.44083e+01
6.94472e+00 5.00000e+00 1.55338e-01 1.27674e+00 4.90351e-02 1.33434e-01 3.97404e-02 6.45411e-03 8.28955e-03 2.37648e+01 2.74350e+01 1.43762e+01
6.96231e+00 5.00000e+00 1.30640e-01 1.43847e+00 4.88163e-02 1.48574e-01 3.81599e-02 6.03718e-03 6.36174e-03 2.31703e+01 2.68385e+01 1.43025e+01
6.97989e+00 5.00000e+00 1.07847e-01 1.57250e+00 4.81211e-02 1.77024e-01 3.71020e-02 5.65221e-03 4.98598e-03 2.25291e+01 2.61809e+01 1.41857e+01
6.99748e+00 5.00000e+00 8.74145e-02 1.66524e+00 4.69918e-02 2.22097e-01 3.64614e-02 5.29698e-03 4.01679e-03 2.18267e+01 2.54438e+01 1.40117e+01
7.01507e+00 5.00000e+00 6.95755e-02 1.70528e+00 4.54935e-02 2.86559e-01 3.61046e-02 4.96926e-03 3.33404e-03 2.10392e+01 2.45976e+01 1.37601e+01
7.03266e+00 5.00000e+00 5.45021e-02 1.69200e+00 4.37777e-02 3.72645e-01 3.59234e-02 4.66681e-03 2.84980e-03 2.01860e+01 2.36641e+01 1.34393e+01
7.05025e+00 5.00000e+00 4.21380e-02 1.63127e+00 4.19685e-02 4.81470e-01 3.58370e-02 4.38752e-03 2.49785e-03 1.92934e+01 2.26739e+01 1.30640e+01
7.06783e+00 5.00000e+00 3.22318e-02 1.53125e+00 4.01696e-02 6.11990e-01 3.57825e-02 4.12949e-03 2.23042e-03 1.83733e+01 2.16413e+01 1.26414e+01
7.08542e+00 5.00000e+00 2.44479e-02 1.40113e+00 3.84487e-02 7.59982e-01 3.57137e-02 3.89102e-03 2.01573e-03 1.74255e+01 2.05660e+01 1.21706e+01
7.10301e+00 5.00000e+00 1.84338e-02 1.25024e+00 3.68378e-02 9.17124e-01 3.55956e-02 3.67050e-03 1.83419e-03 1.64394e+01 1.94360e+01 1.16439e+01
7.12060e+00 5.00000e+00 1.38787e-02 1.08908e+00 3.53562e-02 1.07265e+00 3.54060e-02 3.46678e-03 1.67569e-03 1.54174e+01 1.82544e+01 1.10622e+01
7.13819e+00 5.00000e+00 1.05219e-02 9.29837e-01 3.40341e-02 1.21877e+00 3.51432e-02 3.27822e-03 1.53693e-03 1.43996e+01 1.70695e+01 1.04543e+01
7.15577e+00 5.00000e+00 8.10249e-03 7.81118e-01 3.28730e-02 1.34927e+00 3.48117e-02 3.10319e-03 1.41621e-03 1.34155e+01 1.59175e+01 9.84317e+00
7.17336e+00 5.00000e+00 6.38677e-03 6.47789e-01 3.18535e-02 1.45914e+00 3.44179e-02 2.93994e-03 1.31211e-03 1.24811e+01 1.48185e+01 9.24347e+00
7.19095e+00 5.00000e+00 5.18440e-03 5.31863e-01 3.09476e-02 1.54461e+00 3.39693e-02 2.78679e-03 1.22309e-03 1.16032e+01 1.37819e+01 8.66362e+00
7.20854e+00 5.00000e+00 4.34883e-03 4.33433e-01 3.01269e-02 1.60309e+00 3.34729e-02 2.64216e-03 1.14590e-03 1.07832e+01 1.28104e+01 8.10806e+00
7.22613e+00 5.00000e+00 3.77235e-03 3.51713e-01 2.93724e-02 1.63483e+00 3.29370e-02 2.50556e-03 1.08293e-03 1.00266e+01 1.19115e+01 7.58413e+00
7.24371e+00 5.00000e+00 3.37669e-03 2.85284e-01 2.86736e-02 1.64292e+00 3.23708e-02 2.37707e-03 1.02987e-03 9.34080e+00 1.10949e+01 7.10031e+00
7.26130e+00 5.00000e+00 3.10414e-03 2.32115e-01 2.80219e-02 1.63113e+00 3.17833e-02 2.25656e-03 9.85300e-04 8.72672e+00 1.03624e+01 6.66021e+00
7.27889e+00 5.00000e+00 2.91651e-03 1.90013e-01 2.74103e-02 1.60336e+00 3.11830e-02 2.14370e-03 9.47711e-04 8.18136e+00 9.71100e+00 6.26397e+00
7.29648e+00 5.00000e+00 2.78463e-03 1.56899e-01 2.68337e-02 1.56339e+00 3.05771e-02 2.03808e-03 9.15736e-04 7.69945e+00 9.13471e+00 5.90965e+00
7.31407e+00 5.00000e+00 2.68963e-03 1.30940e-01 2.62880e-02 1.51459e+00 2.99713e-02 1.93916e-03 8.88178e-04 7.27445e+00 8.62605e+00 5.59394e+00
7.33165e+00 5.00000e+00 2.61882e-03 1.10560e-01 2.57692e-02 1.45962e+00 2.93701e-02 1.84618e-03 8.64078e-04 6.89817e+00 8.17540e+00 5.31185e+00
7.34924e+00 5.00000e+00 2.56387e-03 9.44947e-02 2.52740e-02 1.40061e+00 2.87766e-02 1.75837e-03 8.42634e-04 6.56283e+00 7.77359e+00 5.05845e+00
7.36683e+00 5.00000e+00 2.51940e-03 8.17613e-02 2.48004e-02 1.33933e+00 2.81932e-02 1.67509e-03 8.23257e-04 6.26255e+00 7.41367e+00 4.82998e+00
7.38442e+00 5.00000e+00 2.48191e-03 7.16068e-02 2.43471e-02 1.27721e+00 2.76221e-02 1.59583e-03 8.05505e-04 5.99272e+00 7.09019e+00 4.62347e+00
7.40200e+00 5.00000e+00 2.44811e-03 6.34535e-02 2.39129e-02 1.21540e+00 2.70649e-02 1.51985e-03 7.89045e-04 5.74961e+00 6.79873e+00 4.43650e+00
7.41959e+00 5.00000e+00 2.41891e-03 5.68551e-02 2.34970e-02 1.15471e+00 2.65227e-02 1.44774e-03 7.73640e-04 5.53025e+00 6.53576e+00 4.26710e+00
7.43718e+00 5.00000e+00 2.39169e-03 5.14662e-02 2.30978e-02 1.09548e+00 2.59951e-02 1.37944e-03 7.59127e-04 5.33164e+00 6.29771e+00 4.11322e+00
7.45477e+00 5.00000e+00 2.36581e-03 4.70264e-02 2.27137e-02 1.03793e+00 2.54816e-02 1.31524e-03 7.45382e-04 5.15119e+00 6.08149e+00 3.97306e+00
7.47236e+00 5.00000e+00 2.34087e-03 4.33394e-02 2.23434e-02 9.82189e-01 2.49814e-02 1.25521e-03 7.32306e-04 4.98664e+00 5.88440e+00 3.84503e+00
7.48994e+00 5.00000e+00 2.31657e-03 4.02544e-02 2.19856e-02 9.28325e-01 2.44938e-02 1.19931e-03 7.19814e-04 4.83601e+00 5.70407e+00 3.72769e+00
7.50753e+00 5.00000e+00 2.28890e-03 3.76276e-02 2.16254e-02 8.76342e-01 2.40066e-02 1.14683e-03 7.07247e-04 4.61699e+00 5.45794e+00 3.59785e+00
7.52512e+00 5.00000e+00 2.26561e-03 3.54219e-02 2.12897e-02 8.26252e-01 2.35432e-02 1.09881e-03 6.95764e-04 4.49271e+00 5.30860e+00 3.49909e+00
7.54271e+00 5.00000e+00 2.24254e-03 3.35332e-02 2.09630e-02 7.77951e-01 2.30913e-02 1.05452e-03 6.84702e-04 4.37703e+00 5.16965e+00 3.40711e+00
7.56030e+00 5.00000e+00 2.21965e-03 3.19031e-02 2.06447e-02 7.31345e-01 2.26508e-02 1.01377e-03 6.74024e-04 4.26858e+00 5.03944e+00 3.32081e+00
7.57788e+00 5.00000e+00 2.19691e-03 3.04856e-02 2.03339e-02 6.86330e-01 2.22215e-02 9.76341e-04 6.63700e-04 4.16624e+00 4.91663e+00 3.23932e+00
7.59547e+00 5.00000e+00 2.17432e-03 2.92440e-02 2.00301e-02 6.42794e-01 2.18030e-02 9.41970e-04 6.53699e-04 4.06907e+00 4.80004e+00 3.16186e+00
7.61306e+00 5.00000e+00 2.15164e-03 2.81484e-02 1.97327e-02 6.00648e-01 2.13950e-02 9.10418e-04 6.43995e-04 3.97613e+00 4.68857e+00 3.08774e+00
7.63065e+00 5.00000e+00 2.12938e-03 2.71763e-02 1.94418e-02 5.60031e-01 2.09978e-02 8.81528e-04 6.34572e-04 3.88742e+00 4.58221e+00 3.01692e+00
7.64824e+00 5.00000e+00 2.10722e-03 2.63069e-02 1.91573e-02 5.21127e-01 2.06120e-02 8.55128e-04 6.25413e-04 3.80259e+00 4.48052e+00 2.94917e+00
7.66582e+00 5.00000e+00 2.08516e-03 2.55241e-02 1.88791e-02 4.84044e-01 2.02376e-02 8.31014e-04 6.16501e-04 3.72145e+00 4.38331e+00 2.88436e+00
7.68341e+00 5.00000e+00 2.06322e-03 2.48149e-02 1.86068e-02 4.48826e-01 1.98745e-02 8.08971e-04 6.07817e-04 3.64383e+00 4.29034e+00 2.82238e+00
7.70100e+00 5.00000e+00 2.04139e-03 2.41683e-02 1.83405e-02 4.15475e-01 1.95226e-02 7.88782e-04 5.99346e-04 3.56953e+00 4.20137e+00 2.76308e+00
7.71859e+00 5.00000e+00 2.01967e-03 2.35761e-02 1.80798e-02 3.83961e-01 1.91817e-02 7.70251e-04 5.91073e-04 3.49837e+00 4.11621e+00 2.70632e+00
7.73618e+00 5.00000e+00 1.99808e-03 2.30326e-02 1.78247e-02 3.54249e-01 1.88517e-02 7.53214e-04 5.82984e-04 3.43027e+00 4.03475e+00 2.65204e+00
7.75376e+00 5.00000e+00 1.97662e-03 2.25327e-02 1.75749e-02 3.26289e-01 1.85325e-02 7.37513e-04 5.75068e-04 3.36514e+00 3.95688e+00 2.60017e+00
7.77135e+00 5.00000e+00 1.95528e-03 2.20714e-02 1.73301e-02 3.00006e-01 1.82238e-02 7.22987e-04 5.67313e-04 3.30281e+00 3.88240e+00 2.55058e+00
7.78894e+00 5.00000e+00 1.93408e-03 2.16442e-02 1.70903e-02 2.75318e-01 1.79251e-02 7.09485e-04 5.59709e-04 3.24311e+00 3.81109e+00 2.50312e+00
7.80653e+00 5.00000e+00 1.91302e-03 2.12311e-02 1.68551e-02 2.52138e-01 1.76359e-02 6.96872e-04 5.52235e-04 3.18575e+00 3.74262e+00 2.45758e+00
7.82412e+00 5.00000e+00 1.89210e-03 2.08633e-02 1.66245e-02 2.30419e-01 1.73558e-02 6.85017e-04 5.44905e-04 3.13081e+00 3.67708e+00 2.41400e+00
7.84170e+00 5.00000e+00 1.87131e-03 2.05163e-02 1.63981e-02 2.10150e-01 1.70843e-02 6.73800e-04 5.37695e-04 3.07805e+00 3.61417e+00 2.37219e+00
7.85929e+00 5.00000e+00 1.85063e-03 2.01870e-02 1.61757e-02 1.91296e-01 1.68210e-02 6.63122e-04 5.30593e-04 3.02735e+00 3.55375e+00 2.33205e+00
7.87688e+00 5.00000e+00 1.83007e-03 1.98730e-02 1.59573e-02 1.73806e-01 1.65653e-02 6.52901e-04 5.23593e-04 2.97858e+00 3.49567e+00 2.29347e+00
7.89447e+00 5.00000e+00 1.80961e-03 1.95720e-02 1.57424e-02 1.57613e-01 1.63166e-02 6.43068e-04 5.16685e-04 2.93160e+00 3.43975e+00 2.25634e+00
7.91206e+00 5.00000e+00 1.78924e-03 1.92825e-02 1.55309e-02 1.42646e-01 1.60744e-02 6.33569e-04 5.09863e-04 2.88630e+00 3.38585e+00 2.22055e+00
7.92964e+00 5.00000e+00 1.76897e-03 1.90032e-02 1.53227e-02 1.28887e-01 1.58383e-02 6.24360e-04 5.03123e-04 2.84269e+00 3.33401e+00 2.18614e+00
7.94723e+00 5.00000e+00 1.74880e-03 1.87334e-02 1.51178e-02 1.16318e-01 1.56081e-02 6.15409e-04 4.96466e-04 2.80085e+00 3.28431e+00 2.15317e+00
7.96482e+00 5.00000e+00 1.72875e-03 1.84722e-02 1.49162e-02 1.04895e-01 1.53834e-02 6.06686e-04 4.89888e-04 2.76079e+00 3.23675e+00 2.12164e+00
7.98241e+00 5.00000e+00 1.70881e-03 1.82188e-02 1.47178e-02 9.45565e-02 1.51639e-02 5.98168e-04 4.83391e-04 2.72246e+00 3.19130e+00 2.09154e+00
8.00000e+00 5.00000e+00 1.68901e-03 1.79723e-02 1.45225e-02 8.52292e-02 1.49494e-02 5.89836e-04 4.76972e-04 2.68580e+00 3.14787e+00 2.06281e+00
4.50000e+00 5.53846e+00 1.40575e-13 5.99413e-12 5.63523e-06 4.93279e-06 6.46093e-06 4.50824e-04 7.03712e-05 6.91768e-08 2.08389e-09 1.39641e-11
4.51758e+00 5.53846e+00 3.05786e-13 1.92426e-11 7.75993e-06 7.21636e-06 1.00687e-05 8.87145e-04 9.43789e-05 1.46231e-07 4.61498e-09 3.31475e-11
4.53517e+00 5.53846e+00 6.59045e-13 6.08759e-11 1.09703e-05 1.10025e-05 1.64049e-05 1.65767e-03 1.24415e-04 3.04096e-07 1.00342e-08 7.69815e-11
4.55276e+00 5.53846e+00 1.40288e-12 1.88911e-10 1.59746e-05 1.74889e-05 2.77615e-05 2.95857e-03 1.62979e-04 6.22498e-07 2.14384e-08 1.75133e-10
4.57035e+00 5.53846e+00 2.93795e-12 5.72006e-10 2.38664e-05 2.87601e-05 4.81652e-05 5.07596e-03 2.14155e-04 1.25216e-06 4.49363e-08 3.89793e-10
4.58793e+00 5.53846e+00 6.03490e-12 1.68260e-09 3.63258e-05 4.84208e-05 8.45516e-05 8.42720e-03 2.84282e-04 2.47031e-06 9.22371e-08 8.47373e-10
4.60552e+00 5.53846e+00 1.21526e-11 4.80303e-09 5.59661e-05 8.27224e-05 1.48775e-04 1.36278e-02 3.82971e-04 4.77920e-06 1.85397e-07 1.79960e-09
4.62311e+00 5.53846e+00 2.39433e-11 1.32464e-08 8.67830e-05 1.42196e-04 2.60332e-04 2.15653e-02 5.23800e-04 9.05083e-06 3.64206e-07 3.72602e-09
4.64070e+00 5.53846e+00 4.61381e-11 3.52609e-08 1.34679e-04 2.44155e-04 4.50445e-04 3.34442e-02 7.24425e-04 1.67640e-05 6.98689e-07 7.51631e-09
4.65829e+00 5.53846e+00 8.70332e-11 9.05460e-08 2.08471e-04 4.16676e-04 7.68144e-04 5.08897e-02 1.00842e-03 3.03651e-05 1.30876e-06 1.47719e-08
4.67587e+00 5.53846e+00 1.61194e-10 2.24518e-07 3.21382e-04 7.04850e-04 1.28956e-03 7.60672e-02 1.40703e-03 5.38440e-05 2.39632e-06 2.83177e-08
4.69346e+00 5.53846e+00 2.94593e-10 5.38571e-07 4.93302e-04 1.18043e-03 2.13184e-03 1.11818e-01 1.96106e-03 9.36363e-05 4.29660e-06 5.30520e-08
4.71105e+00 5.53846e+00 5.35146e-10 1.25298e-06 7.54322e-04 1.95699e-03 3.47402e-03 1.61813e-01 2.72294e-03 1.60041e-04 7.56074e-06 9.73659e-08
4.72864e+00 5.53846e+00 9.72444e-10 2.82457e-06 1.14756e-03 3.20384e-03 5.57244e-03 2.30274e-01 3.75174e-03 2.68586e-04 1.30448e-05 1.74885e-07
4.74623e+00 5.53846e+00 1.77965e-09 6.15482e-06 1.73201e-03 5.15904e-03 8.76891e-03 3.21443e-01 5.10507e-03 4.41271e-04 2.20031e-05 3.06591e-07
4.76381e+00 5.53846e+00 3.30592e-09 1.29329e-05 2.58555e-03 8.14034e-03 1.34947e-02 4.38947e-01 6.83093e-03 7.07693e-04 3.61805e-05 5.23183e-07
4.78140e+00 5.53846e+00 6.27161e-09 2.61441e-05 3.80456e-03 1.25405e-02 2.02472e-02 5.84601e-01 8.95252e-03 1.10477e-03 5.78366e-05 8.66727e-07
4.79899e+00 5.53846e+00 1.21624e-08 5.07342e-05 5.49814e-03 1.87982e-02 2.95313e-02 7.56813e-01 1.14499e-02 1.67423e-03 8.96436e-05 1.39044e-06
4.81658e+00 5.53846e+00 2.39901e-08 9.43978e-05 7.77486e-03 2.73302e-02 4.17530e-02 9.49253e-01 1.42439e-02 2.45648e-03 1.34364e-04 2.15480e-06
4.83417e+00 5.53846e+00 4.74649e-08 1.67768e-04 1.07281e-02 3.84308e-02 5.70791e-02 1.15254e+00 1.72029e-02 3.48040e-03 1.94260e-04 3.21761e-06
4.85175e+00 5.53846e+00 9.28839e-08 2.84422e-04 1.43999e-02 5.21223e-02 7.52594e-02 1.35370e+00 2.01426e-02 4.74949e-03 2.70220e-04 4.61854e-06
4.86934e+00 5.53846e+00 1.77237e-07 4.59014e-04 1.87332e-02 6.79916e-02 9.54643e-02 1.53606e+00 2.28373e-02 6.22685e-03 3.60746e-04 6.35750e-06
4.88693e+00 5.53846e+00 3.25896e-07 7.03779e-04 2.35284e-02 8.50701e-02 1.16212e-01 1.68053e+00 2.50479e-02 7.82411e-03 4.61092e-04 8.37293e-06
4.90452e+00 5.53846e+00 5.72332e-07 1.02312e-03 2.84190e-02 1.01816e-01 1.35449e-01 1.76789e+00 2.65603e-02 9.39995e-03 5.62931e-04 1.05269e-05
4.92211e+00 5.53846e+00 9.55970e-07 1.41178e-03 3.29931e-02 1.16624e-01 1.51295e-01 1.78939e+00 2.72988e-02 1.08064e-02 6.56959e-04 1.26455e-05
4.93969e+00 5.53846e+00 1.52447e-06 1.86164e-03 3.70227e-02 1.28660e-01 1.63093e-01 1.75582e+00 2.74129e-02 1.19667e-02 7.37712e-04 1.46100e-05
4.95728e+00 5.53846e+00 2.33382e-06 2.36337e-03 4.04094e-02 1.37673e-01 1.71034e-01 1.68321e+00 2.71214e-02 1.28594e-02 8.02926e-04 1.63546e-05
4.97487e+00 5.53846e+00 3.45165e-06 2.90990e-03 4.31771e-02 1.43906e-01 1.75979e-01 1.58783e+00 2.66479e-02 1.35116e-02 8.53356e-04 1.78697e-05
4.99246e+00 5.53846e+00 4.96479e-06 3.50020e-03 4.54597e-02 1.47988e-01 1.79261e-01 1.48381e+00 2.61836e-02 1.39888e-02 8.92309e-04 1.92007e-05
5.01005e+00 5.53846e+00 6.99161e-06 4.14182e-03 4.74713e-02 1.50771e-01 1.82456e-01 1.38193e+00 2.58663e-02 1.43798e-02 9.24775e-04 2.04357e-05
5.02763e+00 5.53846e+00 9.67338e-06 4.83923e-03 4.93508e-02 1.52779e-01 1.86763e-01 1.28649e+00 2.57494e-02 1.47445e-02 9.54071e-04 2.16341e-05
5.04522e+00 5.53846e+00 1.31630e-05 5.58873e-03 5.11688e-02 1.54234e-01 1.93095e-01 1.19785e+00 2.58429e-02 1.51163e-02 9.81802e-04 2.28210e-05
5.06281e+00 5.53846e+00 1.76345e-05 6.38614e-03 5.30577e-02 1.55443e-01 2.02495e-01 1.11612e+00 2.61548e-02 1.55355e-02 1.01006e-03 2.40351e-05
5.08040e+00 5.53846e+00 2.32850e-05 7.22756e-03 5.52532e-02 1.56855e-01 2.16117e-01 1.04124e+00 2.66881e-02 1.60513e-02 1.04160e-03 2.53356e-05
5.09799e+00 5.53846e+00 3.03408e-05 8.11058e-03 5.81520e-02 1.59130e-01 2.35171e-01 9.72998e-01 2.74350e-02 1.67229e-02 1.08001e-03 2.68108e-05
5.11557e+00 5.53846e+00 3.91674e-05 9.03769e-03 6.23896e-02 1.63286e-01 2.60846e-01 9.10976e-01 2.83716e-02 1.76241e-02 1.13015e-03 2.85957e-05
5.13316e+00 5.53846e+00 4.99377e-05 1.00067e-02 6.89347e-02 1.70661e-01 2.94372e-01 8.54423e-01 2.94675e-02 1.88366e-02 1.19762e-03 3.08587e-05
5.15075e+00 5.53846e+00 6.30427e-05 1.10247e-02 7.92711e-02 1.83347e-01 3.37030e-01 8.02696e-01 3.06702e-02 2.04750e-02 1.29071e-03 3.38627e-05
5.16834e+00 5.53846e+00 7.88712e-05 1.21105e-02 9.55751e-02 2.04339e-01 3.89983e-01 7.55305e-01 3.18926e-02 2.26874e-02 1.42067e-03 3.79852e-05
5.18592e+00 5.53846e+00 9.78740e-05 1.33056e-02 1.20895e-01 2.37765e-01 4.53996e-01 7.11838e-01 3.30117e-02 2.56622e-02 1.60258e-03 4.37597e-05
5.20351e+00 5.53846e+00 1.20571e-04 1.46893e-02 1.59380e-01 2.88956e-01 5.28957e-01 6.71893e-01 3.38799e-02 2.96282e-02 1.85582e-03 5.19228e-05
5.22110e+00 5.53846e+00 1.47549e-04 1.63996e-02 2.16103e-01 3.64491e-01 6.13740e-01 6.34975e-01 3.43874e-02 3.48562e-02 2.20425e-03 6.34305e-05
5.23869e+00 5.53846e+00 1.79563e-04 1.86710e-02 2.97754e-01 4.72559e-01 7.06930e-01 6.00492e-01 3.45433e-02 4.17067e-02 2.67988e-03 7.95890e-05
5.25628e+00 5.53846e+00 2.17648e-04 2.18881e-02 4.12547e-01 6.22783e-01 8.06570e-01 5.67942e-01 3.44118e-02 5.06329e-02 3.32370e-03 1.02108e-04
5.27386e+00 5.53846e+00 2.63355e-04 2.66646e-02 5.70289e-01 8.25710e-01 9.10099e-01 5.36893e-01 3.40872e-02 6.21893e-02 4.18713e-03 1.33179e-04
5.29145e+00 5.53846e+00 3.19162e-04 3.39526e-02 7.82339e-01 1.09187e+00 1.01442e+00 5.06938e-01 3.36801e-02 7.70403e-02 5.33372e-03 1.75550e-04
5.30904e+00 5.53846e+00 3.89136e-04 4.51906e-02 1.06138e+00 1.43022e+00 1.11593e+00 4.77661e-01 3.33091e-02 9.59570e-02 6.84035e-03 2.32565e-04
5.32663e+00 5.53846e+00 4.79602e-04 6.24690e-02 1.41996e+00 1.84444e+00 1.21072e+00 4.48287e-01 3.31409e-02 1.19722e-01 8.79165e-03 3.08101e-04
5.34422e+00 5.53846e+00 5.99881e-04 8.86613e-02 1.86869e+00 2.32802e+00 1.29404e+00 4.17860e-01 3.33705e-02 1.48969e-01 1.12690e-02 4.06460e-04
5.36180e+00 5.53846e+00 7.63083e-04 1.27397e-01 2.41515e+00 2.86006e+00 1.35962e+00 3.85758e-01 3.41663e-02 1.83995e-01 1.43359e-02 5.32010e-04
5.37939e+00 5.53846e+00 9.86169e-04 1.82694e-01 3.06313e+00 3.40236e+00 1.39984e+00 3.51808e-01 3.56508e-02 2.24497e-01 1.80137e-02 6.88539e-04
5.39698e+00 5.53846e+00 1.28849e-03 2.57968e-01 3.81326e+00 3.90009e+00 1.40689e+00 3.16373e-01 3.78465e-02 2.69252e-01 2.22475e-02 8.78162e-04
5.41457e+00 5.53846e+00 1.68865e-03 3.54615e-01 4.67255e+00 4.29433e+00 1.37619e+00 2.80550e-01 4.06205e-02 3.16258e-01 2.69061e-02 1.10109e-03
5.43216e+00 5.53846e+00 2.20549e-03 4.72806e-01 5.70253e+00 4.57032e+00 1.31558e+00 2.46623e-01 4.38475e-02 3.65460e-01 3.20119e-02 1.36245e-03
5.44974e+00 5.53846e+00 2.85655e-03 6.11630e-01 7.01700e+00 4.74619e+00 1.23736e+00 2.16417e-01 4.73979e-02 4.18405e-01 3.77306e-02 1.67247e-03
5.46733e+00 5.53846e+00 3.65410e-03 7.68545e-01 8.76299e+00 4.85055e+00 1.15202e+00 1.90757e-01 5.11073e-02 4.77147e-01 4.42890e-02 2.04406e-03
5.48492e+00 5.53846e+00 4.60177e-03 9.39318e-01 1.11047e+01 4.91265e+00 1.06721e+00 1.69713e-01 5.48085e-02 5.43855e-01 5.19401e-02 2.49172e-03
5.50251e+00 5.53846e+00 5.69033e-03 1.11791e+00 1.41950e+01 4.95478e+00 9.87538e-01 1.52879e-01 5.83448e-02 6.20248e-01 6.09036e-02 3.02942e-03
5.52010e+00 5.53846e+00 6.89875e-03 1.29781e+00 1.81618e+01 4.99409e+00 9.15920e-01 1.39627e-01 6.16593e-02 7.07908e-01 7.13872e-02 3.67194e-03
5.53768e+00 5.53846e+00 8.20546e-03 1.47512e+00 2.31440e+01 5.04776e+00 8.54770e-01 1.29278e-01 6.49556e-02 8.09728e-01 8.37391e-02 4.44245e-03
5.55527e+00 5.53846e+00 9.58481e-03 1.64668e+00 2.92479e+01 5.11671e+00 8.03676e-01 1.21127e-01 6.84763e-02 9.27954e-01 9.82524e-02 5.36672e-03
5.57286e+00 5.53846e+00 1.10053e-02 1.80910e+00 3.65248e+01 5.18948e+00 7.60592e-01 1.14558e-01 7.24129e-02 1.06361e+00 1.15092e-01 6.47098e-03
5.59045e+00 5.53846e+00 1.24303e-02 1.95844e+00 4.49575e+01 5.24906e+00 7.23065e-01 1.09094e-01 7.68772e-02 1.21641e+00 1.34269e-01 7.78127e-03
5.60804e+00 5.53846e+00 1.38184e-02 2.09011e+00 5.44450e+01 5.27793e+00 6.88879e-01 1.04401e-01 8.18899e-02 1.38456e+00 1.55610e-01 9.32272e-03
5.62562e+00 5.53846e+00 1.51364e-02 2.19991e+00 6.48330e+01 5.26429e+00 6.56021e-01 1.00298e-01 8.73022e-02 1.56560e+00 1.78846e-01 1.11208e-02
5.64321e+00 5.53846e+00 1.63685e-02 2.28457e+00 7.59558e+01 5.20575e+00 6.23152e-01 9.67743e-02 9.28082e-02 1.75745e+00 2.03727e-01 1.32075e-02
5.66080e+00 5.53846e+00 1.75100e-02 2.34072e+00 8.76042e+01 5.10473e+00 5.90033e-01 9.39267e-02 9.80527e-02 1.95765e+00 2.29952e-01 1.56202e-02
5.67839e+00 5.53846e+00 1.85693e-02 2.36481e+00 9.95179e+01 4.96671e+00 5.57285e-01 9.19380e-02 1.02703e-01 2.16328e+00 2.57156e-01 1.84037e-02
5.69598e+00 5.53846e+00 1.95682e-02 2.35349e+00 1.11376e+02 4.79922e+00 5.26134e-01 9.10389e-02 1.06542e-01 2.37069e+00 2.84884e-01 2.16096e-02
5.71356e+00 5.53846e+00 2.05468e-02 2.30494e+00 1.22812e+02 4.61194e+00 4.98306e-01 9.14620e-02 1.09600e-01 2.57575e+00 3.12636e-01 2.53001e-02
5.73115e+00 5.53846e+00 2.15835e-02 2.22378e+00 1.33572e+02 4.41746e+00 4.76545e-01 9.35073e-02 1.12514e-01 2.77681e+00 3.40219e-01 2.95743e-02
5.74874e+00 5.53846e+00 2.27908e-02 2.11800e+00 1.43485e+02 4.23102e+00 4.62699e-01 9.74521e-02 1.16302e-01 2.97400e+00 3.67694e-01 3.45690e-02
5.76633e+00 5.53846e+00 2.43040e-02 1.99556e+00 1.52401e+02 4.06852e+00 4.57171e-01 1.03467e-01 1.22040e-01 3.16795e+00 3.95210e-01 4.04482e-02
5.78391e+00 5.53846e+00 2.62737e-02 1.86350e+00 1.60180e+02 3.94743e+00 4.59487e-01 1.11551e-01 1.30651e-01 3.35951e+00 4.22984e-01 4.73978e-02
5.80150e+00 5.53846e+00 2.88513e-02 1.72753e+00 1.66689e+02 3.88798e+00 4.68847e-01 1.21451e-01 1.42670e-01 3.54945e+00 4.51251e-01 5.55999e-02
5.81909e+00 5.53846e+00 3.21710e-02 1.59176e+00 1.71777e+02 3.91404e+00 4.84290e-01 1.32672e-01 1.58162e-01 3.73785e+00 4.80179e-01 6.52177e-02
5.83668e+00 5.53846e+00 3.63470e-02 1.45804e+00 1.75236e+02 4.05574e+00 5.05531e-01 1.44702e-01 1.76793e-01 3.92380e+00 5.09879e-01 7.64957e-02
