EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 4
200 12
0.0
l10T l10ne 171 195 284 304
4.58793e+00 9.84615e+00 6.99381e-06 4.91306e-05 1.61789e-05 1.12257e-02
4.60552e+00 9.84615e+00 1.28336e-05 7.98692e-05 2.37648e-05 1.64275e-02
4.62311e+00 9.84615e+00 2.18294e-05 1.27610e-04 3.55689e-05 2.42073e-02
4.64070e+00 9.84615e+00 3.56912e-05 2.07259e-04 5.66496e-05 3.74130e-02
4.65829e+00 9.84615e+00 5.63381e-05 3.35386e-04 9.26063e-05 5.92012e-02
4.67587e+00 9.84615e+00 8.58794e-05 5.29931e-04 1.49460e-04 9.29714e-02
4.69346e+00 9.84615e+00 1.26754e-04 8.11243e-04 2.33984e-04 1.42555e-01
4.71105e+00 9.84615e+00 1.82194e-04 1.20360e-03 3.54042e-04 2.12138e-01
4.72864e+00 9.84615e+00 2.62497e-04 1.75563e-03 5.22977e-04 3.05406e-01
4.74623e+00 9.84615e+00 3.83442e-04 2.53574e-03 7.58755e-04 4.25969e-01
4.76381e+00 9.84615e+00 5.62049e-04 3.61904e-03 1.08127e-03 5.78168e-01
4.78140e+00 9.84615e+00 8.17446e-04 5.09196e-03 1.51368e-03 7.67597e-01
4.79899e+00 9.84615e+00 1.17085e-03 7.05124e-03 2.08202e-03 1.00075e+00
4.81658e+00 9.84615e+00 1.63811e-03 9.55891e-03 2.80528e-03 1.28051e+00
4.83417e+00 9.84615e+00 2.19799e-03 1.24537e-02 3.65269e-03 1.58717e+00
4.85175e+00 9.84615e+00 2.81971e-03 1.55133e-02 4.58064e-03 1.89454e+00
4.86934e+00 9.84615e+00 3.47554e-03 1.85260e-02 5.54963e-03 2.17699e+00
4.88693e+00 9.84615e+00 4.13770e-03 2.12732e-02 6.51984e-03 2.40759e+00
4.90452e+00 9.84615e+00 4.77902e-03 2.35310e-02 7.45241e-03 2.55811e+00
4.92211e+00 9.84615e+00 5.37578e-03 2.51864e-02 8.35398e-03 2.61545e+00
4.93969e+00 9.84615e+00 5.91049e-03 2.63481e-02 9.31861e-03 2.59717e+00
4.95728e+00 9.84615e+00 6.36551e-03 2.71379e-02 1.04539e-02 2.52219e+00
4.97487e+00 9.84615e+00 6.71981e-03 2.76643e-02 1.18712e-02 2.40768e+00
4.99246e+00 9.84615e+00 6.94950e-03 2.80283e-02 1.36911e-02 2.26962e+00
5.01005e+00 9.84615e+00 7.03650e-03 2.83385e-02 1.60420e-02 2.12284e+00
5.02763e+00 9.84615e+00 7.11977e-03 2.89128e-02 1.89873e-02 1.97564e+00
5.04522e+00 9.84615e+00 7.47233e-03 3.02537e-02 2.25478e-02 1.83076e+00
5.06281e+00 9.84615e+00 8.37966e-03 3.28923e-02 2.67567e-02 1.69112e+00
5.08040e+00 9.84615e+00 1.01444e-02 3.74001e-02 3.16687e-02 1.55969e+00
5.09799e+00 9.84615e+00 1.30959e-02 4.44065e-02 3.73604e-02 1.43972e+00
5.11557e+00 9.84615e+00 1.76822e-02 5.47719e-02 4.38758e-02 1.33409e+00
5.13316e+00 9.84615e+00 2.48920e-02 7.03873e-02 5.09970e-02 1.24160e+00
5.15075e+00 9.84615e+00 3.59579e-02 9.36091e-02 5.84089e-02 1.16014e+00
5.16834e+00 9.84615e+00 5.22339e-02 1.27035e-01 6.58088e-02 1.08784e+00
5.18592e+00 9.84615e+00 7.52200e-02 1.73546e-01 7.28895e-02 1.02319e+00
5.20351e+00 9.84615e+00 1.06670e-01 2.36520e-01 7.93476e-02 9.64777e-01
5.22110e+00 9.84615e+00 1.49092e-01 3.20045e-01 8.50127e-02 9.11484e-01
5.23869e+00 9.84615e+00 2.06536e-01 4.29500e-01 9.00644e-02 8.62278e-01
5.25628e+00 9.84615e+00 2.83679e-01 5.71155e-01 9.47131e-02 8.16245e-01
5.27386e+00 9.84615e+00 3.85742e-01 7.52160e-01 9.91545e-02 7.72593e-01
5.29145e+00 9.84615e+00 5.18901e-01 9.81208e-01 1.03585e-01 7.30529e-01
5.30904e+00 9.84615e+00 6.89675e-01 1.26739e+00 1.08185e-01 6.89402e-01
5.32663e+00 9.84615e+00 8.95994e-01 1.60439e+00 1.12963e-01 6.48915e-01
5.34422e+00 9.84615e+00 1.12743e+00 1.97083e+00 1.17757e-01 6.09128e-01
5.36180e+00 9.84615e+00 1.37380e+00 2.34536e+00 1.22397e-01 5.70158e-01
5.37939e+00 9.84615e+00 1.62583e+00 2.70752e+00 1.26717e-01 5.32083e-01
5.39698e+00 9.84615e+00 1.87398e+00 3.03584e+00 1.30532e-01 4.95073e-01
5.41457e+00 9.84615e+00 2.10999e+00 3.31171e+00 1.33701e-01 4.59353e-01
5.43216e+00 9.84615e+00 2.33361e+00 3.54014e+00 1.36443e-01 4.25486e-01
5.44974e+00 9.84615e+00 2.54754e+00 3.73499e+00 1.39120e-01 3.94228e-01
5.46733e+00 9.84615e+00 2.75460e+00 3.90945e+00 1.42098e-01 3.66365e-01
5.48492e+00 9.84615e+00 2.95699e+00 4.07572e+00 1.45747e-01 3.42843e-01
5.50251e+00 9.84615e+00 3.15691e+00 4.24587e+00 1.50460e-01 3.24723e-01
5.52010e+00 9.84615e+00 3.36569e+00 4.42917e+00 1.56781e-01 3.12679e-01
5.53768e+00 9.84615e+00 3.61884e+00 4.62746e+00 1.65612e-01 3.06125e-01
5.55527e+00 9.84615e+00 3.95760e+00 4.84217e+00 1.78000e-01 3.04397e-01
5.57286e+00 9.84615e+00 4.42546e+00 5.07488e+00 1.95086e-01 3.06994e-01
5.59045e+00 9.84615e+00 5.07006e+00 5.32787e+00 2.18164e-01 3.13546e-01
5.60804e+00 9.84615e+00 5.94315e+00 5.60382e+00 2.48647e-01 3.23806e-01
5.62562e+00 9.84615e+00 7.06409e+00 5.90008e+00 2.86353e-01 3.37734e-01
5.64321e+00 9.84615e+00 8.41861e+00 6.20864e+00 3.29366e-01 3.55538e-01
5.66080e+00 9.84615e+00 9.99550e+00 6.52096e+00 3.75768e-01 3.77531e-01
5.67839e+00 9.84615e+00 1.17911e+01 6.82884e+00 4.23764e-01 4.04161e-01
5.69598e+00 9.84615e+00 1.38083e+01 7.12389e+00 4.71609e-01 4.36020e-01
5.71356e+00 9.84615e+00 1.60516e+01 7.39832e+00 5.17542e-01 4.73689e-01
5.73115e+00 9.84615e+00 1.85013e+01 7.65319e+00 5.59941e-01 5.16767e-01
5.74874e+00 9.84615e+00 2.11236e+01 7.89288e+00 5.97048e-01 5.64363e-01
5.76633e+00 9.84615e+00 2.38909e+01 8.12147e+00 6.26972e-01 6.15739e-01
5.78391e+00 9.84615e+00 2.67789e+01 8.34259e+00 6.47589e-01 6.70248e-01
5.80150e+00 9.84615e+00 2.97716e+01 8.56001e+00 6.56519e-01 7.27431e-01
5.81909e+00 9.84615e+00 3.28429e+01 8.77726e+00 6.52215e-01 7.86229e-01
5.83668e+00 9.84615e+00 3.59442e+01 8.99876e+00 6.36567e-01 8.43835e-01
5.85427e+00 9.84615e+00 3.90228e+01 9.22923e+00 6.11852e-01 8.97050e-01
5.87185e+00 9.84615e+00 4.20233e+01 9.47350e+00 5.80088e-01 9.42517e-01
5.88944e+00 9.84615e+00 4.48934e+01 9.73729e+00 5.43012e-01 9.76716e-01
5.90703e+00 9.84615e+00 4.75711e+01 1.00268e+01 5.02258e-01 9.95784e-01
5.92462e+00 9.84615e+00 4.99773e+01 1.03614e+01 4.59418e-01 9.98958e-01
5.94221e+00 9.84615e+00 5.20084e+01 1.07777e+01 4.16141e-01 9.89581e-01
5.95979e+00 9.84615e+00 5.35470e+01 1.13158e+01 3.74092e-01 9.70928e-01
5.97738e+00 9.84615e+00 5.44631e+01 1.20203e+01 3.34904e-01 9.45951e-01
5.99497e+00 9.84615e+00 5.46048e+01 1.29401e+01 3.00368e-01 9.17435e-01
6.01256e+00 9.84615e+00 5.38186e+01 1.41217e+01 2.72182e-01 8.88093e-01
6.03015e+00 9.84615e+00 5.21373e+01 1.55266e+01 2.50078e-01 8.61045e-01
6.04773e+00 9.84615e+00 4.96895e+01 1.70695e+01 2.32763e-01 8.39737e-01
6.06532e+00 9.84615e+00 4.65770e+01 1.86715e+01 2.19050e-01 8.27761e-01
6.08291e+00 9.84615e+00 4.28851e+01 2.02528e+01 2.07895e-01 8.29037e-01
6.10050e+00 9.84615e+00 3.86797e+01 2.17338e+01 1.98320e-01 8.47883e-01
6.11809e+00 9.84615e+00 3.40448e+01 2.30299e+01 1.90313e-01 8.86684e-01
6.13567e+00 9.84615e+00 2.91776e+01 2.40424e+01 1.87264e-01 9.39289e-01
6.15326e+00 9.84615e+00 2.42880e+01 2.46636e+01 1.93486e-01 9.97981e-01
6.17085e+00 9.84615e+00 1.95938e+01 2.47720e+01 2.13587e-01 1.05514e+00
6.18844e+00 9.84615e+00 1.53157e+01 2.42309e+01 2.52601e-01 1.10314e+00
6.20602e+00 9.84615e+00 1.16870e+01 2.28875e+01 3.15982e-01 1.13411e+00
6.22361e+00 9.84615e+00 8.80236e+00 2.07442e+01 4.02986e-01 1.14411e+00
6.24120e+00 9.84615e+00 6.55536e+00 1.80567e+01 5.02808e-01 1.13516e+00
6.25879e+00 9.84615e+00 4.83795e+00 1.50862e+01 6.04179e-01 1.10926e+00
6.27638e+00 9.84615e+00 3.55850e+00 1.20852e+01 6.95876e-01 1.06786e+00
6.29397e+00 9.84615e+00 2.63897e+00 9.30529e+00 7.66378e-01 1.01197e+00
6.31155e+00 9.84615e+00 2.01221e+00 6.98829e+00 8.04491e-01 9.42378e-01
6.32914e+00 9.84615e+00 1.61255e+00 5.17221e+00 8.10072e-01 8.61920e-01
6.34673e+00 9.84615e+00 1.37813e+00 3.77299e+00 7.89834e-01 7.74926e-01
6.36432e+00 9.84615e+00 1.25167e+00 2.71552e+00 7.49868e-01 6.85519e-01
6.38190e+00 9.84615e+00 1.17929e+00 1.93560e+00 6.95681e-01 5.97788e-01
6.39949e+00 9.84615e+00 1.10870e+00 1.37644e+00 6.32242e-01 5.15730e-01
6.41708e+00 9.84615e+00 9.98624e-01 9.90357e-01 5.64016e-01 4.42789e-01
6.43467e+00 9.84615e+00 8.53969e-01 7.38247e-01 4.93940e-01 3.78792e-01
6.45226e+00 9.84615e+00 6.91495e-01 5.86190e-01 4.24523e-01 3.22792e-01
6.46984e+00 9.84615e+00 5.27498e-01 5.03402e-01 3.58332e-01 2.74118e-01
6.48743e+00 9.84615e+00 3.77941e-01 4.61132e-01 2.97918e-01 2.32246e-01
6.50502e+00 9.84615e+00 2.59417e-01 4.32147e-01 2.46110e-01 1.96941e-01
6.52261e+00 9.84615e+00 1.79834e-01 3.99661e-01 2.04166e-01 1.67735e-01
6.54020e+00 9.84615e+00 1.31463e-01 3.64600e-01 1.70480e-01 1.43632e-01
6.55778e+00 9.84615e+00 1.05834e-01 3.29639e-01 1.43394e-01 1.23731e-01
6.57537e+00 9.84615e+00 9.51507e-02 2.97395e-01 1.21408e-01 1.07226e-01
6.59296e+00 9.84615e+00 9.21245e-02 2.70631e-01 1.03232e-01 9.34533e-02
6.61055e+00 9.84615e+00 8.99576e-02 2.52054e-01 8.77020e-02 8.18302e-02
6.62814e+00 9.84615e+00 8.59676e-02 2.41477e-01 7.41732e-02 7.19576e-02
6.64572e+00 9.84615e+00 8.05672e-02 2.36547e-01 6.24022e-02 6.35865e-02
6.66331e+00 9.84615e+00 7.41971e-02 2.35016e-01 5.21893e-02 5.65030e-02
6.68090e+00 9.84615e+00 6.72765e-02 2.34751e-01 4.34038e-02 5.05475e-02
6.69849e+00 9.84615e+00 6.02053e-02 2.33653e-01 3.59522e-02 4.55908e-02
6.71608e+00 9.84615e+00 5.33400e-02 2.29934e-01 2.97559e-02 4.15197e-02
6.73366e+00 9.84615e+00 4.68480e-02 2.23473e-01 2.46406e-02 3.81758e-02
6.75125e+00 9.84615e+00 4.08331e-02 2.14614e-01 2.04132e-02 3.53934e-02
6.76884e+00 9.84615e+00 3.54246e-02 2.03637e-01 1.69166e-02 3.30298e-02
6.78643e+00 9.84615e+00 3.07674e-02 1.90754e-01 1.40137e-02 3.09538e-02
6.80401e+00 9.84615e+00 2.70308e-02 1.76127e-01 1.15869e-02 2.90439e-02
6.82160e+00 9.84615e+00 2.42871e-02 1.60018e-01 9.54074e-03 2.72144e-02
6.83919e+00 9.84615e+00 2.24013e-02 1.43036e-01 7.81964e-03 2.54546e-02
6.85678e+00 9.84615e+00 2.12318e-02 1.25801e-01 6.37940e-03 2.37635e-02
6.87437e+00 9.84615e+00 2.06598e-02 1.08925e-01 5.18455e-03 2.21419e-02
6.89195e+00 9.84615e+00 2.05844e-02 9.30377e-02 4.20773e-03 2.05941e-02
6.90954e+00 9.84615e+00 2.09184e-02 7.87855e-02 3.42623e-03 1.91230e-02
6.92713e+00 9.84615e+00 2.15448e-02 6.70764e-02 2.81598e-03 1.77246e-02
6.94472e+00 9.84615e+00 2.23182e-02 5.90538e-02 2.34935e-03 1.63856e-02
6.96231e+00 9.84615e+00 2.30959e-02 5.59812e-02 2.00286e-03 1.50937e-02
6.97989e+00 9.84615e+00 2.37354e-02 5.92719e-02 1.75689e-03 1.38394e-02
6.99748e+00 9.84615e+00 2.40910e-02 7.05437e-02 1.59456e-03 1.26116e-02
7.01507e+00 9.84615e+00 2.40349e-02 9.12969e-02 1.50154e-03 1.14059e-02
7.03266e+00 9.84615e+00 2.36015e-02 1.21085e-01 1.46259e-03 1.02385e-02
7.05025e+00 9.84615e+00 2.28799e-02 1.58887e-01 1.46303e-03 9.13466e-03
7.06783e+00 9.84615e+00 2.19510e-02 2.03903e-01 1.48938e-03 8.12208e-03
7.08542e+00 9.84615e+00 2.08874e-02 2.55634e-01 1.52903e-03 7.22967e-03
7.10301e+00 9.84615e+00 1.97595e-02 3.13713e-01 1.56974e-03 6.49174e-03
7.12060e+00 9.84615e+00 1.86214e-02 3.76988e-01 1.60231e-03 5.92427e-03
7.13819e+00 9.84615e+00 1.74948e-02 4.42034e-01 1.62454e-03 5.49393e-03
7.15577e+00 9.84615e+00 1.63975e-02 5.05090e-01 1.63500e-03 5.16371e-03
7.17336e+00 9.84615e+00 1.53463e-02 5.62440e-01 1.63188e-03 4.89921e-03
7.19095e+00 9.84615e+00 1.43614e-02 6.10080e-01 1.61295e-03 4.66861e-03
7.20854e+00 9.84615e+00 1.34636e-02 6.43893e-01 1.57566e-03 4.44163e-03
7.22613e+00 9.84615e+00 1.26560e-02 6.63079e-01 1.52100e-03 4.20513e-03
7.24371e+00 9.84615e+00 1.19237e-02 6.70277e-01 1.45372e-03 3.96344e-03
7.26130e+00 9.84615e+00 1.12520e-02 6.67939e-01 1.37829e-03 3.72113e-03
7.27889e+00 9.84615e+00 1.06292e-02 6.58210e-01 1.29899e-03 3.48320e-03
7.29648e+00 9.84615e+00 1.00448e-02 6.43012e-01 1.21999e-03 3.25460e-03
7.31407e+00 9.84615e+00 9.49018e-03 6.24026e-01 1.14503e-03 3.03994e-03
7.33165e+00 9.84615e+00 8.96247e-03 6.02309e-01 1.07489e-03 2.83930e-03
7.34924e+00 9.84615e+00 8.46092e-03 5.78559e-01 1.00898e-03 2.65059e-03
7.36683e+00 9.84615e+00 7.98652e-03 5.53447e-01 9.46959e-04 2.47245e-03
7.38442e+00 9.84615e+00 7.54080e-03 5.27592e-01 8.88566e-04 2.30372e-03
7.40200e+00 9.84615e+00 7.12638e-03 5.01602e-01 8.33682e-04 2.14362e-03
7.41959e+00 9.84615e+00 6.74409e-03 4.75915e-01 7.82113e-04 1.99137e-03
7.43718e+00 9.84615e+00 6.39051e-03 4.50671e-01 7.33608e-04 1.84674e-03
7.45477e+00 9.84615e+00 6.06180e-03 4.25947e-01 6.87932e-04 1.70966e-03
7.47236e+00 9.84615e+00 5.75491e-03 4.01838e-01 6.44936e-04 1.58026e-03
7.48994e+00 9.84615e+00 5.46763e-03 3.78468e-01 6.04580e-04 1.45900e-03
7.50753e+00 9.84615e+00 5.19784e-03 3.55943e-01 5.66827e-04 1.34637e-03
7.52512e+00 9.84615e+00 4.94406e-03 3.34323e-01 5.31586e-04 1.24241e-03
7.54271e+00 9.84615e+00 4.70460e-03 3.13548e-01 4.98561e-04 1.14627e-03
7.56030e+00 9.84615e+00 4.47820e-03 2.93577e-01 4.67512e-04 1.05727e-03
7.57788e+00 9.84615e+00 4.26415e-03 2.74403e-01 4.38279e-04 9.75033e-04
7.59547e+00 9.84615e+00 4.06171e-03 2.56013e-01 4.10705e-04 8.99210e-04
7.61306e+00 9.84615e+00 3.87080e-03 2.38441e-01 3.84727e-04 8.29747e-04
7.63065e+00 9.84615e+00 3.69054e-03 2.21653e-01 3.60222e-04 7.66138e-04
7.64824e+00 9.84615e+00 3.51986e-03 2.05598e-01 3.37064e-04 7.07746e-04
7.66582e+00 9.84615e+00 3.35808e-03 1.90253e-01 3.15182e-04 6.54120e-04
7.68341e+00 9.84615e+00 3.20450e-03 1.75594e-01 2.94506e-04 6.04868e-04
7.70100e+00 9.84615e+00 3.05899e-03 1.61643e-01 2.75042e-04 5.59824e-04
7.71859e+00 9.84615e+00 2.92135e-03 1.48413e-01 2.56788e-04 5.18813e-04
7.73618e+00 9.84615e+00 2.79104e-03 1.35874e-01 2.39659e-04 4.81399e-04
7.75376e+00 9.84615e+00 2.66768e-03 1.24006e-01 2.23595e-04 4.47202e-04
7.77135e+00 9.84615e+00 2.55088e-03 1.12791e-01 2.08538e-04 4.15878e-04
7.78894e+00 9.84615e+00 2.44069e-03 1.02251e-01 1.94491e-04 3.87238e-04
7.80653e+00 9.84615e+00 2.33726e-03 9.24229e-02 1.81477e-04 3.61148e-04
7.82412e+00 9.84615e+00 2.24047e-03 8.33052e-02 1.69472e-04 3.37424e-04
7.84170e+00 9.84615e+00 2.14976e-03 7.48439e-02 1.58379e-04 3.15781e-04
7.85929e+00 9.84615e+00 2.06454e-03 6.69845e-02 1.48105e-04 2.95950e-04
7.87688e+00 9.84615e+00 1.98456e-03 5.97061e-02 1.38598e-04 2.77753e-04
7.89447e+00 9.84615e+00 1.90968e-03 5.30006e-02 1.29827e-04 2.61053e-04
7.91206e+00 9.84615e+00 1.83988e-03 4.68746e-02 1.21779e-04 2.45757e-04
7.92964e+00 9.84615e+00 1.77507e-03 4.13170e-02 1.14436e-04 2.31821e-04
7.94723e+00 9.84615e+00 1.71503e-03 3.63023e-02 1.07774e-04 2.19221e-04
7.96482e+00 9.84615e+00 1.65980e-03 3.18310e-02 1.01800e-04 2.07996e-04
7.98241e+00 9.84615e+00 1.60952e-03 2.79173e-02 9.65412e-05 1.98221e-04
8.00000e+00 9.84615e+00 1.56450e-03 2.45926e-02 9.20437e-05 1.90015e-04
4.50000e+00 1.03846e+01 4.01553e-07 2.60468e-06 1.44354e-06 5.37527e-04
4.51758e+00 1.03846e+01 4.07677e-07 5.27271e-06 3.04004e-06 1.38135e-03
4.53517e+00 1.03846e+01 7.71688e-07 1.06111e-05 5.57578e-06 2.72970e-03
4.55276e+00 1.03846e+01 1.93741e-06 2.04964e-05 9.41884e-06 4.76231e-03
4.57035e+00 1.03846e+01 4.37354e-06 3.69472e-05 1.49786e-05 7.68048e-03
4.58793e+00 1.03846e+01 8.58514e-06 6.21685e-05 2.27125e-05 1.17103e-02
4.60552e+00 1.03846e+01 1.51475e-05 9.87646e-05 3.31922e-05 1.71336e-02
4.62311e+00 1.03846e+01 2.52429e-05 1.55427e-04 4.93755e-05 2.52501e-02
4.64070e+00 1.03846e+01 4.10465e-05 2.50912e-04 7.81788e-05 3.90471e-02
4.65829e+00 1.03846e+01 6.49920e-05 4.06047e-04 1.27258e-04 6.18362e-02
4.67587e+00 1.03846e+01 9.97421e-05 6.43348e-04 2.04845e-04 9.71831e-02
4.69346e+00 1.03846e+01 1.48357e-04 9.88305e-04 3.20193e-04 1.49107e-01
4.71105e+00 1.03846e+01 2.14741e-04 1.47074e-03 4.83834e-04 2.21994e-01
4.72864e+00 1.03846e+01 3.09678e-04 2.14325e-03 7.10863e-04 3.19681e-01
4.74623e+00 1.03846e+01 4.49342e-04 3.07744e-03 1.02051e-03 4.45903e-01
4.76381e+00 1.03846e+01 6.51258e-04 4.35248e-03 1.43433e-03 6.05159e-01
4.78140e+00 1.03846e+01 9.35243e-04 6.06041e-03 1.97787e-03 8.03257e-01
4.79899e+00 1.03846e+01 1.32333e-03 8.30454e-03 2.67998e-03 1.04694e+00
4.81658e+00 1.03846e+01 1.83165e-03 1.11493e-02 3.56079e-03 1.33919e+00
4.83417e+00 1.03846e+01 2.43599e-03 1.44095e-02 4.57954e-03 1.65936e+00
4.85175e+00 1.03846e+01 3.10168e-03 1.78311e-02 5.67947e-03 1.98004e+00
4.86934e+00 1.03846e+01 3.79712e-03 2.11713e-02 6.80826e-03 2.27441e+00
4.88693e+00 1.03846e+01 4.49050e-03 2.41789e-02 7.91260e-03 2.51425e+00
4.90452e+00 1.03846e+01 5.15034e-03 2.65953e-02 8.93950e-03 2.67001e+00
4.92211e+00 1.03846e+01 5.75107e-03 2.82931e-02 9.89096e-03 2.72799e+00
4.93969e+00 1.03846e+01 6.27820e-03 2.94066e-02 1.08754e-02 2.70669e+00
4.95728e+00 1.03846e+01 6.71736e-03 3.00854e-02 1.20161e-02 2.62602e+00
4.97487e+00 1.03846e+01 7.05047e-03 3.04638e-02 1.34397e-02 2.50407e+00
4.99246e+00 1.03846e+01 7.25650e-03 3.06676e-02 1.52820e-02 2.35770e+00
5.01005e+00 1.03846e+01 7.32009e-03 3.08308e-02 1.76868e-02 2.20255e+00
5.02763e+00 1.03846e+01 7.38291e-03 3.13186e-02 2.07270e-02 2.04733e+00
5.04522e+00 1.03846e+01 7.72069e-03 3.27000e-02 2.44288e-02 1.89482e+00
5.06281e+00 1.03846e+01 8.62180e-03 3.55773e-02 2.88316e-02 1.74803e+00
5.08040e+00 1.03846e+01 1.03921e-02 4.05991e-02 3.39983e-02 1.61000e+00
5.09799e+00 1.03846e+01 1.33644e-02 4.84806e-02 4.00153e-02 1.48408e+00
5.11557e+00 1.03846e+01 1.79881e-02 6.02030e-02 4.69317e-02 1.37325e+00
5.13316e+00 1.03846e+01 2.52397e-02 7.79358e-02 5.44979e-02 1.27623e+00
5.15075e+00 1.03846e+01 3.63339e-02 1.04385e-01 6.23540e-02 1.19080e+00
5.16834e+00 1.03846e+01 5.26070e-02 1.42531e-01 7.01527e-02 1.11501e+00
5.18592e+00 1.03846e+01 7.55400e-02 1.95683e-01 7.75407e-02 1.04726e+00
5.20351e+00 1.03846e+01 1.06866e-01 2.67715e-01 8.41661e-02 9.86070e-01
5.22110e+00 1.03846e+01 1.49048e-01 3.63134e-01 8.98365e-02 9.30284e-01
5.23869e+00 1.03846e+01 2.06035e-01 4.87513e-01 9.47743e-02 8.78833e-01
5.25628e+00 1.03846e+01 2.82388e-01 6.47364e-01 9.92386e-02 8.30781e-01
5.27386e+00 1.03846e+01 3.83206e-01 8.50170e-01 1.03471e-01 7.85324e-01
5.29145e+00 1.03846e+01 5.14523e-01 1.10511e+00 1.07715e-01 7.41658e-01
5.30904e+00 1.03846e+01 6.82716e-01 1.42174e+00 1.12194e-01 6.99131e-01
5.32663e+00 1.03846e+01 8.85796e-01 1.79235e+00 1.16937e-01 6.57441e-01
5.34422e+00 1.03846e+01 1.11365e+00 2.19224e+00 1.21779e-01 6.16636e-01
5.36180e+00 1.03846e+01 1.35640e+00 2.59666e+00 1.26549e-01 5.76832e-01
5.37939e+00 1.03846e+01 1.60507e+00 2.98171e+00 1.31081e-01 5.38105e-01
5.39698e+00 1.03846e+01 1.85045e+00 3.32217e+00 1.35194e-01 5.00632e-01
5.41457e+00 1.03846e+01 2.08452e+00 3.59616e+00 1.38745e-01 4.64647e-01
5.43216e+00 1.03846e+01 2.30670e+00 3.81016e+00 1.41921e-01 4.30680e-01
5.44974e+00 1.03846e+01 2.51916e+00 3.98125e+00 1.45035e-01 3.99448e-01
5.46733e+00 1.03846e+01 2.72415e+00 4.12552e+00 1.48403e-01 3.71699e-01
5.48492e+00 1.03846e+01 2.92330e+00 4.25791e+00 1.52347e-01 3.48345e-01
5.50251e+00 1.03846e+01 3.11821e+00 4.39312e+00 1.57206e-01 3.30412e-01
5.52010e+00 1.03846e+01 3.31935e+00 4.54258e+00 1.63479e-01 3.18551e-01
5.53768e+00 1.03846e+01 3.56085e+00 4.70934e+00 1.72049e-01 3.12170e-01
5.55527e+00 1.03846e+01 3.88231e+00 4.89587e+00 1.83939e-01 3.10605e-01
5.57286e+00 1.03846e+01 4.32545e+00 5.10495e+00 2.00262e-01 3.13355e-01
5.59045e+00 1.03846e+01 4.93589e+00 5.34018e+00 2.22276e-01 3.20047e-01
5.60804e+00 1.03846e+01 5.76314e+00 5.60568e+00 2.51349e-01 3.30432e-01
5.62562e+00 1.03846e+01 6.82571e+00 5.89911e+00 2.87335e-01 3.44445e-01
5.64321e+00 1.03846e+01 8.10994e+00 6.21141e+00 3.28441e-01 3.62243e-01
5.66080e+00 1.03846e+01 9.60505e+00 6.53314e+00 3.72875e-01 3.84082e-01
5.67839e+00 1.03846e+01 1.13074e+01 6.85534e+00 4.18963e-01 4.10351e-01
5.69598e+00 1.03846e+01 1.32196e+01 7.16906e+00 4.65084e-01 4.41576e-01
5.71356e+00 1.03846e+01 1.53458e+01 7.46597e+00 5.09602e-01 4.78270e-01
5.73115e+00 1.03846e+01 1.76674e+01 7.74629e+00 5.50968e-01 5.20011e-01
5.74874e+00 1.03846e+01 2.01523e+01 8.01338e+00 5.87486e-01 5.65905e-01
5.76633e+00 1.03846e+01 2.27746e+01 8.27035e+00 6.17338e-01 6.15198e-01
5.78391e+00 1.03846e+01 2.55112e+01 8.51991e+00 6.38490e-01 6.67218e-01
5.80150e+00 1.03846e+01 2.83472e+01 8.76493e+00 6.48671e-01 7.21464e-01
5.81909e+00 1.03846e+01 3.12581e+01 9.00798e+00 6.46378e-01 7.76881e-01
5.83668e+00 1.03846e+01 3.41991e+01 9.25250e+00 6.33305e-01 8.30827e-01
5.85427e+00 1.03846e+01 3.71216e+01 9.50216e+00 6.11497e-01 8.80295e-01
5.87185e+00 1.03846e+01 3.99747e+01 9.76061e+00 5.82748e-01 9.22116e-01
5.88944e+00 1.03846e+01 4.27104e+01 1.00322e+01 5.48584e-01 9.52956e-01
5.90703e+00 1.03846e+01 4.52717e+01 1.03217e+01 5.10416e-01 9.69152e-01
5.92462e+00 1.03846e+01 4.75835e+01 1.06471e+01 4.69716e-01 9.70079e-01
5.94221e+00 1.03846e+01 4.95446e+01 1.10443e+01 4.28135e-01 9.59138e-01
5.95979e+00 1.03846e+01 5.10408e+01 1.15519e+01 3.87337e-01 9.39677e-01
5.97738e+00 1.03846e+01 5.19461e+01 1.22131e+01 3.48941e-01 9.14744e-01
5.99497e+00 1.03846e+01 5.21133e+01 1.30748e+01 3.14706e-01 8.87248e-01
6.01256e+00 1.03846e+01 5.13943e+01 1.41818e+01 2.86297e-01 8.60022e-01
6.03015e+00 1.03846e+01 4.98194e+01 1.54985e+01 2.63508e-01 8.36021e-01
6.04773e+00 1.03846e+01 4.75112e+01 1.69452e+01 2.45157e-01 8.18371e-01
6.06532e+00 1.03846e+01 4.45661e+01 1.84486e+01 2.30157e-01 8.10365e-01
6.08291e+00 1.03846e+01 4.10651e+01 1.99341e+01 2.17557e-01 8.15633e-01
6.10050e+00 1.03846e+01 3.70706e+01 2.13278e+01 2.06467e-01 8.38200e-01
6.11809e+00 1.03846e+01 3.26620e+01 2.25499e+01 1.96908e-01 8.80212e-01
6.13567e+00 1.03846e+01 2.80270e+01 2.35046e+01 1.92126e-01 9.35490e-01
