SXT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 2
200 14
0.0
l10T l10ne AlMg Open
6.29397e+00 8.23076e+00 1.79952e+00 7.81700e+03
6.31155e+00 8.23076e+00 2.03399e+00 7.82300e+03
6.32914e+00 8.23076e+00 2.30776e+00 7.82900e+03
6.34673e+00 8.23076e+00 2.62472e+00 7.83500e+03
6.36432e+00 8.23076e+00 2.98732e+00 7.84100e+03
6.38190e+00 8.23076e+00 3.39690e+00 7.84700e+03
6.39949e+00 8.23076e+00 3.85373e+00 7.85300e+03
6.41708e+00 8.23076e+00 4.35707e+00 7.85900e+03
6.43467e+00 8.23076e+00 4.90604e+00 7.86500e+03
6.45226e+00 8.23076e+00 5.50054e+00 7.87100e+03
6.46984e+00 8.23076e+00 6.14073e+00 7.87700e+03
6.48743e+00 8.23076e+00 6.82842e+00 7.88300e+03
6.50502e+00 8.23076e+00 7.56763e+00 7.88900e+03
6.52261e+00 8.23076e+00 8.36242e+00 7.89500e+03
6.54020e+00 8.23076e+00 9.21400e+00 7.90100e+03
6.55778e+00 8.23076e+00 1.01219e+01 7.90700e+03
6.57537e+00 8.23076e+00 1.10840e+01 7.91300e+03
6.59296e+00 8.23076e+00 1.20956e+01 7.91900e+03
6.61055e+00 8.23076e+00 1.31498e+01 7.92500e+03
6.62814e+00 8.23076e+00 1.42408e+01 7.93100e+03
6.64572e+00 8.23076e+00 1.53658e+01 7.93700e+03
6.66331e+00 8.23076e+00 1.65203e+01 7.94300e+03
6.68090e+00 8.23076e+00 1.76983e+01 7.94900e+03
6.69849e+00 8.23076e+00 1.88914e+01 7.95500e+03
6.71608e+00 8.23076e+00 2.00884e+01 7.96100e+03
6.73366e+00 8.23076e+00 2.12748e+01 7.96700e+03
6.75125e+00 8.23076e+00 2.24329e+01 7.97300e+03
6.76884e+00 8.23076e+00 2.35390e+01 7.97900e+03
6.78643e+00 8.23076e+00 2.45613e+01 7.98500e+03
6.80401e+00 8.23076e+00 2.54585e+01 7.99100e+03
6.82160e+00 8.23076e+00 2.62070e+01 7.99700e+03
6.83919e+00 8.23076e+00 2.68383e+01 8.00300e+03
6.85678e+00 8.23076e+00 2.73807e+01 8.00900e+03
6.87437e+00 8.23076e+00 2.78442e+01 8.01500e+03
6.89195e+00 8.23076e+00 2.82121e+01 8.02100e+03
6.90954e+00 8.23076e+00 2.84389e+01 8.02700e+03
6.92713e+00 8.23076e+00 2.85206e+01 8.03300e+03
6.94472e+00 8.23076e+00 2.84977e+01 8.03900e+03
6.96231e+00 8.23076e+00 2.83904e+01 8.04500e+03
6.97989e+00 8.23076e+00 2.81947e+01 8.05100e+03
6.99748e+00 8.23076e+00 2.78816e+01 8.05700e+03
7.01507e+00 8.23076e+00 2.74099e+01 8.06300e+03
7.03266e+00 8.23076e+00 2.67965e+01 8.06900e+03
7.05025e+00 8.23076e+00 2.60716e+01 8.07500e+03
7.06783e+00 8.23076e+00 2.52498e+01 8.08100e+03
7.08542e+00 8.23076e+00 2.43301e+01 8.08700e+03
7.10301e+00 8.23076e+00 2.32974e+01 8.09300e+03
7.12060e+00 8.23076e+00 2.21547e+01 8.09900e+03
7.13819e+00 8.23076e+00 2.09586e+01 8.10500e+03
7.15577e+00 8.23076e+00 1.97551e+01 8.11100e+03
7.17336e+00 8.23076e+00 1.85729e+01 8.11700e+03
7.19095e+00 8.23076e+00 1.74283e+01 8.12300e+03
7.20854e+00 8.23076e+00 1.63298e+01 8.12900e+03
7.22613e+00 8.23076e+00 1.52920e+01 8.13500e+03
7.24371e+00 8.23076e+00 1.43327e+01 8.14100e+03
7.26130e+00 8.23076e+00 1.34597e+01 8.14700e+03
7.27889e+00 8.23076e+00 1.26737e+01 8.15300e+03
7.29648e+00 8.23076e+00 1.19711e+01 8.15900e+03
7.31407e+00 8.23076e+00 1.13458e+01 8.16500e+03
7.33165e+00 8.23076e+00 1.07876e+01 8.17100e+03
7.34924e+00 8.23076e+00 1.02862e+01 8.17700e+03
7.36683e+00 8.23076e+00 9.83396e+00 8.18300e+03
7.38442e+00 8.23076e+00 9.42470e+00 8.18900e+03
7.40200e+00 8.23076e+00 9.05347e+00 8.19500e+03
7.41959e+00 8.23076e+00 8.71630e+00 8.20100e+03
7.43718e+00 8.23076e+00 8.40956e+00 8.20700e+03
7.45477e+00 8.23076e+00 8.13002e+00 8.21300e+03
7.47236e+00 8.23076e+00 7.87483e+00 8.21900e+03
7.48994e+00 8.23076e+00 7.64137e+00 8.22500e+03
7.50753e+00 8.23076e+00 7.38565e+00 8.23100e+03
7.52512e+00 8.23076e+00 7.19030e+00 8.23700e+03
7.54271e+00 8.23076e+00 7.00885e+00 8.24300e+03
7.56030e+00 8.23076e+00 6.83903e+00 8.24900e+03
7.57788e+00 8.23076e+00 6.67894e+00 8.25500e+03
7.59547e+00 8.23076e+00 6.52699e+00 8.26100e+03
7.61306e+00 8.23076e+00 6.38172e+00 8.26700e+03
7.63065e+00 8.23076e+00 6.24302e+00 8.27300e+03
7.64824e+00 8.23076e+00 6.11048e+00 8.27900e+03
7.66582e+00 8.23076e+00 5.98386e+00 8.28500e+03
7.68341e+00 8.23076e+00 5.86290e+00 8.29100e+03
7.70100e+00 8.23076e+00 5.74733e+00 8.29700e+03
7.71859e+00 8.23076e+00 5.63688e+00 8.30300e+03
7.73618e+00 8.23076e+00 5.53140e+00 8.30900e+03
7.75376e+00 8.23076e+00 5.43070e+00 8.31500e+03
7.77135e+00 8.23076e+00 5.33451e+00 8.32100e+03
7.78894e+00 8.23076e+00 5.24254e+00 8.32700e+03
7.80653e+00 8.23076e+00 5.15433e+00 8.33300e+03
7.82412e+00 8.23076e+00 5.06994e+00 8.33900e+03
7.84170e+00 8.23076e+00 4.98897e+00 8.34500e+03
7.85929e+00 8.23076e+00 4.91119e+00 8.35100e+03
7.87688e+00 8.23076e+00 4.83637e+00 8.35700e+03
7.89447e+00 8.23076e+00 4.76426e+00 8.36300e+03
7.91206e+00 8.23076e+00 4.69465e+00 8.36900e+03
7.92964e+00 8.23076e+00 4.62761e+00 8.37500e+03
7.94723e+00 8.23076e+00 4.56329e+00 8.38100e+03
7.96482e+00 8.23076e+00 4.50171e+00 8.38700e+03
7.98241e+00 8.23076e+00 4.44286e+00 8.39300e+03
8.00000e+00 8.23076e+00 4.38663e+00 8.39900e+03
4.50000e+00 8.76923e+00 8.05417e-13 8.40500e+03
4.51758e+00 8.76923e+00 1.51860e-12 8.41100e+03
4.53517e+00 8.76923e+00 2.82109e-12 8.41700e+03
4.55276e+00 8.76923e+00 5.16130e-12 8.42300e+03
4.57035e+00 8.76923e+00 9.29571e-12 8.42900e+03
4.58793e+00 8.76923e+00 1.64887e-11 8.43500e+03
4.60552e+00 8.76923e+00 2.88526e-11 8.44100e+03
4.62311e+00 8.76923e+00 4.98349e-11 8.44700e+03
4.64070e+00 8.76923e+00 8.48698e-11 8.45300e+03
4.65829e+00 8.76923e+00 1.42420e-10 8.45900e+03
4.67587e+00 8.76923e+00 2.35530e-10 8.46500e+03
4.69346e+00 8.76923e+00 3.84108e-10 8.47100e+03
4.71105e+00 8.76923e+00 6.18327e-10 8.47700e+03
4.72864e+00 8.76923e+00 9.81369e-10 8.48300e+03
4.74623e+00 8.76923e+00 1.53150e-09 8.48900e+03
4.76381e+00 8.76923e+00 2.34344e-09 8.49500e+03
4.78140e+00 8.76923e+00 3.50540e-09 8.50100e+03
4.79899e+00 8.76923e+00 5.11001e-09 8.50700e+03
4.81658e+00 8.76923e+00 7.23789e-09 8.51300e+03
4.83417e+00 8.76923e+00 9.94294e-09 8.51900e+03
4.85175e+00 8.76923e+00 1.32210e-08 8.52500e+03
4.86934e+00 8.76923e+00 1.69735e-08 8.53100e+03
4.88693e+00 8.76923e+00 2.09790e-08 8.53700e+03
4.90452e+00 8.76923e+00 2.48860e-08 8.54300e+03
4.92211e+00 8.76923e+00 2.83362e-08 8.54900e+03
4.93969e+00 8.76923e+00 3.11668e-08 8.55500e+03
4.95728e+00 8.76923e+00 3.33425e-08 8.56100e+03
4.97487e+00 8.76923e+00 3.49333e-08 8.56700e+03
4.99246e+00 8.76923e+00 3.60925e-08 8.57300e+03
5.01005e+00 8.76923e+00 3.70242e-08 8.57900e+03
5.02763e+00 8.76923e+00 3.78551e-08 8.58500e+03
5.04522e+00 8.76923e+00 3.86409e-08 8.59100e+03
5.06281e+00 8.76923e+00 3.94571e-08 8.59700e+03
5.08040e+00 8.76923e+00 4.04095e-08 8.60300e+03
5.09799e+00 8.76923e+00 4.16464e-08 8.60900e+03
5.11557e+00 8.76923e+00 4.33838e-08 8.61500e+03
5.13316e+00 8.76923e+00 4.59045e-08 8.62100e+03
5.15075e+00 8.76923e+00 4.96543e-08 8.62700e+03
5.16834e+00 8.76923e+00 5.53048e-08 8.63300e+03
5.18592e+00 8.76923e+00 6.38649e-08 8.63900e+03
5.20351e+00 8.76923e+00 7.68539e-08 8.64500e+03
5.22110e+00 8.76923e+00 9.65197e-08 8.65100e+03
5.23869e+00 8.76923e+00 1.26396e-07 8.65700e+03
5.25628e+00 8.76923e+00 1.71972e-07 8.66300e+03
5.27386e+00 8.76923e+00 2.41809e-07 8.66900e+03
5.29145e+00 8.76923e+00 3.49269e-07 8.67500e+03
5.30904e+00 8.76923e+00 5.15506e-07 8.68100e+03
5.32663e+00 8.76923e+00 7.72408e-07 8.68700e+03
5.34422e+00 8.76923e+00 1.17006e-06 8.69300e+03
5.36180e+00 8.76923e+00 1.78550e-06 8.69900e+03
5.37939e+00 8.76923e+00 2.73705e-06 8.70500e+03
5.39698e+00 8.76923e+00 4.20455e-06 8.71100e+03
5.41457e+00 8.76923e+00 6.49404e-06 8.71700e+03
5.43216e+00 8.76923e+00 9.98745e-06 8.72300e+03
5.44974e+00 8.76923e+00 1.53335e-05 8.72900e+03
5.46733e+00 8.76923e+00 2.34436e-05 8.73500e+03
5.48492e+00 8.76923e+00 3.56090e-05 8.74100e+03
5.50251e+00 8.76923e+00 5.36281e-05 8.74700e+03
5.52010e+00 8.76923e+00 7.99876e-05 8.75300e+03
5.53768e+00 8.76923e+00 1.18143e-04 8.75900e+03
5.55527e+00 8.76923e+00 1.72865e-04 8.76500e+03
5.57286e+00 8.76923e+00 2.50673e-04 8.77100e+03
5.59045e+00 8.76923e+00 3.60429e-04 8.77700e+03
5.60804e+00 8.76923e+00 5.14298e-04 8.78300e+03
5.62562e+00 8.76923e+00 7.28097e-04 8.78900e+03
5.64321e+00 8.76923e+00 1.02298e-03 8.79500e+03
5.66080e+00 8.76923e+00 1.42669e-03 8.80100e+03
5.67839e+00 8.76923e+00 1.97571e-03 8.80700e+03
5.69598e+00 8.76923e+00 2.71772e-03 8.81300e+03
5.71356e+00 8.76923e+00 3.71636e-03 8.81900e+03
5.73115e+00 8.76923e+00 5.05049e-03 8.82500e+03
5.74874e+00 8.76923e+00 6.82509e-03 8.83100e+03
5.76633e+00 8.76923e+00 9.17523e-03 8.83700e+03
5.78391e+00 8.76923e+00 1.22701e-02 8.84300e+03
5.80150e+00 8.76923e+00 1.63039e-02 8.84900e+03
5.81909e+00 8.76923e+00 2.14776e-02 8.85500e+03
5.83668e+00 8.76923e+00 2.80327e-02 8.86100e+03
5.85427e+00 8.76923e+00 3.62543e-02 8.86700e+03
5.87185e+00 8.76923e+00 4.64738e-02 8.87300e+03
5.88944e+00 8.76923e+00 5.90650e-02 8.87900e+03
5.90703e+00 8.76923e+00 7.44265e-02 8.88500e+03
5.92462e+00 8.76923e+00 9.29545e-02 8.89100e+03
5.94221e+00 8.76923e+00 1.15042e-01 8.89700e+03
5.95979e+00 8.76923e+00 1.41055e-01 8.90300e+03
5.97738e+00 8.76923e+00 1.71300e-01 8.90900e+03
5.99497e+00 8.76923e+00 2.05987e-01 8.91500e+03
6.01256e+00 8.76923e+00 2.45211e-01 8.92100e+03
6.03015e+00 8.76923e+00 2.89130e-01 8.92700e+03
6.04773e+00 8.76923e+00 3.37964e-01 8.93300e+03
6.06532e+00 8.76923e+00 3.91940e-01 8.93900e+03
6.08291e+00 8.76923e+00 4.51265e-01 8.94500e+03
6.10050e+00 8.76923e+00 5.16124e-01 8.95100e+03
6.11809e+00 8.76923e+00 5.86693e-01 8.95700e+03
6.13567e+00 8.76923e+00 6.63506e-01 8.96300e+03
6.15326e+00 8.76923e+00 7.47151e-01 8.96900e+03
6.17085e+00 8.76923e+00 8.38099e-01 8.97500e+03
6.18844e+00 8.76923e+00 9.36683e-01 8.98100e+03
6.20602e+00 8.76923e+00 1.04313e+00 8.98700e+03
6.22361e+00 8.76923e+00 1.15855e+00 8.99300e+03
6.24120e+00 8.76923e+00 1.28621e+00 8.99900e+03
6.25879e+00 8.76923e+00 1.43107e+00 9.00500e+03
6.27638e+00 8.76923e+00 1.59963e+00 9.01100e+03
6.29397e+00 8.76923e+00 1.79875e+00 9.01700e+03
6.31155e+00 8.76923e+00 2.03325e+00 9.02300e+03
6.32914e+00 8.76923e+00 2.30706e+00 9.02900e+03
6.34673e+00 8.76923e+00 2.62409e+00 9.03500e+03
6.36432e+00 8.76923e+00 2.98677e+00 9.04100e+03
6.38190e+00 8.76923e+00 3.39643e+00 9.04700e+03
6.39949e+00 8.76923e+00 3.85335e+00 9.05300e+03
6.41708e+00 8.76923e+00 4.35676e+00 9.05900e+03
6.43467e+00 8.76923e+00 4.90579e+00 9.06500e+03
6.45226e+00 8.76923e+00 5.50035e+00 9.07100e+03
6.46984e+00 8.76923e+00 6.14058e+00 9.07700e+03
6.48743e+00 8.76923e+00 6.82831e+00 9.08300e+03
6.50502e+00 8.76923e+00 7.56755e+00 9.08900e+03
6.52261e+00 8.76923e+00 8.36236e+00 9.09500e+03
6.54020e+00 8.76923e+00 9.21395e+00 9.10100e+03
6.55778e+00 8.76923e+00 1.01218e+01 9.10700e+03
6.57537e+00 8.76923e+00 1.10839e+01 9.11300e+03
6.59296e+00 8.76923e+00 1.20955e+01 9.11900e+03
6.61055e+00 8.76923e+00 1.31496e+01 9.12500e+03
6.62814e+00 8.76923e+00 1.42405e+01 9.13100e+03
6.64572e+00 8.76923e+00 1.53653e+01 9.13700e+03
6.66331e+00 8.76923e+00 1.65196e+01 9.14300e+03
6.68090e+00 8.76923e+00 1.76973e+01 9.14900e+03
6.69849e+00 8.76923e+00 1.88899e+01 9.15500e+03
6.71608e+00 8.76923e+00 2.00864e+01 9.16100e+03
6.73366e+00 8.76923e+00 2.12720e+01 9.16700e+03
6.75125e+00 8.76923e+00 2.24292e+01 9.17300e+03
6.76884e+00 8.76923e+00 2.35342e+01 9.17900e+03
6.78643e+00 8.76923e+00 2.45551e+01 9.18500e+03
6.80401e+00 8.76923e+00 2.54507e+01 9.19100e+03
6.82160e+00 8.76923e+00 2.61976e+01 9.19700e+03
6.83919e+00 8.76923e+00 2.68272e+01 9.20300e+03
6.85678e+00 8.76923e+00 2.73680e+01 9.20900e+03
6.87437e+00 8.76923e+00 2.78300e+01 9.21500e+03
6.89195e+00 8.76923e+00 2.81967e+01 9.22100e+03
6.90954e+00 8.76923e+00 2.84227e+01 9.22700e+03
6.92713e+00 8.76923e+00 2.85041e+01 9.23300e+03
6.94472e+00 8.76923e+00 2.84814e+01 9.23900e+03
6.96231e+00 8.76923e+00 2.83748e+01 9.24500e+03
6.97989e+00 8.76923e+00 2.81802e+01 9.25100e+03
6.99748e+00 8.76923e+00 2.78685e+01 9.25700e+03
7.01507e+00 8.76923e+00 2.73984e+01 9.26300e+03
7.03266e+00 8.76923e+00 2.67866e+01 9.26900e+03
7.05025e+00 8.76923e+00 2.60634e+01 9.27500e+03
7.06783e+00 8.76923e+00 2.52431e+01 9.28100e+03
7.08542e+00 8.76923e+00 2.43247e+01 9.28700e+03
7.10301e+00 8.76923e+00 2.32933e+01 9.29300e+03
7.12060e+00 8.76923e+00 2.21516e+01 9.29900e+03
7.13819e+00 8.76923e+00 2.09563e+01 9.30500e+03
7.15577e+00 8.76923e+00 1.97534e+01 9.31100e+03
7.17336e+00 8.76923e+00 1.85717e+01 9.31700e+03
7.19095e+00 8.76923e+00 1.74275e+01 9.32300e+03
7.20854e+00 8.76923e+00 1.63292e+01 9.32900e+03
7.22613e+00 8.76923e+00 1.52916e+01 9.33500e+03
7.24371e+00 8.76923e+00 1.43324e+01 9.34100e+03
7.26130e+00 8.76923e+00 1.34595e+01 9.34700e+03
7.27889e+00 8.76923e+00 1.26735e+01 9.35300e+03
7.29648e+00 8.76923e+00 1.19710e+01 9.35900e+03
7.31407e+00 8.76923e+00 1.13458e+01 9.36500e+03
7.33165e+00 8.76923e+00 1.07875e+01 9.37100e+03
7.34924e+00 8.76923e+00 1.02861e+01 9.37700e+03
7.36683e+00 8.76923e+00 9.83393e+00 9.38300e+03
7.38442e+00 8.76923e+00 9.42469e+00 9.38900e+03
7.40200e+00 8.76923e+00 9.05346e+00 9.39500e+03
7.41959e+00 8.76923e+00 8.71629e+00 9.40100e+03
7.43718e+00 8.76923e+00 8.40955e+00 9.40700e+03
7.45477e+00 8.76923e+00 8.13002e+00 9.41300e+03
7.47236e+00 8.76923e+00 7.87482e+00 9.41900e+03
7.48994e+00 8.76923e+00 7.64136e+00 9.42500e+03
7.50753e+00 8.76923e+00 7.38565e+00 9.43100e+03
7.52512e+00 8.76923e+00 7.19030e+00 9.43700e+03
7.54271e+00 8.76923e+00 7.00885e+00 9.44300e+03
7.56030e+00 8.76923e+00 6.83903e+00 9.44900e+03
7.57788e+00 8.76923e+00 6.67894e+00 9.45500e+03
7.59547e+00 8.76923e+00 6.52699e+00 9.46100e+03
7.61306e+00 8.76923e+00 6.38172e+00 9.46700e+03
7.63065e+00 8.76923e+00 6.24302e+00 9.47300e+03
7.64824e+00 8.76923e+00 6.11048e+00 9.47900e+03
7.66582e+00 8.76923e+00 5.98386e+00 9.48500e+03
7.68341e+00 8.76923e+00 5.86290e+00 9.49100e+03
7.70100e+00 8.76923e+00 5.74733e+00 9.49700e+03
7.71859e+00 8.76923e+00 5.63688e+00 9.50300e+03
7.73618e+00 8.76923e+00 5.53140e+00 9.50900e+03
7.75376e+00 8.76923e+00 5.43070e+00 9.51500e+03
7.77135e+00 8.76923e+00 5.33451e+00 9.52100e+03
7.78894e+00 8.76923e+00 5.24254e+00 9.52700e+03
7.80653e+00 8.76923e+00 5.15433e+00 9.53300e+03
7.82412e+00 8.76923e+00 5.06994e+00 9.53900e+03
7.84170e+00 8.76923e+00 4.98897e+00 9.54500e+03
7.85929e+00 8.76923e+00 4.91119e+00 9.55100e+03
7.87688e+00 8.76923e+00 4.83637e+00 9.55700e+03
7.89447e+00 8.76923e+00 4.76426e+00 9.56300e+03
7.91206e+00 8.76923e+00 4.69465e+00 9.56900e+03
7.92964e+00 8.76923e+00 4.62761e+00 9.57500e+03
7.94723e+00 8.76923e+00 4.56329e+00 9.58100e+03
7.96482e+00 8.76923e+00 4.50171e+00 9.58700e+03
7.98241e+00 8.76923e+00 4.44286e+00 9.59300e+03
8.00000e+00 8.76923e+00 4.38663e+00 9.59900e+03
4.50000e+00 9.30769e+00 8.92636e-13 9.60500e+03
4.51758e+00 9.30769e+00 1.71031e-12 9.61100e+03
4.53517e+00 9.30769e+00 3.21564e-12 9.61700e+03
4.55276e+00 9.30769e+00 5.92907e-12 9.62300e+03
4.57035e+00 9.30769e+00 1.07207e-11 9.62900e+03
4.58793e+00 9.30769e+00 1.90323e-11 9.63500e+03
4.60552e+00 9.30769e+00 3.32510e-11 9.64100e+03
4.62311e+00 9.30769e+00 5.72432e-11 9.64700e+03
4.64070e+00 9.30769e+00 9.70475e-11 9.65300e+03
4.65829e+00 9.30769e+00 1.61986e-10 9.65900e+03
4.67587e+00 9.30769e+00 2.66304e-10 9.66500e+03
4.69346e+00 9.30769e+00 4.31552e-10 9.67100e+03
4.71105e+00 9.30769e+00 6.90113e-10 9.67700e+03
4.72864e+00 9.30769e+00 1.08787e-09 9.68300e+03
4.74623e+00 9.30769e+00 1.68608e-09 9.68900e+03
4.76381e+00 9.30769e+00 2.56235e-09 9.69500e+03
4.78140e+00 9.30769e+00 3.80701e-09 9.70100e+03
4.79899e+00 9.30769e+00 5.51299e-09 9.70700e+03
4.81658e+00 9.30769e+00 7.75834e-09 9.71300e+03
4.83417e+00 9.30769e+00 1.05921e-08 9.71900e+03
4.85175e+00 9.30769e+00 1.40028e-08 9.72500e+03
4.86934e+00 9.30769e+00 1.78808e-08 9.73100e+03
4.88693e+00 9.30769e+00 2.19919e-08 9.73700e+03
4.90452e+00 9.30769e+00 2.59705e-08 9.74300e+03
4.92211e+00 9.30769e+00 2.94502e-08 9.74900e+03
4.93969e+00 9.30769e+00 3.22726e-08 9.75500e+03
4.95728e+00 9.30769e+00 3.44110e-08 9.76100e+03
4.97487e+00 9.30769e+00 3.59452e-08 9.76700e+03
4.99246e+00 9.30769e+00 3.70382e-08 9.77300e+03
5.01005e+00 9.30769e+00 3.79016e-08 9.77900e+03
5.02763e+00 9.30769e+00 3.86660e-08 9.78500e+03
5.04522e+00 9.30769e+00 3.93882e-08 9.79100e+03
5.06281e+00 9.30769e+00 4.01447e-08 9.79700e+03
5.08040e+00 9.30769e+00 4.10422e-08 9.80300e+03
5.09799e+00 9.30769e+00 4.22298e-08 9.80900e+03
5.11557e+00 9.30769e+00 4.39244e-08 9.81500e+03
5.13316e+00 9.30769e+00 4.64094e-08 9.82100e+03
5.15075e+00 9.30769e+00 5.01320e-08 9.82700e+03
5.16834e+00 9.30769e+00 5.57656e-08 9.83300e+03
5.18592e+00 9.30769e+00 6.43226e-08 9.83900e+03
5.20351e+00 9.30769e+00 7.73281e-08 9.84500e+03
5.22110e+00 9.30769e+00 9.70393e-08 9.85100e+03
5.23869e+00 9.30769e+00 1.27006e-07 9.85700e+03
5.25628e+00 9.30769e+00 1.72747e-07 9.86300e+03
5.27386e+00 9.30769e+00 2.42870e-07 9.86900e+03
5.29145e+00 9.30769e+00 3.50825e-07 9.87500e+03
5.30904e+00 9.30769e+00 5.17911e-07 9.88100e+03
5.32663e+00 9.30769e+00 7.76268e-07 9.88700e+03
5.34422e+00 9.30769e+00 1.17639e-06 9.89300e+03
5.36180e+00 9.30769e+00 1.79602e-06 9.89900e+03
5.37939e+00 9.30769e+00 2.75457e-06 9.90500e+03
5.39698e+00 9.30769e+00 4.23364e-06 9.91100e+03
5.41457e+00 9.30769e+00 6.54182e-06 9.91700e+03
5.43216e+00 9.30769e+00 1.00653e-05 9.92300e+03
5.44974e+00 9.30769e+00 1.54590e-05 9.92900e+03
5.46733e+00 9.30769e+00 2.36432e-05 9.93500e+03
5.48492e+00 9.30769e+00 3.59221e-05 9.94100e+03
5.50251e+00 9.30769e+00 5.41129e-05 9.94700e+03
5.52010e+00 9.30769e+00 8.07283e-05 9.95300e+03
5.53768e+00 9.30769e+00 1.19259e-04 9.95900e+03
5.55527e+00 9.30769e+00 1.74521e-04 9.96500e+03
5.57286e+00 9.30769e+00 2.53095e-04 9.97100e+03
5.59045e+00 9.30769e+00 3.63914e-04 9.97700e+03
5.60804e+00 9.30769e+00 5.19230e-04 9.98300e+03
5.62562e+00 9.30769e+00 7.34974e-04 9.98900e+03
5.64321e+00 9.30769e+00 1.03242e-03 9.99500e+03
5.66080e+00 9.30769e+00 1.43946e-03 1.00010e+04
5.67839e+00 9.30769e+00 1.99272e-03 1.00070e+04
5.69598e+00 9.30769e+00 2.74008e-03 1.00130e+04
5.71356e+00 9.30769e+00 3.74531e-03 1.00190e+04
5.73115e+00 9.30769e+00 5.08745e-03 1.00250e+04
5.74874e+00 9.30769e+00 6.87150e-03 1.00310e+04
5.76633e+00 9.30769e+00 9.23250e-03 1.00370e+04
5.78391e+00 9.30769e+00 1.23394e-02 1.00430e+04
5.80150e+00 9.30769e+00 1.63860e-02 1.00490e+04
5.81909e+00 9.30769e+00 2.15729e-02 1.00550e+04
5.83668e+00 9.30769e+00 2.81410e-02 1.00610e+04
5.85427e+00 9.30769e+00 3.63752e-02 1.00670e+04
5.87185e+00 9.30769e+00 4.66066e-02 1.00730e+04
5.88944e+00 9.30769e+00 5.92086e-02 1.00790e+04
5.90703e+00 9.30769e+00 7.45795e-02 1.00850e+04
5.92462e+00 9.30769e+00 9.31151e-02 1.00910e+04
5.94221e+00 9.30769e+00 1.15208e-01 1.00970e+04
5.95979e+00 9.30769e+00 1.41224e-01 1.01030e+04
5.97738e+00 9.30769e+00 1.71469e-01 1.01090e+04
5.99497e+00 9.30769e+00 2.06154e-01 1.01150e+04
6.01256e+00 9.30769e+00 2.45371e-01 1.01210e+04
6.03015e+00 9.30769e+00 2.89280e-01 1.01270e+04
6.04773e+00 9.30769e+00 3.38101e-01 1.01330e+04
6.06532e+00 9.30769e+00 3.92061e-01 1.01390e+04
6.08291e+00 9.30769e+00 4.51368e-01 1.01450e+04
6.10050e+00 9.30769e+00 5.16203e-01 1.01510e+04
6.11809e+00 9.30769e+00 5.86744e-01 1.01570e+04
6.13567e+00 9.30769e+00 6.63525e-01 1.01630e+04
6.15326e+00 9.30769e+00 7.47131e-01 1.01690e+04
6.17085e+00 9.30769e+00 8.38034e-01 1.01750e+04
6.18844e+00 9.30769e+00 9.36567e-01 1.01810e+04
6.20602e+00 9.30769e+00 1.04295e+00 1.01870e+04
6.22361e+00 9.30769e+00 1.15831e+00 1.01930e+04
6.24120e+00 9.30769e+00 1.28592e+00 1.01990e+04
6.25879e+00 9.30769e+00 1.43072e+00 1.02050e+04
6.27638e+00 9.30769e+00 1.59923e+00 1.02110e+04
6.29397e+00 9.30769e+00 1.79832e+00 1.02170e+04
6.31155e+00 9.30769e+00 2.03280e+00 1.02230e+04
6.32914e+00 9.30769e+00 2.30660e+00 1.02290e+04
6.34673e+00 9.30769e+00 2.62364e+00 1.02350e+04
6.36432e+00 9.30769e+00 2.98634e+00 1.02410e+04
6.38190e+00 9.30769e+00 3.39602e+00 1.02470e+04
6.39949e+00 9.30769e+00 3.85297e+00 1.02530e+04
6.41708e+00 9.30769e+00 4.35643e+00 1.02590e+04
6.43467e+00 9.30769e+00 4.90550e+00 1.02650e+04
6.45226e+00 9.30769e+00 5.50011e+00 1.02710e+04
6.46984e+00 9.30769e+00 6.14040e+00 1.02770e+04
6.48743e+00 9.30769e+00 6.82817e+00 1.02830e+04
6.50502e+00 9.30769e+00 7.56747e+00 1.02890e+04
6.52261e+00 9.30769e+00 8.36233e+00 1.02950e+04
6.54020e+00 9.30769e+00 9.21395e+00 1.03010e+04
6.55778e+00 9.30769e+00 1.01218e+01 1.03070e+04
6.57537e+00 9.30769e+00 1.10839e+01 1.03130e+04
6.59296e+00 9.30769e+00 1.20955e+01 1.03190e+04
6.61055e+00 9.30769e+00 1.31495e+01 1.03250e+04
6.62814e+00 9.30769e+00 1.42403e+01 1.03310e+04
6.64572e+00 9.30769e+00 1.53649e+01 1.03370e+04
6.66331e+00 9.30769e+00 1.65190e+01 1.03430e+04
6.68090e+00 9.30769e+00 1.76964e+01 1.03490e+04
6.69849e+00 9.30769e+00 1.88885e+01 1.03550e+04
6.71608e+00 9.30769e+00 2.00844e+01 1.03610e+04
6.73366e+00 9.30769e+00 2.12693e+01 1.03670e+04
6.75125e+00 9.30769e+00 2.24255e+01 1.03730e+04
6.76884e+00 9.30769e+00 2.35293e+01 1.03790e+04
6.78643e+00 9.30769e+00 2.45489e+01 1.03850e+04
6.80401e+00 9.30769e+00 2.54430e+01 1.03910e+04
6.82160e+00 9.30769e+00 2.61882e+01 1.03970e+04
6.83919e+00 9.30769e+00 2.68161e+01 1.04030e+04
6.85678e+00 9.30769e+00 2.73552e+01 1.04090e+04
6.87437e+00 9.30769e+00 2.78157e+01 1.04150e+04
6.89195e+00 9.30769e+00 2.81811e+01 1.04210e+04
