EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 4
200 12
0.0
l10T l10ne 171 195 284 304
6.24120e+00 8.23076e+00 3.71375e+00 5.82275e+00 1.32079e-01 3.41679e-01
6.25879e+00 8.23076e+00 2.72015e+00 5.42402e+00 1.60883e-01 3.35051e-01
6.27638e+00 8.23076e+00 1.97968e+00 4.89478e+00 1.92918e-01 3.24282e-01
6.29397e+00 8.23076e+00 1.44755e+00 4.25320e+00 2.23657e-01 3.09443e-01
6.31155e+00 8.23076e+00 1.07515e+00 3.53641e+00 2.46290e-01 2.90749e-01
6.32914e+00 8.23076e+00 8.15987e-01 2.82290e+00 2.57124e-01 2.69082e-01
6.34673e+00 8.23076e+00 6.35216e-01 2.18440e+00 2.56458e-01 2.45646e-01
6.36432e+00 8.23076e+00 5.09421e-01 1.65308e+00 2.45989e-01 2.21434e-01
6.38190e+00 8.23076e+00 4.23131e-01 1.23359e+00 2.28135e-01 1.97238e-01
6.39949e+00 8.23076e+00 3.66256e-01 9.14420e-01 2.05434e-01 1.73622e-01
6.41708e+00 8.23076e+00 3.31430e-01 6.78231e-01 1.80327e-01 1.51108e-01
6.43467e+00 8.23076e+00 3.08709e-01 5.06182e-01 1.55104e-01 1.30315e-01
6.45226e+00 8.23076e+00 2.90097e-01 3.82187e-01 1.31400e-01 1.11639e-01
6.46984e+00 8.23076e+00 2.69648e-01 2.93664e-01 1.10170e-01 9.52347e-02
6.48743e+00 8.23076e+00 2.42963e-01 2.31013e-01 9.17988e-02 8.10573e-02
6.50502e+00 8.23076e+00 2.07827e-01 1.87381e-01 7.63421e-02 6.89854e-02
6.52261e+00 8.23076e+00 1.67572e-01 1.57131e-01 6.35391e-02 5.88038e-02
6.54020e+00 8.23076e+00 1.29713e-01 1.35448e-01 5.29474e-02 5.02489e-02
6.55778e+00 8.23076e+00 9.83377e-02 1.19337e-01 4.41885e-02 4.30872e-02
6.57537e+00 8.23076e+00 7.44008e-02 1.06900e-01 3.69358e-02 3.71043e-02
6.59296e+00 8.23076e+00 5.72685e-02 9.69234e-02 3.09340e-02 3.21283e-02
6.61055e+00 8.23076e+00 4.56822e-02 8.85882e-02 2.59667e-02 2.80080e-02
6.62814e+00 8.23076e+00 3.78362e-02 8.15505e-02 2.18480e-02 2.45959e-02
6.64572e+00 8.23076e+00 3.22020e-02 7.57285e-02 1.84240e-02 2.17636e-02
6.66331e+00 8.23076e+00 2.78775e-02 7.10623e-02 1.55671e-02 1.94082e-02
6.68090e+00 8.23076e+00 2.43198e-02 6.75353e-02 1.31796e-02 1.74553e-02
6.69849e+00 8.23076e+00 2.11834e-02 6.51700e-02 1.11808e-02 1.58468e-02
6.71608e+00 8.23076e+00 1.82916e-02 6.39574e-02 9.50450e-03 1.45322e-02
6.73366e+00 8.23076e+00 1.57130e-02 6.34997e-02 8.09437e-03 1.34441e-02
6.75125e+00 8.23076e+00 1.35173e-02 6.33163e-02 6.90249e-03 1.25226e-02
6.76884e+00 8.23076e+00 1.17259e-02 6.29525e-02 5.89252e-03 1.17252e-02
6.78643e+00 8.23076e+00 1.03303e-02 6.19598e-02 5.03445e-03 1.10197e-02
6.80401e+00 8.23076e+00 9.31290e-03 5.99155e-02 4.30419e-03 1.03815e-02
6.82160e+00 8.23076e+00 8.62540e-03 5.66807e-02 3.67979e-03 9.79421e-03
6.83919e+00 8.23076e+00 8.17717e-03 5.26130e-02 3.14293e-03 9.25312e-03
6.85678e+00 8.23076e+00 7.90294e-03 4.80810e-02 2.67872e-03 8.75490e-03
6.87437e+00 8.23076e+00 7.75935e-03 4.33834e-02 2.27550e-03 8.29685e-03
6.89195e+00 8.23076e+00 7.71641e-03 3.87482e-02 1.92422e-03 7.87705e-03
6.90954e+00 8.23076e+00 7.75189e-03 3.43385e-02 1.61742e-03 7.49228e-03
6.92713e+00 8.23076e+00 7.84017e-03 3.04526e-02 1.35421e-03 7.12071e-03
6.94472e+00 8.23076e+00 7.94996e-03 2.74093e-02 1.13499e-03 6.72722e-03
6.96231e+00 8.23076e+00 8.04897e-03 2.54100e-02 9.57055e-04 6.28312e-03
6.97989e+00 8.23076e+00 8.10302e-03 2.46458e-02 8.16305e-04 5.76819e-03
6.99748e+00 8.23076e+00 8.07618e-03 2.54394e-02 7.08106e-04 5.17161e-03
7.01507e+00 8.23076e+00 7.93960e-03 2.83461e-02 6.28026e-04 4.50609e-03
7.03266e+00 8.23076e+00 7.71079e-03 3.36637e-02 5.69538e-04 3.84378e-03
7.05025e+00 8.23076e+00 7.42265e-03 4.16832e-02 5.27356e-04 3.24788e-03
7.06783e+00 8.23076e+00 7.10437e-03 5.27032e-02 4.98175e-04 2.75002e-03
7.08542e+00 8.23076e+00 6.78008e-03 6.67107e-02 4.80005e-04 2.35984e-03
7.10301e+00 8.23076e+00 6.47015e-03 8.28497e-02 4.71947e-04 2.07709e-03
7.12060e+00 8.23076e+00 6.18625e-03 9.95689e-02 4.72902e-04 1.88801e-03
7.13819e+00 8.23076e+00 5.92662e-03 1.15982e-01 4.79890e-04 1.76078e-03
7.15577e+00 8.23076e+00 5.68843e-03 1.31343e-01 4.89857e-04 1.67173e-03
7.17336e+00 8.23076e+00 5.46917e-03 1.44939e-01 4.99708e-04 1.60398e-03
7.19095e+00 8.23076e+00 5.26723e-03 1.56062e-01 5.06080e-04 1.54456e-03
7.20854e+00 8.23076e+00 5.08127e-03 1.64082e-01 5.05491e-04 1.48279e-03
7.22613e+00 8.23076e+00 4.90865e-03 1.68823e-01 4.97059e-04 1.41522e-03
7.24371e+00 8.23076e+00 4.74563e-03 1.70640e-01 4.82676e-04 1.34459e-03
7.26130e+00 8.23076e+00 4.58870e-03 1.70014e-01 4.64224e-04 1.27323e-03
7.27889e+00 8.23076e+00 4.43505e-03 1.67463e-01 4.43390e-04 1.20309e-03
7.29648e+00 8.23076e+00 4.28207e-03 1.63499e-01 4.21592e-04 1.13564e-03
7.31407e+00 8.23076e+00 4.12785e-03 1.58576e-01 3.99929e-04 1.07193e-03
7.33165e+00 8.23076e+00 3.97385e-03 1.52994e-01 3.78873e-04 1.01192e-03
7.34924e+00 8.23076e+00 3.82233e-03 1.46952e-01 3.58579e-04 9.55116e-04
7.36683e+00 8.23076e+00 3.67540e-03 1.40625e-01 3.39190e-04 9.01196e-04
7.38442e+00 8.23076e+00 3.53473e-03 1.34151e-01 3.20799e-04 8.49833e-04
7.40200e+00 8.23076e+00 3.40183e-03 1.27644e-01 3.03483e-04 8.00766e-04
7.41959e+00 8.23076e+00 3.27726e-03 1.21181e-01 2.87241e-04 7.53762e-04
7.43718e+00 8.23076e+00 3.16040e-03 1.14822e-01 2.72028e-04 7.08909e-04
7.45477e+00 8.23076e+00 3.05042e-03 1.08607e-01 2.57780e-04 6.66259e-04
7.47236e+00 8.23076e+00 2.94670e-03 1.02564e-01 2.44444e-04 6.25822e-04
7.48994e+00 8.23076e+00 2.84876e-03 9.67168e-02 2.31980e-04 5.87598e-04
7.50753e+00 8.23076e+00 2.75609e-03 9.10679e-02 2.20332e-04 5.51502e-04
7.52512e+00 8.23076e+00 2.66834e-03 8.56268e-02 2.09448e-04 5.17527e-04
7.54271e+00 8.23076e+00 2.58507e-03 8.03944e-02 1.99245e-04 4.85651e-04
7.56030e+00 8.23076e+00 2.50592e-03 7.53681e-02 1.89655e-04 4.55840e-04
7.57788e+00 8.23076e+00 2.43065e-03 7.05446e-02 1.80625e-04 4.28064e-04
7.59547e+00 8.23076e+00 2.35895e-03 6.59103e-02 1.72094e-04 4.02236e-04
7.61306e+00 8.23076e+00 2.29069e-03 6.14595e-02 1.64029e-04 3.78311e-04
7.63065e+00 8.23076e+00 2.22561e-03 5.71936e-02 1.56397e-04 3.56186e-04
7.64824e+00 8.23076e+00 2.16345e-03 5.31157e-02 1.49177e-04 3.35751e-04
7.66582e+00 8.23076e+00 2.10403e-03 4.92268e-02 1.42350e-04 3.16922e-04
7.68341e+00 8.23076e+00 2.04711e-03 4.55183e-02 1.35891e-04 2.99599e-04
7.70100e+00 8.23076e+00 1.99260e-03 4.19858e-02 1.29788e-04 2.83727e-04
7.71859e+00 8.23076e+00 1.94038e-03 3.86242e-02 1.24028e-04 2.69231e-04
7.73618e+00 8.23076e+00 1.89034e-03 3.54348e-02 1.18594e-04 2.55966e-04
7.75376e+00 8.23076e+00 1.84237e-03 3.24191e-02 1.13476e-04 2.43811e-04
7.77135e+00 8.23076e+00 1.79636e-03 2.95700e-02 1.08659e-04 2.32651e-04
7.78894e+00 8.23076e+00 1.75228e-03 2.68835e-02 1.04136e-04 2.22417e-04
7.80653e+00 8.23076e+00 1.71010e-03 2.43528e-02 9.99016e-05 2.13050e-04
7.82412e+00 8.23076e+00 1.66976e-03 2.19796e-02 9.59448e-05 2.04478e-04
7.84170e+00 8.23076e+00 1.63119e-03 1.97753e-02 9.22508e-05 1.96610e-04
7.85929e+00 8.23076e+00 1.59427e-03 1.77410e-02 8.88021e-05 1.89360e-04
7.87688e+00 8.23076e+00 1.55898e-03 1.58759e-02 8.55918e-05 1.82675e-04
7.89447e+00 8.23076e+00 1.52532e-03 1.41745e-02 8.26140e-05 1.76510e-04
7.91206e+00 8.23076e+00 1.49326e-03 1.26286e-02 7.98652e-05 1.70835e-04
7.92964e+00 8.23076e+00 1.46275e-03 1.12290e-02 7.73292e-05 1.65611e-04
7.94723e+00 8.23076e+00 1.43364e-03 9.96354e-03 7.49812e-05 1.60792e-04
7.96482e+00 8.23076e+00 1.40586e-03 8.82220e-03 7.28062e-05 1.56354e-04
7.98241e+00 8.23076e+00 1.37935e-03 7.79433e-03 7.07920e-05 1.52277e-04
8.00000e+00 8.23076e+00 1.35409e-03 6.86972e-03 6.89307e-05 1.48554e-04
4.50000e+00 8.76923e+00 3.93423e-08 2.45577e-07 7.78473e-07 5.08419e-05
4.51758e+00 8.76923e+00 8.38577e-08 5.22299e-07 1.17187e-06 1.15927e-04
4.53517e+00 8.76923e+00 1.77787e-07 1.10286e-06 1.70509e-06 2.55763e-04
4.55276e+00 8.76923e+00 3.71729e-07 2.29365e-06 2.43098e-06 5.44267e-04
4.57035e+00 8.76923e+00 7.60020e-07 4.66078e-06 3.44140e-06 1.11292e-03
4.58793e+00 8.76923e+00 1.50497e-06 9.16979e-06 4.89953e-06 2.17493e-03
4.60552e+00 8.76923e+00 2.85951e-06 1.73136e-05 7.10961e-06 4.03960e-03
4.62311e+00 8.76923e+00 5.19323e-06 3.12498e-05 1.05762e-05 7.12020e-03
4.64070e+00 8.76923e+00 9.08678e-06 5.43018e-05 1.60399e-05 1.20090e-02
4.65829e+00 8.76923e+00 1.54410e-05 9.14817e-05 2.46510e-05 1.95363e-02
4.67587e+00 8.76923e+00 2.56556e-05 1.50286e-04 3.81677e-05 3.08574e-02
4.69346e+00 8.76923e+00 4.19713e-05 2.42165e-04 5.92505e-05 4.76276e-02
4.71105e+00 8.76923e+00 6.79649e-05 3.84355e-04 9.17300e-05 7.21803e-02
4.72864e+00 8.76923e+00 1.09057e-04 6.01740e-04 1.41170e-04 1.07658e-01
4.74623e+00 8.76923e+00 1.73030e-04 9.28493e-04 2.15515e-04 1.58075e-01
4.76381e+00 8.76923e+00 2.70677e-04 1.40983e-03 3.25540e-04 2.28391e-01
4.78140e+00 8.76923e+00 4.16448e-04 2.10376e-03 4.85486e-04 3.24605e-01
4.79899e+00 8.76923e+00 6.27759e-04 3.07702e-03 7.12446e-04 4.53162e-01
4.81658e+00 8.76923e+00 9.23729e-04 4.39937e-03 1.02567e-03 6.20304e-01
4.83417e+00 8.76923e+00 1.32381e-03 6.13467e-03 1.44675e-03 8.30588e-01
4.85175e+00 8.76923e+00 1.84289e-03 8.31946e-03 1.99682e-03 1.08449e+00
4.86934e+00 8.76923e+00 2.48475e-03 1.09374e-02 2.69281e-03 1.37599e+00
4.88693e+00 8.76923e+00 3.23005e-03 1.38744e-02 3.53839e-03 1.68829e+00
4.90452e+00 8.76923e+00 4.02651e-03 1.68878e-02 4.51545e-03 1.99186e+00
4.92211e+00 8.76923e+00 4.80445e-03 1.96929e-02 5.59475e-03 2.25407e+00
4.93969e+00 8.76923e+00 5.52062e-03 2.21576e-02 6.77304e-03 2.45795e+00
4.95728e+00 8.76923e+00 6.14669e-03 2.42329e-02 8.06572e-03 2.59443e+00
4.97487e+00 8.76923e+00 6.66420e-03 2.59222e-02 9.50445e-03 2.65971e+00
4.99246e+00 8.76923e+00 7.06538e-03 2.72755e-02 1.11457e-02 2.65489e+00
5.01005e+00 8.76923e+00 7.35258e-03 2.83767e-02 1.30768e-02 2.58509e+00
5.02763e+00 8.76923e+00 7.56644e-03 2.93552e-02 1.53712e-02 2.46440e+00
5.04522e+00 8.76923e+00 7.78268e-03 3.03834e-02 1.80752e-02 2.31172e+00
5.06281e+00 8.76923e+00 8.08742e-03 3.16591e-02 2.12241e-02 2.14375e+00
5.08040e+00 8.76923e+00 8.58494e-03 3.34237e-02 2.48409e-02 1.97375e+00
5.09799e+00 8.76923e+00 9.41893e-03 3.59969e-02 2.89252e-02 1.81157e+00
5.11557e+00 8.76923e+00 1.07919e-02 3.97943e-02 3.34422e-02 1.66344e+00
5.13316e+00 8.76923e+00 1.28988e-02 4.51801e-02 3.83474e-02 1.52928e+00
5.15075e+00 8.76923e+00 1.60090e-02 5.26190e-02 4.35533e-02 1.40770e+00
5.16834e+00 8.76923e+00 2.05628e-02 6.28448e-02 4.89190e-02 1.29744e+00
5.18592e+00 8.76923e+00 2.72668e-02 7.69971e-02 5.42325e-02 1.19747e+00
5.20351e+00 8.76923e+00 3.72901e-02 9.69179e-02 5.92141e-02 1.10676e+00
5.22110e+00 8.76923e+00 5.23963e-02 1.25181e-01 6.35764e-02 1.02436e+00
5.23869e+00 8.76923e+00 7.48711e-02 1.64699e-01 6.71779e-02 9.49024e-01
5.25628e+00 8.76923e+00 1.07644e-01 2.19027e-01 6.99076e-02 8.79674e-01
5.27386e+00 8.76923e+00 1.54053e-01 2.92197e-01 7.16613e-02 8.15482e-01
5.29145e+00 8.76923e+00 2.17229e-01 3.88328e-01 7.23467e-02 7.55656e-01
5.30904e+00 8.76923e+00 2.98524e-01 5.10324e-01 7.18875e-02 6.99636e-01
5.32663e+00 8.76923e+00 3.98503e-01 6.60549e-01 7.03788e-02 6.46932e-01
5.34422e+00 8.76923e+00 5.18703e-01 8.41386e-01 6.80665e-02 5.97135e-01
5.36180e+00 8.76923e+00 6.60427e-01 1.05324e+00 6.51873e-02 5.49923e-01
5.37939e+00 8.76923e+00 8.24924e-01 1.29372e+00 6.19446e-02 5.04943e-01
5.39698e+00 8.76923e+00 1.01278e+00 1.55546e+00 5.85132e-02 4.61962e-01
5.41457e+00 8.76923e+00 1.22360e+00 1.82571e+00 5.50514e-02 4.20887e-01
5.43216e+00 8.76923e+00 1.45242e+00 2.09025e+00 5.17906e-02 3.82355e-01
5.44974e+00 8.76923e+00 1.68855e+00 2.33291e+00 4.89531e-02 3.47043e-01
5.46733e+00 8.76923e+00 1.91586e+00 2.53521e+00 4.67136e-02 3.15288e-01
5.48492e+00 8.76923e+00 2.11183e+00 2.67655e+00 4.52356e-02 2.87287e-01
5.50251e+00 8.76923e+00 2.24945e+00 2.73693e+00 4.46998e-02 2.63088e-01
5.52010e+00 8.76923e+00 2.31179e+00 2.70952e+00 4.52502e-02 2.42531e-01
5.53768e+00 8.76923e+00 2.31583e+00 2.61797e+00 4.68660e-02 2.25145e-01
5.55527e+00 8.76923e+00 2.28737e+00 2.49053e+00 4.95885e-02 2.10507e-01
5.57286e+00 8.76923e+00 2.25233e+00 2.35235e+00 5.35570e-02 1.98340e-01
5.59045e+00 8.76923e+00 2.23535e+00 2.22389e+00 5.90303e-02 1.88455e-01
5.60804e+00 8.76923e+00 2.26065e+00 2.12122e+00 6.64156e-02 1.80746e-01
5.62562e+00 8.76923e+00 2.33973e+00 2.04765e+00 7.60069e-02 1.75001e-01
5.64321e+00 8.76923e+00 2.47102e+00 1.99565e+00 8.77982e-02 1.70884e-01
5.66080e+00 8.76923e+00 2.65556e+00 1.95912e+00 1.01563e-01 1.68169e-01
5.67839e+00 8.76923e+00 2.89765e+00 1.93312e+00 1.16741e-01 1.66710e-01
5.69598e+00 8.76923e+00 3.20468e+00 1.91346e+00 1.32273e-01 1.66433e-01
5.71356e+00 8.76923e+00 3.58647e+00 1.89674e+00 1.46615e-01 1.67323e-01
5.73115e+00 8.76923e+00 4.04944e+00 1.88234e+00 1.58849e-01 1.69414e-01
5.74874e+00 8.76923e+00 4.59518e+00 1.87101e+00 1.68530e-01 1.72799e-01
5.76633e+00 8.76923e+00 5.22169e+00 1.86359e+00 1.75309e-01 1.77645e-01
5.78391e+00 8.76923e+00 5.92020e+00 1.86104e+00 1.78914e-01 1.84204e-01
5.80150e+00 8.76923e+00 6.67349e+00 1.86451e+00 1.79159e-01 1.92856e-01
5.81909e+00 8.76923e+00 7.45829e+00 1.87544e+00 1.76064e-01 2.03910e-01
5.83668e+00 8.76923e+00 8.26736e+00 1.89577e+00 1.70140e-01 2.17077e-01
5.85427e+00 8.76923e+00 9.09668e+00 1.92799e+00 1.61985e-01 2.31882e-01
5.87185e+00 8.76923e+00 9.94060e+00 1.97524e+00 1.52167e-01 2.47704e-01
5.88944e+00 8.76923e+00 1.07933e+01 2.04182e+00 1.41177e-01 2.63752e-01
5.90703e+00 8.76923e+00 1.16454e+01 2.13334e+00 1.29455e-01 2.78973e-01
5.92462e+00 8.76923e+00 1.24835e+01 2.25366e+00 1.17597e-01 2.92503e-01
5.94221e+00 8.76923e+00 1.32881e+01 2.40316e+00 1.06311e-01 3.03902e-01
5.95979e+00 8.76923e+00 1.40345e+01 2.58263e+00 9.60912e-02 3.12709e-01
5.97738e+00 8.76923e+00 1.46933e+01 2.79389e+00 8.72281e-02 3.18423e-01
5.99497e+00 8.76923e+00 1.52288e+01 3.03908e+00 7.99037e-02 3.20492e-01
6.01256e+00 8.76923e+00 1.56022e+01 3.32061e+00 7.41983e-02 3.18507e-01
6.03015e+00 8.76923e+00 1.57883e+01 3.63702e+00 6.98851e-02 3.13476e-01
6.04773e+00 8.76923e+00 1.57715e+01 3.98253e+00 6.66648e-02 3.07138e-01
6.06532e+00 8.76923e+00 1.55374e+01 4.34863e+00 6.43298e-02 3.01098e-01
6.08291e+00 8.76923e+00 1.50744e+01 4.72189e+00 6.27482e-02 2.96857e-01
6.10050e+00 8.76923e+00 1.43762e+01 5.08376e+00 6.18386e-02 2.95901e-01
6.11809e+00 8.76923e+00 1.34452e+01 5.41314e+00 6.16179e-02 2.99259e-01
6.13567e+00 8.76923e+00 1.22968e+01 5.69666e+00 6.23509e-02 3.05975e-01
6.15326e+00 8.76923e+00 1.09585e+01 5.92261e+00 6.44331e-02 3.14705e-01
6.17085e+00 8.76923e+00 9.47529e+00 6.07769e+00 6.84271e-02 3.24047e-01
6.18844e+00 8.76923e+00 7.90727e+00 6.14818e+00 7.52129e-02 3.32448e-01
6.20602e+00 8.76923e+00 6.33025e+00 6.12059e+00 8.62443e-02 3.38174e-01
6.22361e+00 8.76923e+00 4.86338e+00 5.98115e+00 1.02971e-01 3.40050e-01
6.24120e+00 8.76923e+00 3.62821e+00 5.71719e+00 1.25718e-01 3.37915e-01
6.25879e+00 8.76923e+00 2.65949e+00 5.32272e+00 1.54039e-01 3.31719e-01
6.27638e+00 8.76923e+00 1.93701e+00 4.80209e+00 1.85916e-01 3.21442e-01
6.29397e+00 8.76923e+00 1.41736e+00 4.17293e+00 2.16843e-01 3.07114e-01
6.31155e+00 8.76923e+00 1.05339e+00 3.47123e+00 2.39873e-01 2.88913e-01
6.32914e+00 8.76923e+00 7.99836e-01 2.77326e+00 2.51161e-01 2.67693e-01
6.34673e+00 8.76923e+00 6.22761e-01 2.14881e+00 2.50953e-01 2.44647e-01
6.36432e+00 8.76923e+00 4.99343e-01 1.62909e+00 2.40954e-01 2.20757e-01
6.38190e+00 8.76923e+00 4.14485e-01 1.21855e+00 2.23614e-01 1.96815e-01
6.39949e+00 8.76923e+00 3.58316e-01 9.05959e-01 2.01504e-01 1.73388e-01
6.41708e+00 8.76923e+00 3.23609e-01 6.74389e-01 1.77060e-01 1.51005e-01
6.43467e+00 8.76923e+00 3.00701e-01 5.05311e-01 1.52497e-01 1.30296e-01
6.45226e+00 8.76923e+00 2.81864e-01 3.83031e-01 1.29385e-01 1.11669e-01
6.46984e+00 8.76923e+00 2.61397e-01 2.95351e-01 1.08648e-01 9.52877e-02
6.48743e+00 8.76923e+00 2.35122e-01 2.32975e-01 9.06625e-02 8.11155e-02
6.50502e+00 8.76923e+00 2.00957e-01 1.89263e-01 7.54917e-02 6.90370e-02
6.52261e+00 8.76923e+00 1.62076e-01 1.58740e-01 6.28935e-02 5.88422e-02
6.54020e+00 8.76923e+00 1.25607e-01 1.36722e-01 5.24503e-02 5.02729e-02
6.55778e+00 8.76923e+00 9.54059e-02 1.20281e-01 4.38014e-02 4.30984e-02
6.57537e+00 8.76923e+00 7.23601e-02 1.07553e-01 3.66324e-02 3.71059e-02
6.59296e+00 8.76923e+00 5.58573e-02 9.73410e-02 3.06957e-02 3.21240e-02
6.61055e+00 8.76923e+00 4.46965e-02 8.88395e-02 2.57807e-02 2.80014e-02
6.62814e+00 8.76923e+00 3.71410e-02 8.16953e-02 2.17038e-02 2.45896e-02
6.64572e+00 8.76923e+00 3.17132e-02 7.58076e-02 1.83131e-02 2.17587e-02
6.66331e+00 8.76923e+00 2.75393e-02 7.11026e-02 1.54820e-02 1.94050e-02
6.68090e+00 8.76923e+00 2.40916e-02 6.75536e-02 1.31143e-02 1.74536e-02
6.69849e+00 8.76923e+00 2.10331e-02 6.51764e-02 1.11304e-02 1.58458e-02
6.71608e+00 8.76923e+00 1.81928e-02 6.39569e-02 9.46497e-03 1.45313e-02
6.73366e+00 8.76923e+00 1.56467e-02 6.34953e-02 8.06295e-03 1.34428e-02
6.75125e+00 8.76923e+00 1.34710e-02 6.33105e-02 6.87730e-03 1.25207e-02
6.76884e+00 8.76923e+00 1.16920e-02 6.29468e-02 5.87227e-03 1.17229e-02
6.78643e+00 8.76923e+00 1.03044e-02 6.19554e-02 5.01828e-03 1.10171e-02
6.80401e+00 8.76923e+00 9.29264e-03 5.99131e-02 4.29146e-03 1.03791e-02
6.82160e+00 8.76923e+00 8.60970e-03 5.66803e-02 3.67004e-03 9.79242e-03
6.83919e+00 8.76923e+00 8.16530e-03 5.26144e-02 3.13566e-03 9.25213e-03
6.85678e+00 8.76923e+00 7.89430e-03 4.80836e-02 2.67346e-03 8.75478e-03
6.87437e+00 8.76923e+00 7.75342e-03 4.33868e-02 2.27181e-03 8.29754e-03
6.89195e+00 8.76923e+00 7.71266e-03 3.87518e-02 1.92170e-03 7.87842e-03
6.90954e+00 8.76923e+00 7.74972e-03 3.43418e-02 1.61575e-03 7.49412e-03
6.92713e+00 8.76923e+00 7.83901e-03 3.04552e-02 1.35311e-03 7.12278e-03
6.94472e+00 8.76923e+00 7.94937e-03 2.74112e-02 1.13426e-03 6.72936e-03
6.96231e+00 8.76923e+00 8.04866e-03 2.54112e-02 9.56582e-04 6.28519e-03
6.97989e+00 8.76923e+00 8.10278e-03 2.46465e-02 8.15995e-04 5.77007e-03
6.99748e+00 8.76923e+00 8.07593e-03 2.54396e-02 7.07904e-04 5.17322e-03
7.01507e+00 8.76923e+00 7.93936e-03 2.83462e-02 6.27893e-04 4.50738e-03
7.03266e+00 8.76923e+00 7.71059e-03 3.36636e-02 5.69451e-04 3.84477e-03
7.05025e+00 8.76923e+00 7.42251e-03 4.16831e-02 5.27300e-04 3.24860e-03
7.06783e+00 8.76923e+00 7.10430e-03 5.27032e-02 4.98140e-04 2.75053e-03
7.08542e+00 8.76923e+00 6.78007e-03 6.67110e-02 4.79983e-04 2.36020e-03
7.10301e+00 8.76923e+00 6.47019e-03 8.28503e-02 4.71933e-04 2.07735e-03
7.12060e+00 8.76923e+00 6.18633e-03 9.95698e-02 4.72893e-04 1.88821e-03
7.13819e+00 8.76923e+00 5.92671e-03 1.15983e-01 4.79882e-04 1.76094e-03
7.15577e+00 8.76923e+00 5.68854e-03 1.31344e-01 4.89849e-04 1.67186e-03
7.17336e+00 8.76923e+00 5.46927e-03 1.44939e-01 4.99699e-04 1.60409e-03
7.19095e+00 8.76923e+00 5.26733e-03 1.56062e-01 5.06070e-04 1.54464e-03
7.20854e+00 8.76923e+00 5.08136e-03 1.64082e-01 5.05481e-04 1.48286e-03
7.22613e+00 8.76923e+00 4.90873e-03 1.68823e-01 4.97050e-04 1.41528e-03
7.24371e+00 8.76923e+00 4.74570e-03 1.70639e-01 4.82670e-04 1.34463e-03
7.26130e+00 8.76923e+00 4.58876e-03 1.70014e-01 4.64220e-04 1.27326e-03
7.27889e+00 8.76923e+00 4.43510e-03 1.67463e-01 4.43388e-04 1.20310e-03
7.29648e+00 8.76923e+00 4.28211e-03 1.63499e-01 4.21592e-04 1.13565e-03
7.31407e+00 8.76923e+00 4.12788e-03 1.58576e-01 3.99930e-04 1.07193e-03
7.33165e+00 8.76923e+00 3.97388e-03 1.52994e-01 3.78875e-04 1.01192e-03
7.34924e+00 8.76923e+00 3.82236e-03 1.46952e-01 3.58580e-04 9.55117e-04
7.36683e+00 8.76923e+00 3.67542e-03 1.40625e-01 3.39190e-04 9.01198e-04
7.38442e+00 8.76923e+00 3.53475e-03 1.34151e-01 3.20799e-04 8.49835e-04
7.40200e+00 8.76923e+00 3.40184e-03 1.27644e-01 3.03483e-04 8.00768e-04
7.41959e+00 8.76923e+00 3.27727e-03 1.21181e-01 2.87241e-04 7.53764e-04
7.43718e+00 8.76923e+00 3.16041e-03 1.14822e-01 2.72028e-04 7.08911e-04
7.45477e+00 8.76923e+00 3.05043e-03 1.08607e-01 2.57780e-04 6.66260e-04
7.47236e+00 8.76923e+00 2.94670e-03 1.02564e-01 2.44444e-04 6.25822e-04
7.48994e+00 8.76923e+00 2.84876e-03 9.67168e-02 2.31980e-04 5.87598e-04
7.50753e+00 8.76923e+00 2.75609e-03 9.10680e-02 2.20332e-04 5.51503e-04
7.52512e+00 8.76923e+00 2.66834e-03 8.56269e-02 2.09448e-04 5.17527e-04
7.54271e+00 8.76923e+00 2.58507e-03 8.03944e-02 1.99245e-04 4.85650e-04
7.56030e+00 8.76923e+00 2.50592e-03 7.53681e-02 1.89655e-04 4.55840e-04
7.57788e+00 8.76923e+00 2.43065e-03 7.05446e-02 1.80624e-04 4.28064e-04
7.59547e+00 8.76923e+00 2.35895e-03 6.59103e-02 1.72094e-04 4.02236e-04
7.61306e+00 8.76923e+00 2.29069e-03 6.14595e-02 1.64028e-04 3.78311e-04
7.63065e+00 8.76923e+00 2.22561e-03 5.71936e-02 1.56397e-04 3.56186e-04
7.64824e+00 8.76923e+00 2.16345e-03 5.31157e-02 1.49176e-04 3.35751e-04
7.66582e+00 8.76923e+00 2.10403e-03 4.92268e-02 1.42350e-04 3.16922e-04
7.68341e+00 8.76923e+00 2.04711e-03 4.55183e-02 1.35891e-04 2.99599e-04
7.70100e+00 8.76923e+00 1.99260e-03 4.19858e-02 1.29788e-04 2.83727e-04
7.71859e+00 8.76923e+00 1.94038e-03 3.86242e-02 1.24028e-04 2.69231e-04
7.73618e+00 8.76923e+00 1.89034e-03 3.54348e-02 1.18594e-04 2.55966e-04
7.75376e+00 8.76923e+00 1.84237e-03 3.24191e-02 1.13476e-04 2.43811e-04
7.77135e+00 8.76923e+00 1.79636e-03 2.95700e-02 1.08659e-04 2.32651e-04
7.78894e+00 8.76923e+00 1.75228e-03 2.68835e-02 1.04136e-04 2.22417e-04
