XRT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 2
200 14
0.0
l10T l10ne Ti-poly Al-poly
6.71608e+00 9.30769e+00 1.02922e+01 2.30880e+01
6.73366e+00 9.30769e+00 1.08904e+01 2.42480e+01
6.75125e+00 9.30769e+00 1.14724e+01 2.53413e+01
6.76884e+00 9.30769e+00 1.20255e+01 2.63355e+01
6.78643e+00 9.30769e+00 1.25336e+01 2.71905e+01
6.80401e+00 9.30769e+00 1.29755e+01 2.78572e+01
6.82160e+00 9.30769e+00 1.33393e+01 2.83099e+01
6.83919e+00 9.30769e+00 1.36412e+01 2.85870e+01
6.85678e+00 9.30769e+00 1.38959e+01 2.87247e+01
6.87437e+00 9.30769e+00 1.41090e+01 2.87406e+01
6.89195e+00 9.30769e+00 1.42728e+01 2.86268e+01
6.90954e+00 9.30769e+00 1.43651e+01 2.83485e+01
6.92713e+00 9.30769e+00 1.43849e+01 2.79176e+01
6.94472e+00 9.30769e+00 1.43530e+01 2.73889e+01
6.96231e+00 9.30769e+00 1.42802e+01 2.67943e+01
6.97989e+00 9.30769e+00 1.41649e+01 2.61396e+01
6.99748e+00 9.30769e+00 1.39927e+01 2.54063e+01
7.01507e+00 9.30769e+00 1.37433e+01 2.45645e+01
7.03266e+00 9.30769e+00 1.34248e+01 2.36356e+01
7.05025e+00 9.30769e+00 1.30518e+01 2.26501e+01
7.06783e+00 9.30769e+00 1.26314e+01 2.16217e+01
7.08542e+00 9.30769e+00 1.21625e+01 2.05504e+01
7.10301e+00 9.30769e+00 1.16375e+01 1.94237e+01
7.12060e+00 9.30769e+00 1.10574e+01 1.82451e+01
7.13819e+00 9.30769e+00 1.04506e+01 1.70625e+01
7.15577e+00 9.30769e+00 9.84046e+00 1.59123e+01
7.17336e+00 9.30769e+00 9.24149e+00 1.48147e+01
7.19095e+00 9.30769e+00 8.66218e+00 1.37792e+01
7.20854e+00 9.30769e+00 8.10703e+00 1.28084e+01
7.22613e+00 9.30769e+00 7.58339e+00 1.19102e+01
7.24371e+00 9.30769e+00 7.09978e+00 1.10939e+01
7.26130e+00 9.30769e+00 6.65984e+00 1.03617e+01
7.27889e+00 9.30769e+00 6.26371e+00 9.71052e+00
7.29648e+00 9.30769e+00 5.90946e+00 9.13437e+00
7.31407e+00 9.30769e+00 5.59381e+00 8.62581e+00
7.33165e+00 9.30769e+00 5.31175e+00 8.17523e+00
7.34924e+00 9.30769e+00 5.05838e+00 7.77346e+00
7.36683e+00 9.30769e+00 4.82993e+00 7.41358e+00
7.38442e+00 9.30769e+00 4.62343e+00 7.09012e+00
7.40200e+00 9.30769e+00 4.43648e+00 6.79868e+00
7.41959e+00 9.30769e+00 4.26708e+00 6.53572e+00
7.43718e+00 9.30769e+00 4.11321e+00 6.29768e+00
7.45477e+00 9.30769e+00 3.97305e+00 6.08147e+00
7.47236e+00 9.30769e+00 3.84502e+00 5.88438e+00
7.48994e+00 9.30769e+00 3.72769e+00 5.70406e+00
7.50753e+00 9.30769e+00 3.59784e+00 5.45793e+00
7.52512e+00 9.30769e+00 3.49909e+00 5.30859e+00
7.54271e+00 9.30769e+00 3.40710e+00 5.16964e+00
7.56030e+00 9.30769e+00 3.32081e+00 5.03944e+00
7.57788e+00 9.30769e+00 3.23932e+00 4.91662e+00
7.59547e+00 9.30769e+00 3.16186e+00 4.80004e+00
7.61306e+00 9.30769e+00 3.08774e+00 4.68857e+00
7.63065e+00 9.30769e+00 3.01692e+00 4.58221e+00
7.64824e+00 9.30769e+00 2.94917e+00 4.48052e+00
7.66582e+00 9.30769e+00 2.88436e+00 4.38331e+00
7.68341e+00 9.30769e+00 2.82238e+00 4.29034e+00
7.70100e+00 9.30769e+00 2.76308e+00 4.20137e+00
7.71859e+00 9.30769e+00 2.70632e+00 4.11621e+00
7.73618e+00 9.30769e+00 2.65204e+00 4.03475e+00
7.75376e+00 9.30769e+00 2.60017e+00 3.95688e+00
7.77135e+00 9.30769e+00 2.55058e+00 3.88240e+00
7.78894e+00 9.30769e+00 2.50312e+00 3.81109e+00
7.80653e+00 9.30769e+00 2.45758e+00 3.74262e+00
7.82412e+00 9.30769e+00 2.41400e+00 3.67708e+00
7.84170e+00 9.30769e+00 2.37219e+00 3.61417e+00
7.85929e+00 9.30769e+00 2.33205e+00 3.55375e+00
7.87688e+00 9.30769e+00 2.29347e+00 3.49567e+00
7.89447e+00 9.30769e+00 2.25634e+00 3.43975e+00
7.91206e+00 9.30769e+00 2.22055e+00 3.38585e+00
7.92964e+00 9.30769e+00 2.18614e+00 3.33401e+00
7.94723e+00 9.30769e+00 2.15317e+00 3.28431e+00
7.96482e+00 9.30769e+00 2.12164e+00 3.23675e+00
7.98241e+00 9.30769e+00 2.09154e+00 3.19130e+00
8.00000e+00 9.30769e+00 2.06281e+00 3.14787e+00
4.50000e+00 9.84615e+00 1.39641e-11 2.08389e-09
4.51758e+00 9.84615e+00 3.31475e-11 4.61498e-09
4.53517e+00 9.84615e+00 7.69815e-11 1.00342e-08
4.55276e+00 9.84615e+00 1.75133e-10 2.14384e-08
4.57035e+00 9.84615e+00 3.89793e-10 4.49363e-08
4.58793e+00 9.84615e+00 8.47373e-10 9.22371e-08
4.60552e+00 9.84615e+00 1.79960e-09 1.85397e-07
4.62311e+00 9.84615e+00 3.72602e-09 3.64206e-07
4.64070e+00 9.84615e+00 7.51631e-09 6.98689e-07
4.65829e+00 9.84615e+00 1.47719e-08 1.30876e-06
4.67587e+00 9.84615e+00 2.83177e-08 2.39632e-06
4.69346e+00 9.84615e+00 5.30520e-08 4.29660e-06
4.71105e+00 9.84615e+00 9.73659e-08 7.56075e-06
4.72864e+00 9.84615e+00 1.74885e-07 1.30448e-05
4.74623e+00 9.84615e+00 3.06591e-07 2.20031e-05
4.76381e+00 9.84615e+00 5.23183e-07 3.61806e-05
4.78140e+00 9.84615e+00 8.66728e-07 5.78367e-05
4.79899e+00 9.84615e+00 1.39044e-06 8.96439e-05
4.81658e+00 9.84615e+00 2.15480e-06 1.34365e-04
4.83417e+00 9.84615e+00 3.21761e-06 1.94262e-04
4.85175e+00 9.84615e+00 4.61854e-06 2.70224e-04
4.86934e+00 9.84615e+00 6.35750e-06 3.60755e-04
4.88693e+00 9.84615e+00 8.37295e-06 4.61110e-04
4.90452e+00 9.84615e+00 1.05270e-05 5.62964e-04
4.92211e+00 9.84615e+00 1.26455e-05 6.57020e-04
4.93969e+00 9.84615e+00 1.46102e-05 7.37819e-04
4.95728e+00 9.84615e+00 1.63549e-05 8.03110e-04
4.97487e+00 9.84615e+00 1.78703e-05 8.53665e-04
4.99246e+00 9.84615e+00 1.92019e-05 8.92815e-04
5.01005e+00 9.84615e+00 2.04379e-05 9.25584e-04
5.02763e+00 9.84615e+00 2.16383e-05 9.55344e-04
5.04522e+00 9.84615e+00 2.28291e-05 9.83784e-04
5.06281e+00 9.84615e+00 2.40502e-05 1.01313e-03
5.08040e+00 9.84615e+00 2.53634e-05 1.04637e-03
5.09799e+00 9.84615e+00 2.68606e-05 1.08745e-03
5.11557e+00 9.84615e+00 2.86833e-05 1.14179e-03
5.13316e+00 9.84615e+00 3.10079e-05 1.21581e-03
5.15075e+00 9.84615e+00 3.41105e-05 1.31911e-03
5.16834e+00 9.84615e+00 3.83861e-05 1.46477e-03
5.18592e+00 9.84615e+00 4.43918e-05 1.67036e-03
5.20351e+00 9.84615e+00 5.28939e-05 1.95848e-03
5.22110e+00 9.84615e+00 6.48838e-05 2.35691e-03
5.23869e+00 9.84615e+00 8.17095e-05 2.90242e-03
5.25628e+00 9.84615e+00 1.05126e-04 3.64134e-03
5.27386e+00 9.84615e+00 1.37369e-04 4.63046e-03
5.29145e+00 9.84615e+00 1.81210e-04 5.93781e-03
5.30904e+00 9.84615e+00 2.39986e-04 7.64220e-03
5.32663e+00 9.84615e+00 3.17509e-04 9.82498e-03
5.34422e+00 9.84615e+00 4.17934e-04 1.25555e-02
5.36180e+00 9.84615e+00 5.45347e-04 1.58736e-02
5.37939e+00 9.84615e+00 7.03058e-04 1.97623e-02
5.39698e+00 9.84615e+00 8.92411e-04 2.41133e-02
5.41457e+00 9.84615e+00 1.11245e-03 2.87329e-02
5.43216e+00 9.84615e+00 1.36665e-03 3.35926e-02
5.44974e+00 9.84615e+00 1.66287e-03 3.88087e-02
5.46733e+00 9.84615e+00 2.01089e-03 4.45458e-02
5.48492e+00 9.84615e+00 2.42138e-03 5.09803e-02
5.50251e+00 9.84615e+00 2.90416e-03 5.82474e-02
5.52010e+00 9.84615e+00 3.47007e-03 6.64735e-02
5.53768e+00 9.84615e+00 4.13825e-03 7.59203e-02
5.55527e+00 9.84615e+00 4.93075e-03 8.67921e-02
5.57286e+00 9.84615e+00 5.87094e-03 9.91786e-02
5.59045e+00 9.84615e+00 6.98325e-03 1.13043e-01
5.60804e+00 9.84615e+00 8.29313e-03 1.28216e-01
5.62562e+00 9.84615e+00 9.82788e-03 1.44465e-01
5.64321e+00 9.84615e+00 1.16217e-02 1.61600e-01
5.66080e+00 9.84615e+00 1.37162e-02 1.79422e-01
5.67839e+00 9.84615e+00 1.61612e-02 1.97711e-01
5.69598e+00 9.84615e+00 1.90156e-02 2.16217e-01
5.71356e+00 9.84615e+00 2.23505e-02 2.34686e-01
5.73115e+00 9.84615e+00 2.62711e-02 2.53118e-01
5.74874e+00 9.84615e+00 3.09178e-02 2.71712e-01
5.76633e+00 9.84615e+00 3.64576e-02 2.90740e-01
5.78391e+00 9.84615e+00 4.30785e-02 3.10531e-01
5.80150e+00 9.84615e+00 5.09659e-02 3.31428e-01
5.81909e+00 9.84615e+00 6.02883e-02 3.53715e-01
5.83668e+00 9.84615e+00 7.12993e-02 3.77671e-01
5.85427e+00 9.84615e+00 8.43151e-02 4.03593e-01
5.87185e+00 9.84615e+00 9.96912e-02 4.31773e-01
5.88944e+00 9.84615e+00 1.17787e-01 4.62446e-01
5.90703e+00 9.84615e+00 1.38895e-01 4.95705e-01
5.92462e+00 9.84615e+00 1.63239e-01 5.31596e-01
5.94221e+00 9.84615e+00 1.91040e-01 5.70241e-01
5.95979e+00 9.84615e+00 2.22398e-01 6.11589e-01
5.97738e+00 9.84615e+00 2.57195e-01 6.55351e-01
5.99497e+00 9.84615e+00 2.94977e-01 7.00947e-01
6.01256e+00 9.84615e+00 3.34914e-01 7.47737e-01
6.03015e+00 9.84615e+00 3.76592e-01 7.97274e-01
6.04773e+00 9.84615e+00 4.19899e-01 8.52047e-01
6.06532e+00 9.84615e+00 4.64660e-01 9.13985e-01
6.08291e+00 9.84615e+00 5.10528e-01 9.84342e-01
6.10050e+00 9.84615e+00 5.56882e-01 1.06368e+00
6.11809e+00 9.84615e+00 6.02909e-01 1.15224e+00
6.13567e+00 9.84615e+00 6.48385e-01 1.25121e+00
6.15326e+00 9.84615e+00 6.93096e-01 1.36147e+00
6.17085e+00 9.84615e+00 7.36576e-01 1.48319e+00
6.18844e+00 9.84615e+00 7.78063e-01 1.61588e+00
6.20602e+00 9.84615e+00 8.16592e-01 1.75859e+00
6.22361e+00 9.84615e+00 8.53361e-01 1.91265e+00
6.24120e+00 9.84615e+00 8.93166e-01 2.08397e+00
6.25879e+00 9.84615e+00 9.41309e-01 2.28023e+00
6.27638e+00 9.84615e+00 1.00302e+00 2.51028e+00
6.29397e+00 9.84615e+00 1.08282e+00 2.78233e+00
6.31155e+00 9.84615e+00 1.18336e+00 3.10048e+00
6.32914e+00 9.84615e+00 1.30654e+00 3.46746e+00
6.34673e+00 9.84615e+00 1.45428e+00 3.88581e+00
6.36432e+00 9.84615e+00 1.62767e+00 4.35542e+00
6.38190e+00 9.84615e+00 1.82719e+00 4.87436e+00
6.39949e+00 9.84615e+00 2.05272e+00 5.43943e+00
6.41708e+00 9.84615e+00 2.30354e+00 6.04732e+00
6.43467e+00 9.84615e+00 2.57876e+00 6.69689e+00
6.45226e+00 9.84615e+00 2.87805e+00 7.38869e+00
6.46984e+00 9.84615e+00 3.20130e+00 8.12356e+00
6.48743e+00 9.84615e+00 3.54935e+00 8.90404e+00
6.50502e+00 9.84615e+00 3.92420e+00 9.73484e+00
6.52261e+00 9.84615e+00 4.32792e+00 1.06206e+01
6.54020e+00 9.84615e+00 4.76106e+00 1.15630e+01
6.55778e+00 9.84615e+00 5.22333e+00 1.25615e+01
6.57537e+00 9.84615e+00 5.71360e+00 1.36136e+01
6.59296e+00 9.84615e+00 6.22943e+00 1.47136e+01
6.61055e+00 9.84615e+00 6.76709e+00 1.58531e+01
6.62814e+00 9.84615e+00 7.32340e+00 1.70244e+01
6.64572e+00 9.84615e+00 7.89643e+00 1.82219e+01
6.66331e+00 9.84615e+00 8.48369e+00 1.94384e+01
6.68090e+00 9.84615e+00 9.08184e+00 2.06639e+01
6.69849e+00 9.84615e+00 9.68640e+00 2.18855e+01
6.71608e+00 9.84615e+00 1.02915e+01 2.30867e+01
6.73366e+00 9.84615e+00 1.08896e+01 2.42463e+01
6.75125e+00 9.84615e+00 1.14712e+01 2.53389e+01
6.76884e+00 9.84615e+00 1.20240e+01 2.63324e+01
6.78643e+00 9.84615e+00 1.25317e+01 2.71866e+01
6.80401e+00 9.84615e+00 1.29731e+01 2.78523e+01
6.82160e+00 9.84615e+00 1.33363e+01 2.83039e+01
6.83919e+00 9.84615e+00 1.36376e+01 2.85798e+01
6.85678e+00 9.84615e+00 1.38917e+01 2.87162e+01
6.87437e+00 9.84615e+00 1.41041e+01 2.87309e+01
6.89195e+00 9.84615e+00 1.42672e+01 2.86159e+01
6.90954e+00 9.84615e+00 1.43590e+01 2.83366e+01
6.92713e+00 9.84615e+00 1.43783e+01 2.79049e+01
6.94472e+00 9.84615e+00 1.43461e+01 2.73757e+01
6.96231e+00 9.84615e+00 1.42731e+01 2.67808e+01
6.97989e+00 9.84615e+00 1.41578e+01 2.61262e+01
6.99748e+00 9.84615e+00 1.39857e+01 2.53932e+01
7.01507e+00 9.84615e+00 1.37366e+01 2.45520e+01
7.03266e+00 9.84615e+00 1.34184e+01 2.36239e+01
7.05025e+00 9.84615e+00 1.30460e+01 2.26393e+01
7.06783e+00 9.84615e+00 1.26261e+01 2.16121e+01
7.08542e+00 9.84615e+00 1.21579e+01 2.05419e+01
7.10301e+00 9.84615e+00 1.16335e+01 1.94164e+01
7.12060e+00 9.84615e+00 1.10540e+01 1.82389e+01
7.13819e+00 9.84615e+00 1.04478e+01 1.70574e+01
7.15577e+00 9.84615e+00 9.83815e+00 1.59082e+01
7.17336e+00 9.84615e+00 9.23963e+00 1.48114e+01
7.19095e+00 9.84615e+00 8.66071e+00 1.37766e+01
7.20854e+00 9.84615e+00 8.10588e+00 1.28064e+01
7.22613e+00 9.84615e+00 7.58250e+00 1.19086e+01
7.24371e+00 9.84615e+00 7.09910e+00 1.10927e+01
7.26130e+00 9.84615e+00 6.65932e+00 1.03608e+01
7.27889e+00 9.84615e+00 6.26331e+00 9.70983e+00
7.29648e+00 9.84615e+00 5.90916e+00 9.13385e+00
7.31407e+00 9.84615e+00 5.59358e+00 8.62541e+00
7.33165e+00 9.84615e+00 5.31158e+00 8.17493e+00
7.34924e+00 9.84615e+00 5.05825e+00 7.77324e+00
7.36683e+00 9.84615e+00 4.82983e+00 7.41340e+00
7.38442e+00 9.84615e+00 4.62335e+00 7.08999e+00
7.40200e+00 9.84615e+00 4.43642e+00 6.79858e+00
7.41959e+00 9.84615e+00 4.26703e+00 6.53564e+00
7.43718e+00 9.84615e+00 4.11317e+00 6.29762e+00
7.45477e+00 9.84615e+00 3.97302e+00 6.08142e+00
7.47236e+00 9.84615e+00 3.84500e+00 5.88435e+00
7.48994e+00 9.84615e+00 3.72767e+00 5.70403e+00
7.50753e+00 9.84615e+00 3.59783e+00 5.45791e+00
7.52512e+00 9.84615e+00 3.49908e+00 5.30858e+00
7.54271e+00 9.84615e+00 3.40710e+00 5.16963e+00
7.56030e+00 9.84615e+00 3.32080e+00 5.03943e+00
7.57788e+00 9.84615e+00 3.23931e+00 4.91661e+00
7.59547e+00 9.84615e+00 3.16186e+00 4.80003e+00
7.61306e+00 9.84615e+00 3.08774e+00 4.68857e+00
7.63065e+00 9.84615e+00 3.01692e+00 4.58220e+00
7.64824e+00 9.84615e+00 2.94916e+00 4.48052e+00
7.66582e+00 9.84615e+00 2.88436e+00 4.38330e+00
7.68341e+00 9.84615e+00 2.82238e+00 4.29033e+00
7.70100e+00 9.84615e+00 2.76308e+00 4.20137e+00
7.71859e+00 9.84615e+00 2.70632e+00 4.11621e+00
7.73618e+00 9.84615e+00 2.65204e+00 4.03475e+00
7.75376e+00 9.84615e+00 2.60017e+00 3.95688e+00
7.77135e+00 9.84615e+00 2.55057e+00 3.88239e+00
7.78894e+00 9.84615e+00 2.50312e+00 3.81109e+00
7.80653e+00 9.84615e+00 2.45758e+00 3.74262e+00
7.82412e+00 9.84615e+00 2.41400e+00 3.67708e+00
7.84170e+00 9.84615e+00 2.37219e+00 3.61417e+00
7.85929e+00 9.84615e+00 2.33205e+00 3.55375e+00
7.87688e+00 9.84615e+00 2.29347e+00 3.49567e+00
7.89447e+00 9.84615e+00 2.25634e+00 3.43975e+00
7.91206e+00 9.84615e+00 2.22055e+00 3.38585e+00
7.92964e+00 9.84615e+00 2.18614e+00 3.33401e+00
7.94723e+00 9.84615e+00 2.15317e+00 3.28431e+00
7.96482e+00 9.84615e+00 2.12164e+00 3.23675e+00
7.98241e+00 9.84615e+00 2.09154e+00 3.19130e+00
8.00000e+00 9.84615e+00 2.06281e+00 3.14787e+00
4.50000e+00 1.03846e+01 1.39641e-11 2.08389e-09
4.51758e+00 1.03846e+01 3.31475e-11 4.61498e-09
4.53517e+00 1.03846e+01 7.69815e-11 1.00342e-08
4.55276e+00 1.03846e+01 1.75133e-10 2.14384e-08
4.57035e+00 1.03846e+01 3.89793e-10 4.49363e-08
4.58793e+00 1.03846e+01 8.47373e-10 9.22371e-08
4.60552e+00 1.03846e+01 1.79960e-09 1.85397e-07
4.62311e+00 1.03846e+01 3.72602e-09 3.64206e-07
4.64070e+00 1.03846e+01 7.51631e-09 6.98689e-07
4.65829e+00 1.03846e+01 1.47719e-08 1.30876e-06
4.67587e+00 1.03846e+01 2.83177e-08 2.39632e-06
4.69346e+00 1.03846e+01 5.30520e-08 4.29660e-06
4.71105e+00 1.03846e+01 9.73659e-08 7.56075e-06
4.72864e+00 1.03846e+01 1.74885e-07 1.30448e-05
4.74623e+00 1.03846e+01 3.06591e-07 2.20031e-05
4.76381e+00 1.03846e+01 5.23183e-07 3.61806e-05
4.78140e+00 1.03846e+01 8.66728e-07 5.78369e-05
4.79899e+00 1.03846e+01 1.39044e-06 8.96444e-05
4.81658e+00 1.03846e+01 2.15480e-06 1.34367e-04
4.83417e+00 1.03846e+01 3.21761e-06 1.94265e-04
4.85175e+00 1.03846e+01 4.61855e-06 2.70230e-04
4.86934e+00 1.03846e+01 6.35751e-06 3.60767e-04
4.88693e+00 1.03846e+01 8.37297e-06 4.61133e-04
4.90452e+00 1.03846e+01 1.05270e-05 5.63008e-04
4.92211e+00 1.03846e+01 1.26456e-05 6.57099e-04
4.93969e+00 1.03846e+01 1.46104e-05 7.37960e-04
4.95728e+00 1.03846e+01 1.63552e-05 8.03352e-04
4.97487e+00 1.03846e+01 1.78710e-05 8.54067e-04
4.99246e+00 1.03846e+01 1.92030e-05 8.93463e-04
5.01005e+00 1.03846e+01 2.04400e-05 9.26599e-04
5.02763e+00 1.03846e+01 2.16419e-05 9.56892e-04
5.04522e+00 1.03846e+01 2.28350e-05 9.86089e-04
5.06281e+00 1.03846e+01 2.40601e-05 1.01650e-03
5.08040e+00 1.03846e+01 2.53795e-05 1.05121e-03
5.09799e+00 1.03846e+01 2.68864e-05 1.09429e-03
5.11557e+00 1.03846e+01 2.87238e-05 1.15137e-03
5.13316e+00 1.03846e+01 3.10704e-05 1.22913e-03
5.15075e+00 1.03846e+01 3.42047e-05 1.33753e-03
5.16834e+00 1.03846e+01 3.85252e-05 1.49016e-03
5.18592e+00 1.03846e+01 4.45924e-05 1.70523e-03
5.20351e+00 1.03846e+01 5.31760e-05 2.00612e-03
5.22110e+00 1.03846e+01 6.52698e-05 2.42149e-03
5.23869e+00 1.03846e+01 8.22231e-05 2.98916e-03
5.25628e+00 1.03846e+01 1.05789e-04 3.75654e-03
5.27386e+00 1.03846e+01 1.38199e-04 4.78141e-03
5.29145e+00 1.03846e+01 1.82213e-04 6.13240e-03
5.30904e+00 1.03846e+01 2.41145e-04 7.88829e-03
5.32663e+00 1.03846e+01 3.18772e-04 1.01288e-02
5.34422e+00 1.03846e+01 4.19190e-04 1.29197e-02
5.36180e+00 1.03846e+01 5.46400e-04 1.62939e-02
5.37939e+00 1.03846e+01 7.03582e-04 2.02244e-02
5.39698e+00 1.03846e+01 8.91897e-04 2.45899e-02
5.41457e+00 1.03846e+01 1.11013e-03 2.91820e-02
5.43216e+00 1.03846e+01 1.36139e-03 3.39618e-02
5.44974e+00 1.03846e+01 1.65302e-03 3.90359e-02
5.46733e+00 1.03846e+01 1.99410e-03 4.45557e-02
5.48492e+00 1.03846e+01 2.39444e-03 5.06803e-02
5.50251e+00 1.03846e+01 2.86297e-03 5.75253e-02
5.52010e+00 1.03846e+01 3.40966e-03 6.51974e-02
5.53768e+00 1.03846e+01 4.05279e-03 7.39374e-02
5.55527e+00 1.03846e+01 4.81365e-03 8.39280e-02
5.57286e+00 1.03846e+01 5.71503e-03 9.52404e-02
5.59045e+00 1.03846e+01 6.78115e-03 1.07826e-01
5.60804e+00 1.03846e+01 8.03770e-03 1.21518e-01
5.62562e+00 1.03846e+01 9.51261e-03 1.36093e-01
5.64321e+00 1.03846e+01 1.12408e-02 1.51375e-01
5.66080e+00 1.03846e+01 1.32650e-02 1.67191e-01
5.67839e+00 1.03846e+01 1.56364e-02 1.83357e-01
5.69598e+00 1.03846e+01 1.84158e-02 1.99672e-01
5.71356e+00 1.03846e+01 2.16764e-02 2.15944e-01
5.73115e+00 1.03846e+01 2.55246e-02 2.32218e-01
5.74874e+00 1.03846e+01 3.01014e-02 2.48728e-01
5.76633e+00 1.03846e+01 3.55739e-02 2.65778e-01
5.78391e+00 1.03846e+01 4.21297e-02 2.83726e-01
5.80150e+00 1.03846e+01 4.99541e-02 3.02942e-01
5.81909e+00 1.03846e+01 5.92156e-02 3.23744e-01
5.83668e+00 1.03846e+01 7.01691e-02 3.46452e-01
5.85427e+00 1.03846e+01 8.31328e-02 3.71411e-01
5.87185e+00 1.03846e+01 9.84651e-02 3.98966e-01
5.88944e+00 1.03846e+01 1.16529e-01 4.29406e-01
5.90703e+00 1.03846e+01 1.37623e-01 4.62878e-01
5.92462e+00 1.03846e+01 1.61975e-01 4.99471e-01
5.94221e+00 1.03846e+01 1.89811e-01 5.39328e-01
5.95979e+00 1.03846e+01 2.21233e-01 5.82410e-01
5.97738e+00 1.03846e+01 2.56128e-01 6.28423e-01
5.99497e+00 1.03846e+01 2.94044e-01 6.76754e-01
6.01256e+00 1.03846e+01 3.34152e-01 7.26688e-01
6.03015e+00 1.03846e+01 3.76031e-01 7.79564e-01
6.04773e+00 1.03846e+01 4.19559e-01 8.37645e-01
6.06532e+00 1.03846e+01 4.64556e-01 9.02703e-01
6.08291e+00 1.03846e+01 5.10664e-01 9.75894e-01
6.10050e+00 1.03846e+01 5.57256e-01 1.05773e+00
6.11809e+00 1.03846e+01 6.03510e-01 1.14841e+00
6.13567e+00 1.03846e+01 6.49189e-01 1.24913e+00
6.15326e+00 1.03846e+01 6.94073e-01 1.36077e+00
6.17085e+00 1.03846e+01 7.37685e-01 1.48353e+00
6.18844e+00 1.03846e+01 7.79258e-01 1.61695e+00
6.20602e+00 1.03846e+01 8.17822e-01 1.76012e+00
6.22361e+00 1.03846e+01 8.54572e-01 1.91442e+00
6.24120e+00 1.03846e+01 8.94310e-01 2.08579e+00
6.25879e+00 1.03846e+01 9.42347e-01 2.28195e+00
6.27638e+00 1.03846e+01 1.00392e+00 2.51180e+00
6.29397e+00 1.03846e+01 1.08358e+00 2.78359e+00
6.31155e+00 1.03846e+01 1.18396e+00 3.10145e+00
6.32914e+00 1.03846e+01 1.30700e+00 3.46814e+00
6.34673e+00 1.03846e+01 1.45462e+00 3.88622e+00
6.36432e+00 1.03846e+01 1.62789e+00 4.35561e+00
6.38190e+00 1.03846e+01 1.82733e+00 4.87437e+00
6.39949e+00 1.03846e+01 2.05279e+00 5.43932e+00
6.41708e+00 1.03846e+01 2.30355e+00 6.04715e+00
6.43467e+00 1.03846e+01 2.57873e+00 6.69670e+00
6.45226e+00 1.03846e+01 2.87800e+00 7.38853e+00
6.46984e+00 1.03846e+01 3.20124e+00 8.12345e+00
6.48743e+00 1.03846e+01 3.54928e+00 8.90398e+00
6.50502e+00 1.03846e+01 3.92414e+00 9.73486e+00
6.52261e+00 1.03846e+01 4.32786e+00 1.06207e+01
6.54020e+00 1.03846e+01 4.76099e+00 1.15631e+01
6.55778e+00 1.03846e+01 5.22326e+00 1.25617e+01
6.57537e+00 1.03846e+01 5.71351e+00 1.36137e+01
6.59296e+00 1.03846e+01 6.22933e+00 1.47137e+01
6.61055e+00 1.03846e+01 6.76696e+00 1.58531e+01
6.62814e+00 1.03846e+01 7.32323e+00 1.70243e+01
6.64572e+00 1.03846e+01 7.89623e+00 1.82217e+01
6.66331e+00 1.03846e+01 8.48342e+00 1.94380e+01
6.68090e+00 1.03846e+01 9.08150e+00 2.06632e+01
6.69849e+00 1.03846e+01 9.68596e+00 2.18846e+01
6.71608e+00 1.03846e+01 1.02910e+01 2.30855e+01
6.73366e+00 1.03846e+01 1.08888e+01 2.42446e+01
6.75125e+00 1.03846e+01 1.14702e+01 2.53368e+01
6.76884e+00 1.03846e+01 1.20227e+01 2.63296e+01
6.78643e+00 1.03846e+01 1.25299e+01 2.71830e+01
6.80401e+00 1.03846e+01 1.29708e+01 2.78476e+01
6.82160e+00 1.03846e+01 1.33333e+01 2.82979e+01
6.83919e+00 1.03846e+01 1.36338e+01 2.85723e+01
6.85678e+00 1.03846e+01 1.38868e+01 2.87069e+01
6.87437e+00 1.03846e+01 1.40981e+01 2.87194e+01
6.89195e+00 1.03846e+01 1.42599e+01 2.86020e+01
6.90954e+00 1.03846e+01 1.43503e+01 2.83203e+01
6.92713e+00 1.03846e+01 1.43682e+01 2.78861e+01
6.94472e+00 1.03846e+01 1.43347e+01 2.73546e+01
6.96231e+00 1.03846e+01 1.42605e+01 2.67576e+01
6.97989e+00 1.03846e+01 1.41441e+01 2.61012e+01
6.99748e+00 1.03846e+01 1.39713e+01 2.53670e+01
7.01507e+00 1.03846e+01 1.37219e+01 2.45253e+01
7.03266e+00 1.03846e+01 1.34038e+01 2.35975e+01
7.05025e+00 1.03846e+01 1.30318e+01 2.26138e+01
7.06783e+00 1.03846e+01 1.26127e+01 2.15881e+01
7.08542e+00 1.03846e+01 1.21456e+01 2.05199e+01
7.10301e+00 1.03846e+01 1.16225e+01 1.93968e+01
7.12060e+00 1.03846e+01 1.10443e+01 1.82218e+01
7.13819e+00 1.03846e+01 1.04396e+01 1.70429e+01
7.15577e+00 1.03846e+01 9.83128e+00 1.58960e+01
7.17336e+00 1.03846e+01 9.23400e+00 1.48015e+01
7.19095e+00 1.03846e+01 8.65617e+00 1.37686e+01
7.20854e+00 1.03846e+01 8.10227e+00 1.28001e+01
7.22613e+00 1.03846e+01 7.57967e+00 1.19037e+01
7.24371e+00 1.03846e+01 7.09691e+00 1.10889e+01
7.26130e+00 1.03846e+01 6.65763e+00 1.03579e+01
7.27889e+00 1.03846e+01 6.26202e+00 9.70758e+00
7.29648e+00 1.03846e+01 5.90818e+00 9.13214e+00
