Values at minimum B
    220  6.0000000000E+01 -2  0 22
      20      25
x y z rho ux uy uz bxSM bySM bzSM p rCurve xZ0 yZ0 zZ0 rhoZ0 uxZ0 uyZ0 uzZ0 bxSMZ0 bySMZ0 bzSMZ0 pZ0 rCurveZ0
 -4.1963618259E+07  5.6648019608E-09  2.2687905465E+07  9.4554592695E-21 -9.7412826626E+03 -2.0128524332E-11 -6.6237595305E+03 -1.0575135588E-08 -8.0962143776E-24  5.9207294069E-08  2.1865310040E-10  1.8385852585E+07 -3.9263075878E+07  5.6322197375E-09  2.6432541946E+07  9.4201461487E-21 -2.6813187781E+04 -3.1459175571E-11 -2.1159872660E+04  1.5161841100E-08 -1.0935208281E-23  6.4877200734E-08  2.1634916298E-10  2.2117229137E+07
 -4.4252736776E+07  5.6648019608E-09  2.3657037391E+07  8.8519063361E-21 -2.2846514557E+04 -1.6802168029E-11 -9.0176323817E+03 -7.8897317905E-09 -6.8619809603E-24  4.9011122988E-08  2.1818638906E-10  1.9445515648E+07 -4.1212306595E+07  5.9118334834E-09  2.7744795801E+07  8.8594406754E-21 -4.2976536150E+04 -3.0622863655E-11 -2.6666464432E+04  1.6285835414E-08 -9.6275622515E-24  5.5014722643E-08  2.1527835562E-10  2.3360794890E+07
 -4.6797939836E+07  5.6648019608E-09  2.4421734408E+07  8.4186932415E-21 -4.5479647623E+04 -1.4586069013E-11 -8.1343328123E+03 -6.9260359739E-09 -5.9782434302E-24  4.0879537984E-08  2.1347240816E-10  2.0207494642E+07 -4.3161537313E+07  6.1914472292E-09  2.9057049657E+07  8.3264834963E-21 -6.1791291242E+04 -3.0338670173E-11 -3.3616250210E+04  1.7554634247E-08 -8.3361288831E-24  4.7030178073E-08  2.1381781776E-10  2.4448963028E+07
 -4.9898333738E+07  5.6648019608E-09  2.5010021130E+07  8.0046290521E-21 -7.4509408433E+04 -1.2172899207E-11 -4.9855690756E+03 -7.0299379903E-09 -4.8675884736E-24  3.3402544928E-08  2.0696295795E-10  2.0574260424E+07 -4.5110768030E+07  6.4710609750E-09  3.0369303512E+07  7.8676370276E-21 -8.4562688373E+04 -3.0311771338E-11 -4.1162052877E+04  1.8811301634E-08 -7.2256476111E-24  4.0709538958E-08  2.1117804533E-10  2.5259377200E+07
 -5.3273921122E+07  7.0810024511E-09  2.5679262993E+07  7.5869596464E-21 -1.0918846166E+05 -9.5167919231E-12 -1.7898728415E+03 -6.5903309852E-09 -3.5094894679E-24  2.7252527587E-08  1.9968670755E-10  2.0682569478E+07 -4.7059998747E+07  6.7506747209E-09  3.1681557368E+07  7.5947803682E-21 -1.1234108009E+05 -3.1317130345E-11 -4.6421949082E+04  1.9677502268E-08 -6.9486895869E-24  3.6077916464E-08  2.0574734424E-10  2.5385107303E+07
 -5.6715913358E+07  7.0810024511E-09  2.6368808951E+07  7.2007896214E-21 -1.4762221480E+05 -5.7140176616E-12  1.2294695447E+03 -5.8951313289E-09 -2.5523711397E-24  2.2626163732E-08  1.9208120922E-10  2.0450485293E+07 -4.9009229465E+07  7.0302884667E-09  3.2993811223E+07  7.4033604945E-21 -1.3983238443E+05 -2.8494089796E-11 -4.2741538439E+04  1.9729934640E-08 -6.1221200415E-24  3.2047098002E-08  1.9497437875E-10  3.4848741467E+07
 -6.0213344503E+07  7.0810024511E-09  2.6887138982E+07  7.1219928432E-21 -1.8435502291E+05 -1.5865900106E-12  3.1077425767E+03 -5.5154699956E-09 -1.9919597233E-24  1.9156521260E-08  1.7750827040E-10  1.9985141321E+07 -5.0958460182E+07  7.3099022125E-09  3.4306065079E+07  7.2427540146E-21 -1.6750065388E+05 -2.5090256062E-11 -3.7549435679E+04  1.9652765257E-08 -5.4684954683E-24  2.8642743223E-08  1.8288463779E-10  4.6475112181E+07
 -6.3904983004E+07  8.4972029413E-09  2.7404901724E+07  7.1255978584E-21 -2.2138981267E+05  3.1993513031E-12  5.0662410855E+03 -5.1583038590E-09 -1.3720661942E-24  1.6492257430E-08  1.6027204317E-10  1.9355327253E+07 -5.2907690899E+07  7.5895159584E-09  3.5618318934E+07  7.1041624984E-21 -1.9531580043E+05 -2.1565599501E-11 -3.2695803977E+04  1.9612422905E-08 -5.0891731094E-24  2.5792561801E-08  1.7043718263E-10  5.8490263005E+07
 -1.6967934091E+07 -3.4742255057E+06  8.8855925092E+06  1.5740044304E-20  8.3663157811E+03 -5.1890221964E+02 -3.8769545608E+02 -3.4307886682E-07 -6.3313501964E-08  1.0468088270E-06  1.8624472679E-10  1.4925337350E+07 -1.5631171258E+07 -3.3225842315E+06  1.0523158991E+07  1.5677462331E-20  8.3773542638E+03 -1.1420832586E+03 -1.8945567344E+03  5.8684604773E-09  1.1646660442E-10  1.1444196464E-06  1.8011776398E-10  1.5647746098E+07
 -1.7599407586E+07 -3.7338613146E+06  1.1741295740E+07  1.5392461713E-20  1.1071136531E+04 -5.8514157784E+02 -3.4243185357E+03 -3.2129747982E-09 -1.5839621054E-09  8.0518926597E-07  2.0478829428E-10  1.4902566148E+07 -1.7550788780E+07 -3.7306208915E+06  1.1815476761E+07  1.5388726423E-20  1.1081947762E+04 -6.1500709030E+02 -3.4943080834E+03  6.9146125272E-09  1.8920047830E-10  8.0523695448E-07  2.0466057060E-10  1.4932703274E+07
 -1.8767845929E+07 -4.2579415892E+06  1.4895509293E+07  1.4955477833E-20  1.4993833368E+04  2.8078492171E+02 -7.5016923521E+03  1.3632951597E-07  2.3007792828E-08  5.4121025296E-07  2.2128224153E-10  1.3954995570E+07 -1.9470406303E+07 -4.1386575515E+06  1.3107794532E+07  1.5057311002E-20  1.3877759751E+04  4.0991342289E+02 -5.1787425416E+03  7.7018584664E-09  2.7936514184E-10  5.8673652795E-07  2.1961528237E-10  1.3995603623E+07
 -2.0722676751E+07 -4.6203338459E+06  1.5724472132E+07  1.4554789074E-20  1.6657754121E+04  7.9823269616E+02 -7.7174894457E+03  8.1247205061E-08  1.3173482434E-08  4.2437295171E-07  2.2241925537E-10  1.3823539035E+07 -2.1390023826E+07 -4.5466942115E+06  1.4400112303E+07  1.4583028299E-20  1.5603802295E+04  6.1434236902E+02 -5.4824945781E+03  8.3784579235E-09  3.4153236519E-10  4.3993200460E-07  2.1986308379E-10  1.4299997464E+07
 -2.3140355390E+07 -4.9659793615E+06  1.5976657108E+07  1.4108491984E-20  1.7652498569E+04  8.7881399007E+02 -6.4749750199E+03  2.1237721799E-08  2.5248568408E-09  3.3656492448E-07  2.2059154994E-10  1.4190688009E+07 -2.3309641349E+07 -4.9547308715E+06  1.5692430074E+07  1.4109920957E-20  1.7428742928E+04  8.3774993744E+02 -5.9489909389E+03  9.0489465376E-09  4.0247767831E-10  3.3740393808E-07  2.2002746243E-10  1.4325114425E+07
 -2.5644412088E+07 -5.3510964584E+06  1.6381448295E+07  1.3631096225E-20  1.8892402236E+04  9.8526319847E+02 -5.3649987955E+03 -9.7213751864E-09 -2.8984461067E-09  2.6248829214E-07  2.1887826312E-10  1.4426425574E+07 -2.5229258872E+07 -5.3627675315E+06  1.6984747845E+07  1.3637988975E-20  1.9362402259E+04  1.0763265850E+03 -6.5950480110E+03  9.7133243087E-09  4.6036382655E-10  2.6357471094E-07  2.2010841829E-10  1.4070954509E+07
 -2.8131344271E+07 -5.7807969699E+06  1.7031768404E+07  1.3130875155E-20  2.0468612239E+04  1.1326923664E+03 -4.6702802386E+03 -2.0905635322E-08 -4.8570143979E-09  2.0391707796E-07  2.1747947438E-10  1.4383940867E+07 -2.7148876395E+07 -5.7708041915E+06  1.8277065615E+07  1.3167232354E-20  2.1415952358E+04  1.3257078067E+03 -7.4397999046E+03  1.0371591237E-08  5.1335355529E-10  2.0899966350E-07  2.2010595138E-10  1.3537517713E+07
 -3.0354945193E+07 -6.2209300211E+06  1.8044159997E+07  1.2640530132E-20  2.2555319892E+04  1.3407400576E+03 -4.8825502125E+03 -1.8748281192E-08 -4.5253514726E-09  1.6136227167E-07  2.1678864330E-10  1.3813114011E+07 -2.9068493918E+07 -6.1788408515E+06  1.9569383386E+07  1.2658114418E-20  2.1637263053E+04  1.4662634370E+03 -8.3821391337E+03  1.1044158558E-08  5.6794781756E-10  1.6775724896E-07  2.1937712435E-10  1.3621275385E+07
 -3.2001575736E+07 -6.5723057765E+06  1.9357919691E+07  1.2165189249E-20  2.2927818713E+04  1.5186514680E+03 -6.3313167192E+03 -1.0190610595E-08 -3.0765889816E-09  1.3387803498E-07  2.1680975198E-10  1.3504563239E+07 -3.0988111440E+07 -6.5868775115E+06  2.0861701157E+07  1.2050968270E-20  1.7374514291E+04  1.3754879658E+03 -9.6573989355E+03  1.1841235744E-08  6.5783140968E-10  1.3607285553E-07  2.1776390640E-10  1.5302821401E+07
 -3.4287560165E+07 -6.9529412589E+06  1.9996305175E+07  1.1494482295E-20  1.7059895746E+04  1.9009278699E+03 -5.7551056724E+03 -1.2699809844E-08 -3.3796449068E-09  1.0909255576E-07  2.1795115767E-10  1.4828126436E+07 -3.2907728963E+07 -6.9949141715E+06  2.2154018928E+07  1.1389593462E-20  1.0317542592E+04  1.4332923878E+03 -1.1412631588E+04  1.2559354619E-08  7.8509505322E-10  1.1152457741E-07  2.1754630424E-10  1.7072183866E+07
 -3.6664460682E+07 -7.3542922697E+06  2.0675147001E+07  1.0838601411E-20  1.1217150655E+04  2.4147184446E+03 -5.3792000549E+03 -1.3376198764E-08 -3.3686083879E-09  8.8582559709E-08  2.1917570852E-10  1.5479685126E+07 -3.4827346486E+07 -7.4029508315E+06  2.3446336698E+07  1.0722043096E-20  1.6904238856E+02  1.5772379027E+03 -1.3620584462E+04  1.3227180783E-08  9.2794653906E-10  9.2339439134E-08  2.1773998098E-10  1.8882553614E+07
 -3.9024148001E+07 -7.7593711586E+06  2.1441656933E+07  1.0172657020E-20  1.7722677269E+03  2.8076972461E+03 -5.6005851214E+03 -1.2392013704E-08 -3.0963849358E-09  7.2298695455E-08  2.1929620950E-10  1.6901726270E+07 -3.6746964009E+07 -7.8109874915E+06  2.4738654469E+07  1.0088018770E-20 -1.1931618229E+04  1.6668375156E+03 -1.6611370900E+04  1.4026292959E-08  1.0760995799E-09  7.7094148292E-08  2.1733286908E-10  2.0562676993E+07
 -4.1364983086E+07 -8.1628583003E+06  2.2275735188E+07  9.5336206725E-21 -9.2192442747E+03  3.2388508844E+03 -6.4459223594E+03 -1.0512851395E-08 -2.6861812199E-09  5.9325213172E-08  2.1910515184E-10  1.8041928430E+07 -3.8666581532E+07 -8.2190241516E+06  2.6030972240E+07  9.4877613823E-21 -2.6229164672E+04  1.6906645496E+03 -2.0518982184E+04  1.4955961826E-08  1.2304399581E-09  6.4884174695E-08  2.1632443091E-10  2.2111799397E+07
 -4.3666745513E+07 -8.5588195454E+06  2.3192820519E+07  8.9208639549E-21 -2.2827389556E+04  3.6349395309E+03 -8.2723680023E+03 -8.1160532722E-09 -2.2123394536E-09  4.9027020837E-08  2.1831669413E-10  1.9143918023E+07 -4.0586199055E+07 -8.6270608116E+06  2.7323290011E+07  8.9215118313E-21 -4.2984708705E+04  1.6356187336E+03 -2.5493284434E+04  1.6015458063E-08  1.3918534558E-09  5.5048829303E-08  2.1471412884E-10  2.3529166222E+07
 -4.6060826007E+07 -8.9450914875E+06  2.4060988614E+07  8.4404702182E-21 -4.3938590109E+04  3.3701997536E+03 -8.7179703999E+03 -6.4050587794E-09 -1.8697273661E-09  4.1007753502E-08  2.1433325767E-10  2.0089296917E+07 -4.2505816578E+07 -9.0350974716E+06  2.8615607782E+07  8.3895110160E-21 -6.2470392915E+04  1.4868776475E+03 -3.1699357191E+04  1.7204052348E-08  1.5612258553E-09  4.7097726761E-08  2.1250142525E-10  2.4814022862E+07
 -4.9049308684E+07 -9.3730978600E+06  2.4599292393E+07  8.0435162144E-21 -7.2673927667E+04  2.5661357166E+03 -5.4457256335E+03 -6.6356575927E-09 -1.8155671130E-09  3.3708436503E-08  2.0729235211E-10  2.0532216909E+07 -4.4425434100E+07 -9.4431341316E+06  2.9907925552E+07  7.8919998351E-21 -8.4960785918E+04  1.2279464854E+03 -3.9315459367E+04  1.8521015362E-08  1.7394429387E-09  4.0661539857E-08  2.0968578248E-10  2.5965614714E+07
 -5.2367009824E+07 -9.8552232031E+06  2.5229224676E+07  7.6423625191E-21 -1.0752958703E+05  1.6215532238E+03 -1.9998225357E+03 -6.3410703869E-09 -1.6836294565E-09  2.7547962037E-08  1.9904819640E-10  2.0737224343E+07 -4.6345051623E+07 -9.8511707916E+06  3.1200243323E+07  7.5986213556E-21 -1.1317759567E+05  5.5817658397E+02 -4.4416608063E+04  1.9400264235E-08  1.8512323085E-09  3.5962927260E-08  2.0348580875E-10  2.6458558878E+07
 -5.5875746542E+07 -1.0357038048E+07  2.5914122777E+07  7.2662289231E-21 -1.4738594111E+05  6.1731962311E+02  1.4187001190E+03 -5.7272128164E-09 -1.5118949295E-09  2.2753831807E-08  1.8987423301E-10  2.0596256031E+07 -4.8264669146E+07 -1.0259207452E+07  3.2492561094E+07  7.3952355255E-21 -1.4179203009E+05 -3.0642279470E+02 -4.4452739933E+04  1.9793152378E-08  1.9218819758E-09  3.2085801456E-08  1.9405865702E-10  3.1981749453E+07
 -5.9329086260E+07 -1.0814482294E+07  2.6468390596E+07  7.1196884772E-21 -1.8543636584E+05 -1.4962493111E+02  3.5783364957E+03 -5.2613653932E-09 -1.4058806816E-09  1.9285173580E-08  1.7631404456E-10  2.0178592163E+07 -5.0184286669E+07 -1.0667244112E+07  3.3784878865E+07  7.2478522063E-21 -1.6963586028E+05 -1.4560305438E+03 -3.8912029769E+04  1.9662670575E-08  1.9466820467E-09  2.8687366143E-08  1.8146946977E-10  4.4050085341E+07
 -6.3040833562E+07 -1.1279514105E+07  2.6967188862E+07  7.1340050405E-21 -2.2284258527E+05 -7.6002496899E+02  5.2455627514E+03 -4.9086886196E-09 -1.3488576757E-09  1.6531938460E-08  1.5805153713E-10  1.9613685976E+07 -5.2103904192E+07 -1.1075280772E+07  3.5077196635E+07  7.1247399293E-21 -1.9737746477E+05 -2.6045663135E+03 -3.3673941000E+04  1.9558739193E-08  1.9731184313E-09  2.5835772437E-08  1.6858975565E-10  5.6692797961E+07
 -1.6930108502E+07 -6.9946925297E+06  7.6220811647E+06  1.5818905286E-20  7.7490844215E+03 -6.5380391246E+02  6.3133567140E+02 -4.4751343034E-07 -1.7222747243E-07  9.4708930281E-07  1.8208816330E-10  1.4736761896E+07 -1.4915090016E+07 -6.5442134224E+06  1.0041081440E+07  1.5767565194E-20  7.5118841324E+03 -2.3476465696E+03 -1.4790623817E+03  5.4483073162E-09  2.1485431206E-10  1.1448398066E-06  1.6994709473E-10  1.5749375543E+07
 -1.7357190152E+07 -7.4448763852E+06  1.0431102689E+07  1.5452018310E-20  1.0146822082E+04 -9.7280206009E+02 -2.4437956699E+03 -1.0206225431E-07 -3.9415797831E-08  7.8917861042E-07  1.9986236263E-10  1.4897232085E+07 -1.6746767738E+07 -7.3478887550E+06  1.1274196705E+07  1.5423445691E-20  1.0132076020E+04 -1.5279668948E+03 -3.2201375691E+03  6.6643660828E-09  3.9946241989E-10  8.0554917460E-07  1.9772285119E-10  1.5243385912E+07
 -1.8152547486E+07 -8.1676089477E+06  1.3325037606E+07  1.5008816485E-20  1.3005371034E+04 -5.2125053302E+02 -6.2340239720E+03  7.1340743090E-08  2.3523704007E-08  5.7582761281E-07  2.1585254107E-10  1.4578225427E+07 -1.8578445459E+07 -8.1515640875E+06  1.2507311969E+07  1.5060492354E-20  1.2870690257E+04 -1.5191219119E+02 -5.3531407935E+03  7.5880672118E-09  5.7764609083E-10  5.8691706709E-07  2.1631955842E-10  1.4337557758E+07
 -1.9545599835E+07 -9.1119012035E+06  1.5523125627E+07  1.4513739972E-20  1.5576519555E+04  7.1364660272E+02 -9.5983163555E+03  9.9080610557E-08  3.3588229837E-08  4.1413335135E-07  2.2376300872E-10  1.3902249498E+07 -2.0410123180E+07 -8.9552394201E+06  1.3740427234E+07  1.4577239021E-20  1.4602506987E+04  5.2729811833E+02 -6.5478242990E+03  8.3091094357E-09  7.3063866197E-10  4.3997003655E-07  2.2070423563E-10  1.4301894551E+07
 -2.1839397998E+07 -9.8052345517E+06  1.5689498857E+07  1.4035504194E-20  1.6082951711E+04  9.1015153322E+02 -8.7944249674E+03  3.7016571840E-08  1.0933530030E-08  3.3363884090E-07  2.2255398077E-10  1.4288897847E+07 -2.2241800902E+07 -9.7589147527E+06  1.4973542498E+07  1.4048041258E-20  1.5720013812E+04  8.1626256672E+02 -7.4164378788E+03  9.0036750155E-09  8.7481108951E-10  3.3743959089E-07  2.2127417655E-10  1.4542844756E+07
 -2.4231199147E+07 -1.0553870934E+07  1.5963650440E+07  1.3521246183E-20  1.6551428041E+04  1.1789666409E+03 -8.0548678616E+03  2.1648601878E-09 -1.6627160798E-09  2.6361887276E-07  2.2154650301E-10  1.4644406963E+07 -2.4073478623E+07 -1.0562590085E+07  1.6206657763E+07  1.3521523069E-20  1.6662213919E+04  1.2086178780E+03 -8.5689251500E+03  9.6958519996E-09  1.0222797676E-09  2.6362187346E-07  2.2199301266E-10  1.4534979978E+07
 -2.6650828777E+07 -1.1360120315E+07  1.6419117035E+07  1.2979065702E-20  1.7014898623E+04  1.6275544374E+03 -7.6794431047E+03 -1.3664777108E-08 -7.3250583883E-09  2.0638764832E-07  2.2104277924E-10  1.4825848413E+07 -2.5905156344E+07 -1.1366265418E+07  1.7439773028E+07  1.2998586873E-20  1.7428843382E+04  1.7373329557E+03 -1.0072011039E+04  1.0396825897E-08  1.1755032645E-09  2.0907936671E-07  2.2297053463E-10  1.4271397292E+07
 -2.8946905595E+07 -1.2202654150E+07  1.7156410191E+07  1.2428139238E-20  1.7459587273E+04  2.3082326516E+03 -8.1302278992E+03 -1.6895570870E-08 -8.4733182451E-09  1.6252878263E-07  2.2139274149E-10  1.4672235479E+07 -2.7736834065E+07 -1.2169940750E+07  1.8672888292E+07  1.2480135092E-20  1.8019649151E+04  2.4405486177E+03 -1.2002644815E+04  1.1117782218E-08  1.3369401487E-09  1.6786559542E-07  2.2431653309E-10  1.3745193776E+07
 -3.0935027517E+07 -1.3012484463E+07  1.8182190182E+07  1.1907642929E-20  1.7859598355E+04  3.2210346252E+03 -9.7200630625E+03 -1.2937077116E-08 -7.0858401504E-09  1.3122496348E-07  2.2278010624E-10  1.4087503534E+07 -2.9568511787E+07 -1.2973616083E+07  1.9906003557E+07  1.1901566534E-20  1.4944087840E+04  2.8614832573E+03 -1.3727823757E+04  1.1878073484E-08  1.5230117263E-09  1.3618976355E-07  2.2430833409E-10  1.4657664110E+07
 -3.2797241419E+07 -1.3720395361E+07  1.9032715933E+07  1.1385810523E-20  1.5329976717E+04  4.0466335021E+03 -1.0573510233E+04 -1.0883678721E-08 -6.2776547315E-09  1.0883128995E-07  2.2400327993E-10  1.4119401537E+07 -3.1400189508E+07 -1.3777291416E+07  2.1139118821E+07  1.1289322070E-20  8.8471132620E+03  3.0255975961E+03 -1.5525625176E+04  1.2718018120E-08  1.7418857820E-09  1.1149909050E-07  2.2333271981E-10  1.6507026771E+07
 -3.5109272973E+07 -1.4510339818E+07  1.9627936216E+07  1.0775882532E-20  9.8957192437E+03  5.1562251257E+03 -9.9688161885E+03 -1.2045633209E-08 -6.4448109406E-09  8.8373879325E-08  2.2538861765E-10  1.4124875966E+07 -3.3231867229E+07 -1.4580966748E+07  2.2372234086E+07  1.0657686211E-20 -1.1671913928E+03  3.1046911574E+03 -1.7115190939E+04  1.3338686721E-08  1.9656266256E-09  9.2276978577E-08  2.2230449771E-10  1.8502921990E+07
 -3.7441778778E+07 -1.5294304515E+07  2.0218485574E+07  1.0141788900E-20 -3.1447024185E+02  5.7624763265E+03 -8.8786560170E+03 -1.2145274743E-08 -6.2501614733E-09  7.2126148711E-08  2.2434122637E-10  1.5682922362E+07 -3.5063544951E+07 -1.5384642081E+07  2.3605349350E+07  1.0050315048E-20 -1.4061328659E+04  3.0687877797E+03 -1.8966798619E+04  1.3953882119E-08  2.1950504788E-09  7.7098650662E-08  2.2060285280E-10  2.0471078596E+07
 -3.9754278362E+07 -1.6089106334E+07  2.0933408218E+07  9.5402595937E-21 -1.1275660327E+04  6.6792660290E+03 -8.4059779597E+03 -1.0844859343E-08 -5.5819644472E-09  5.9076813083E-08  2.2358306448E-10  1.6454784038E+07 -3.6895222672E+07 -1.6188317413E+07  2.4838464615E+07  9.4811492035E-21 -2.9135339550E+04  2.9134538460E+03 -2.1439571505E+04  1.4675892273E-08  2.4378950566E-09  6.4951525830E-08  2.1813548301E-10  2.2336494100E+07
 -4.2043629229E+07 -1.6880192230E+07  2.1748691191E+07  8.9511510168E-21 -2.6230009184E+04  7.2739625349E+03 -8.4449606774E+03 -8.8698712551E-09 -4.7324339117E-09  4.8720901975E-08  2.2125126386E-10  1.7885231629E+07 -3.8726900393E+07 -1.6991992746E+07  2.6071579880E+07  8.9506206774E-21 -4.6576162212E+04  2.6186446692E+03 -2.4636788490E+04  1.5503409300E-08  2.6957488220E-09  5.5173206746E-08  2.1490142420E-10  2.4097815279E+07
 -4.4323108443E+07 -1.7643034114E+07  2.2602892406E+07  8.3977530816E-21 -4.3248294872E+04  7.9652001576E+03 -9.0688242580E+03 -6.7564165696E-09 -3.8552907920E-09  4.0452637156E-08  2.1853795838E-10  1.9003322978E+07 -4.0558578115E+07 -1.7795668078E+07  2.7304695144E+07  8.4591614713E-21 -6.6551136126E+04  2.1629742804E+03 -2.8668137952E+04  1.6435125317E-08  2.9702002383E-09  4.7271599761E-08  2.1089971224E-10  2.5753688909E+07
 -4.6846427826E+07 -1.8410199881E+07  2.3344469652E+07  8.0380235308E-21 -7.0236237006E+04  6.5131979878E+03 -7.3329103832E+03 -5.7419658220E-09 -3.3984632578E-09  3.3968880897E-08  2.1085560997E-10  1.9924503990E+07 -4.2390255836E+07 -1.8599343411E+07  2.8537810409E+07  8.0072035859E-21 -8.9192072820E+04  1.5243901768E+03 -3.3646096529E+04  1.7469732441E-08  3.2628377685E-09  4.0875669369E-08  2.0612938300E-10  2.7302761768E+07
 -4.9879802939E+07 -1.9271454812E+07  2.3865962889E+07  7.7159665189E-21 -1.0277454113E+05  4.5443595716E+03 -3.3695528275E+03 -5.7205097776E-09 -3.2317622178E-09  2.8082698531E-08  2.0111418311E-10  2.0332251611E+07 -4.4221933557E+07 -1.9403018744E+07  2.9770925673E+07  7.5964166835E-21 -1.1526356477E+05  5.0066471040E+02 -3.9543200311E+04  1.8597030960E-08  3.5719956306E-09  3.5729660229E-08  2.0012608872E-10  2.8840113953E+07
 -5.3196606210E+07 -2.0250383638E+07  2.4493499797E+07  7.4163635487E-21 -1.4330209035E+05  2.0664861559E+03  5.2335812294E+02 -5.2414750611E-09 -2.9508654576E-09  2.3360621740E-08  1.8826643962E-10  2.0552695888E+07 -4.6053611278E+07 -2.0206694076E+07  3.1004040938E+07  7.3600386745E-21 -1.4631005763E+05 -1.5381044237E+03 -4.3219419919E+04  1.9385832072E-08  3.7676227438E-09  3.1942322116E-08  1.9019282336E-10  3.0016760404E+07
 -5.6671155471E+07 -2.1254286086E+07  2.5186463971E+07  7.1618212521E-21 -1.8704978680E+05 -3.2989328344E+02  4.1893149420E+03 -4.5531480148E-09 -2.6335598761E-09  1.9787831275E-08  1.7405051977E-10  2.0381758716E+07 -4.7885289000E+07 -2.1010369409E+07  3.2237156202E+07  7.2199447182E-21 -1.7686477438E+05 -3.6392824853E+03 -4.3514348571E+04  1.9803823839E-08  3.8949425940E-09  2.8855019418E-08  1.7819170377E-10  3.4459860291E+07
 -6.0305346266E+07 -2.2186523499E+07  2.5634628863E+07  7.1560057203E-21 -2.2550865999E+05 -1.7858589889E+03  5.8731699025E+03 -4.2472532701E-09 -2.5325044360E-09  1.6901199120E-08  1.5475383673E-10  2.0004117970E+07 -4.9716966721E+07 -2.1814044741E+07  3.3470271467E+07  7.1459301377E-21 -2.0436784271E+05 -5.9212757366E+03 -3.7051726278E+04  1.9517254641E-08  3.9074492618E-09  2.5992251118E-08  1.6386834027E-10  4.9373043133E+07
 -1.6531204310E+07 -1.0188655011E+07  6.0304429002E+06  1.5703698055E-20  8.4443613199E+03 -9.1277467453E+01  7.5682130798E+02 -5.0027481446E-07 -2.9977037126E-07  8.2578598183E-07  1.8446935636E-10  1.4622659178E+07 -1.3745821312E+07 -9.5670000000E+06  9.2539107111E+06  1.5688041918E-20  7.3228419903E+03 -1.3939472703E+03 -2.1612448100E+03  5.4381440499E-09  6.2962388548E-10  1.1449330878E-06  1.6997488276E-10  1.5352498084E+07
 -1.6927843757E+07 -1.1014860355E+07  8.4882505143E+06  1.5371601467E-20  1.0152471648E+04 -5.3088816862E+02 -1.8508805414E+03 -2.1164822613E-07 -1.2640863612E-07  7.3055854977E-07  1.9913573575E-10  1.4534812404E+07 -1.5433904631E+07 -1.0741894737E+07  1.0390355886E+07  1.5327023288E-20  9.4959490620E+03 -1.2908113204E+03 -3.7846773427E+03  6.6213416815E-09  8.0734091182E-10  8.0573262963E-07  1.9520663626E-10  1.5249845607E+07
 -1.7442213486E+07 -1.1946144262E+07  1.1048844152E+07  1.4966372977E-20  1.1775028277E+04 -7.4921170511E+02 -5.2076194770E+03 -3.0559805232E-08 -2.0910957349E-08  5.8431437093E-07  2.1191815643E-10  1.4713729983E+07 -1.7121987950E+07 -1.1916789474E+07  1.1526801061E+07  1.4947487824E-20  1.1635835511E+04 -9.1042551221E+02 -5.7307689778E+03  7.5451578446E-09  9.6822476086E-10  5.8717648181E-07  2.1173080408E-10  1.4883096101E+07
 -1.8327853216E+07 -1.3151351947E+07  1.3597714238E+07  1.4491074582E-20  1.3477497020E+04 -4.7241935655E+02 -9.1936823379E+03  5.4389221124E-08  2.7383597709E-08  4.3042905094E-07  2.2150184952E-10  1.4552176438E+07 -1.8810071270E+07 -1.3091684211E+07  1.2663246236E+07  1.4552288427E-20  1.3687906866E+04 -3.1767642591E+02 -8.0008172940E+03  8.2702127781E-09  1.1156810209E-09  4.4006874849E-07  2.2111064310E-10  1.4308247473E+07
 -1.9803310712E+07 -1.4385915090E+07  1.5087179659E+07  1.4012781590E-20  1.4556093534E+04  1.5366475783E+02 -1.1783923715E+04  5.4371467893E-08  2.7155654661E-08  3.2748274802E-07  2.2452041259E-10  1.4330784391E+07 -2.0498154589E+07 -1.4266578947E+07  1.3799691411E+07  1.4044857590E-20  1.4384252269E+04  7.7772170837E+01 -9.2648845498E+03  8.9027594159E-09  1.3015337052E-09  3.3752933347E-07  2.2268813017E-10  1.4572544722E+07
 -2.2019083221E+07 -1.5459921276E+07  1.5209287233E+07  1.3512977986E-20  1.4507505381E+04  5.5113069849E+02 -1.1107187977E+04  1.7173267303E-08  5.8202190073E-09  2.6314568747E-07  2.2389595134E-10  1.4797177806E+07 -2.2186237908E+07 -1.5441473684E+07  1.4936136586E+07  1.3515573368E-20  1.4495079008E+04  5.3969932549E+02 -1.0518869269E+04  9.5359477120E-09  1.5062440056E-09  2.6374865045E-07  2.2348914369E-10  1.4870451993E+07
 -2.4280870834E+07 -1.6592119102E+07  1.5473202085E+07  1.2986849956E-20  1.4300861976E+04  1.1752417206E+03 -1.0713973967E+04 -2.8507802555E-09 -5.5632697574E-09  2.0874389490E-07  2.2372595510E-10  1.5164430722E+07 -2.3874321227E+07 -1.6616368421E+07  1.6072581761E+07  1.2990518269E-20  1.4283235232E+04  1.1932449382E+03 -1.2148892993E+04  1.0182964986E-08  1.7228732407E-09  2.0925582636E-07  2.2466871594E-10  1.4950935012E+07
