VARIABLES="J", "I", "x", "y", "z", "rho", "ux", "uy", "uz", "bxSM", "bySM", "bzSM", "p", "rCurve", "xZ0", "yZ0", "zZ0", "rhoZ0", "uxZ0", "uyZ0", "uzZ0", "bxSMZ0", "bySMZ0", "bzSMZ0", "pZ0", "rCurveZ0"
ZONE T="STRUCTURED GRID", I=    20, J=    25, K=     1, F=POINT
AUXDATA ITER="     352"
AUXDATA TIMESIM="  6.0000000000E+01"
AUXDATA NDIM=" -2"
AUXDATA NPARAM="  0"
AUXDATA NVAR=" 22"
    20       4 -8.0586364963E+06 -2.4619656078E+07  4.1559542793E+06  1.5149359716E-20  6.1747989603E+03 -2.1102325871E+02 -8.7959844699E+03 -9.1275422969E-09 -4.0871957581E-08  4.2277852014E-07  1.6309999810E-10  1.3312117264E+07 -7.4835068295E+06 -2.4604318093E+07  4.9186826086E+06  1.5206937354E-20  6.0226145892E+03 -3.1374284747E+02 -9.3796327890E+03  7.5240797019E-09  3.1707922116E-09  4.2743271180E-07  1.6353568155E-10  1.2950428292E+07
    20       5 -8.8839617840E+06 -2.6847898589E+07  4.3666696596E+06  1.4750534097E-20  6.7007303615E+03 -1.6205801532E+02 -1.0591696201E+04 -7.7634192027E-09 -3.6964613648E-08  3.2321508295E-07  1.6311827042E-10  1.3784725659E+07 -8.1551035963E+06 -2.6812397921E+07  5.3601028427E+06  1.4825180502E-20  6.6067045243E+03 -3.6715868074E+02 -1.1451827151E+04  7.7016841694E-09  3.3729987180E-09  3.2835077593E-07  1.6359912555E-10  1.3320567750E+07
    20       6 -9.6779034084E+06 -2.9070809283E+07  4.6083758719E+06  1.4352563523E-20  7.1022096184E+03 -3.1982004098E+01 -1.2491465591E+04 -5.7718096460E-09 -3.1438901258E-08  2.5223951907E-07  1.6330430158E-10  1.4161341331E+07 -8.8267003630E+06 -2.9020477750E+07  5.8015230768E+06  1.4440296874E-20  7.1172882904E+03 -3.6217322648E+02 -1.3663341947E+04  7.8960533693E-09  3.5913307274E-09  2.5709436501E-07  1.6378975828E-10  1.3618369948E+07
    20       7 -1.0417269684E+07 -3.1272679559E+07  4.9195061462E+06  1.3959850803E-20  7.3901167641E+03  1.7134022218E+02 -1.4550094675E+04 -3.4020540806E-09 -2.5014455386E-08  2.0067803528E-07  1.6366633380E-10  1.4428025898E+07 -9.4982971298E+06 -3.1228557579E+07  6.2429433109E+06  1.4052364284E-20  7.5482453546E+03 -2.8626168848E+02 -1.6033255784E+04  8.1069469892E-09  3.8270996265E-09  2.0452037036E-07  1.6411791519E-10  1.3851358353E+07
    20       8 -1.1208633943E+07 -3.3477766918E+07  5.1697430514E+06  1.3456397201E-20  2.3227575205E+03  1.6433466607E+02 -1.5674599949E+04 -1.8743705071E-09 -2.0798742262E-08  1.6158123592E-07  1.6731870183E-10  1.4699843810E+07 -1.0169893897E+07 -3.3436637408E+07  6.6843635450E+06  1.3522626378E-20  2.1222434464E+03 -6.0228697533E+02 -1.7358526958E+04  8.4238091184E-09  4.2715743162E-09  1.6498307190E-07  1.6760992252E-10  1.4467479219E+07
    20       9 -1.2071365803E+07 -3.5684632517E+07  5.3299330002E+06  1.2913588831E-20 -5.4321091138E+03  2.6736993425E+02 -1.6418059757E+04 -1.0003498728E-09 -1.8210393740E-08  1.3132545468E-07  1.7225582760E-10  1.4907460998E+07 -1.0841490663E+07 -3.5644717237E+07  7.1257837791E+06  1.2940404116E-20 -6.5283702509E+03 -1.0954064067E+03 -1.8229910219E+04  8.7881063531E-09  4.8042282081E-09  1.3468374195E-07  1.7228048958E-10  1.5274943378E+07
    20      10 -1.2972652716E+07 -3.7875772853E+07  5.4605670351E+06  1.2365357186E-20 -1.4242897303E+04  5.9900563133E+02 -1.7099114202E+04 -2.7086427447E-10 -1.5930436294E-08  1.0775361912E-07  1.7716532137E-10  1.5189611102E+07 -1.1513087430E+07 -3.7852797066E+07  7.5672040132E+06  1.2367231497E-20 -1.6149533040E+04 -1.5813099577E+03 -1.9157982865E+04  9.1610389779E-09  5.3418664319E-09  1.1105811523E-07  1.7676482527E-10  1.6096286888E+07
    20      11 -1.3924174097E+07 -4.0064347459E+07  5.5456339173E+06  1.1825066150E-20 -2.3966090020E+04  1.2667697830E+03 -1.7820010597E+04  2.6486425223E-10 -1.4069796572E-08  8.8976960040E-08  1.8211876285E-10  1.5352750575E+07 -1.2184684197E+07 -4.0060876894E+07  8.0086242473E+06  1.1803031157E-20 -2.6874325982E+04 -2.0718040093E+03 -2.0149944142E+04  9.5435529942E-09  5.8846537988E-09  9.2374377382E-08  1.8103147195E-10  1.6938007843E+07
    20      12 -1.4982646994E+07 -4.2250027478E+07  5.5385273779E+06  1.1290967361E-20 -3.4672269237E+04  2.4600608302E+03 -1.8508528925E+04  4.9974364879E-10 -1.2777297378E-08  7.3678533801E-08  1.8717425527E-10  1.5351364025E+07 -1.2856280964E+07 -4.2268956723E+07  8.4500444814E+06  1.1247725731E-20 -3.8857744064E+04 -2.5810742944E+03 -2.1214170005E+04  9.9365944035E-09  6.4327551198E-09  7.7415126463E-08  1.8504897204E-10  1.7806604333E+07
    20      13 -1.6282567949E+07 -4.4415498906E+07  5.3643606698E+06  1.0751855056E-20 -4.6578310135E+04  4.3877401100E+03 -1.8789088791E+04  2.2159823375E-10 -1.2299119775E-08  6.0808702496E-08  1.9215562467E-10  1.5297822947E+07 -1.3527877730E+07 -4.4477036552E+07  8.8914647155E+06  1.0701237854E-20 -5.2281265285E+04 -3.1261956350E+03 -2.2360458358E+04  1.0341109207E-08  6.9863352061E-09  6.5307671702E-08  1.8878586791E-10  1.8708574451E+07
    20      14 -1.7480715146E+07 -4.6569132529E+07  5.2441320012E+06  1.0333660555E-20 -6.9674512809E+04  3.5533696843E+03 -1.7096398027E+04  4.1712468521E-10 -1.1130654302E-08  5.0980542552E-08  1.8759703093E-10  1.5706242707E+07 -1.4199474497E+07 -4.6685116381E+07  9.3328849496E+06  1.0287131062E-20 -7.6280468959E+04 -6.2428372311E+03 -2.1046668386E+04  1.0591096389E-08  7.4310864831E-09  5.5657420514E-08  1.8348513503E-10  2.1013859041E+07
    20      15 -1.8740075439E+07 -4.8734871462E+07  5.1185970334E+06  9.9392380606E-21 -9.6114884721E+04  2.5939517226E+03 -1.5183319976E+04  7.1579387090E-10 -9.8471361021E-09  4.2965871345E-08  1.8155083325E-10  1.5835874022E+07 -1.4871071264E+07 -4.8893196210E+07  9.7743051837E+06  9.9011762522E-21 -1.0269985289E+05 -9.7658536036E+03 -1.9463183128E+04  1.0820508602E-08  7.8619225213E-09  4.7780732357E-08  1.7713697301E-10  2.3580146948E+07
    20      16 -2.0187264909E+07 -5.0914618776E+07  4.8989595577E+06  9.5314585543E-21 -1.2630733335E+05  6.6769526192E+02 -1.1764108133E+04  8.0377078702E-10 -8.9398315460E-09  3.6266108596E-08  1.7434230371E-10  1.6371699331E+07 -1.5542668031E+07 -5.1101276038E+07  1.0215725418E+07  9.5335722633E-21 -1.3084042801E+05 -1.3504792108E+04 -1.7798098482E+04  1.1040265246E-08  8.2881118160E-09  4.1300478944E-08  1.7045157425E-10  2.6291924732E+07
    20      17 -2.2013011313E+07 -5.3159588272E+07  4.3916423370E+06  9.1305884073E-21 -1.6016755115E+05 -1.4838903713E+03 -7.1935559173E+03  4.7914082524E-10 -8.7616382565E-09  3.0291827753E-08  1.6618384709E-10  1.6728170137E+07 -1.6214264797E+07 -5.3309355867E+07  1.0657145652E+07  9.1843992213E-21 -1.6073167222E+05 -1.7472046223E+04 -1.6031836364E+04  1.1248172110E-08  8.7098455303E-09  3.5943766567E-08  1.6341582915E-10  2.9142268834E+07
    20      18 -2.4265607801E+07 -5.5612594934E+07  3.8164740066E+06  8.7345360736E-21 -1.9933507635E+05 -3.6428396369E+03 -2.5145794133E+03  2.9746295891E-10 -8.4290299001E-09  2.4977661649E-08  1.5670010491E-10  1.6683587511E+07 -1.6885861564E+07 -5.5517435696E+07  1.1098565886E+07  8.8537372522E-21 -1.9238491912E+05 -2.1679024684E+04 -1.4142974898E+04  1.1442034985E-08  9.1273148270E-09  3.1499742848E-08  1.5601662811E-10  3.2124255694E+07
    20      19 -2.6427402577E+07 -5.8169155026E+07  3.5393420941E+06  8.4553877996E-21 -2.3805579623E+05 -5.3382942641E+03  6.8283128040E+02  6.6822666943E-10 -7.4963922477E-09  2.0914092863E-08  1.4281028996E-10  1.6344566720E+07 -1.7557458331E+07 -5.7725515525E+07  1.1539986120E+07  8.5766063007E-21 -2.2437489766E+05 -2.5526053919E+04 -1.2190524462E+04  1.1535123857E-08  9.4531109989E-09  2.7720426704E-08  1.4702536552E-10  3.5648600988E+07
    20      20 -2.8096154219E+07 -6.0545009816E+07  3.5385292463E+06  8.3787203445E-21 -2.6613876183E+05 -6.3148100426E+03  2.3797859027E+03  1.1746764029E-09 -6.5605041636E-09  1.7877287218E-08  1.2222748705E-10  1.6892205185E+07 -1.8229055098E+07 -5.9933595354E+07  1.1981406354E+07  8.5180948120E-21 -2.4870956806E+05 -2.5942401576E+04 -1.0629851389E+04  1.1118429873E-08  9.2708336741E-09  2.4067380650E-08  1.3094732587E-10  4.1856835601E+07
    21       1 -2.8210925384E+06 -1.8843004650E+07  1.7624550857E+06  1.6142364319E-20  4.0604561361E+03  4.4581310052E+01 -3.6992872702E+03  4.1603536384E-09 -1.0723577477E-08  1.1077961050E-06  1.6337825780E-10  1.2498720524E+07 -2.7765401483E+06 -1.8843311546E+07  1.8249358290E+06  1.6142565854E-20  4.0610355239E+03  4.3113258869E+01 -3.7041020386E+03  6.5574517970E-09  2.5995884910E-09  1.1079365238E-06  1.6344068517E-10  1.2496158804E+07
    21       2 -3.1814282767E+06 -2.1156899971E+07  1.9585158706E+06  1.5859379708E-20  4.2436284021E+03 -1.9617689773E+01 -5.3943649200E+03  4.5886146652E-09 -9.2500800617E-09  7.8021092500E-07  1.6702787499E-10  1.2777795399E+07 -3.1175187630E+06 -2.1157402438E+07  2.0490507554E+06  1.5859568874E-20  4.2428438997E+03 -2.6921152007E+01 -5.4037824921E+03  6.7925190022E-09  2.8616777056E-09  7.8035660853E-07  1.6711061923E-10  1.2774883259E+07
    21       3 -3.5472822643E+06 -2.3470541619E+07  2.1487818082E+06  1.5549990716E-20  4.3673704307E+03 -9.1529608779E+01 -7.3184278070E+03  4.8505539975E-09 -7.9300459081E-09  5.6933457836E-07  1.6697247740E-10  1.3137569689E+07 -3.4584973778E+06 -2.3471493329E+07  2.2731656817E+06  1.5550132317E-20  4.3635254089E+03 -1.1020389566E+02 -7.3350371164E+03  6.8869278498E-09  3.0927455727E-09  5.6949600375E-07  1.6708123240E-10  1.3135126381E+07
    21       4 -3.9239936551E+06 -2.5783828579E+07  2.3247637960E+06  1.5238572153E-20  4.5281848421E+03 -1.5909339770E+02 -9.3508539313E+03  5.0026422312E-09 -7.2076845257E-09  4.2741186331E-07  1.6689746165E-10  1.3492565025E+07 -3.7994759925E+06 -2.5785584221E+07  2.4972806081E+06  1.5238594516E-20  4.5189660722E+03 -1.9751154481E+02 -9.3799951456E+03  6.9893153826E-09  3.3246338998E-09  4.2760294980E-07  1.6704163467E-10  1.3491353510E+07
    21       5 -4.3194115152E+06 -2.8096495342E+07  2.4760291653E+06  1.4925162083E-20  4.7310075849E+03 -2.1567760654E+02 -1.1499043595E+04  5.0330706001E-09 -7.1010331702E-09  3.2837673495E-07  1.6679712192E-10  1.3842369389E+07 -4.1404546072E+06 -2.8099675113E+07  2.7213955345E+06  1.4924933086E-20  4.7124167786E+03 -2.8890634586E+02 -1.1550920394E+04  7.0998040947E-09  3.5575172642E-09  3.2862438393E-07  1.6699282624E-10  1.3843693196E+07
    21       6 -4.7560221092E+06 -3.0408042529E+07  2.5721337002E+06  1.4609877546E-20  4.9834350649E+03 -2.4362605392E+02 -1.3762721551E+04  4.8369095456E-09 -8.0606299080E-09  2.5709826689E-07  1.6665233368E-10  1.4186037537E+07 -4.4814332219E+06 -3.0413766004E+07  2.9455104608E+06  1.4609125640E-20  4.9474408926E+03 -3.8445998548E+02 -1.3861249162E+04  7.2185164801E-09  3.7915702432E-09  2.5747791385E-07  1.6693580729E-10  1.4192273991E+07
    21       7 -5.2633667781E+06 -3.2717511147E+07  2.5745878869E+06  1.4229774816E-20  2.7080077527E+03 -4.8735592248E+02 -1.5622803930E+04  4.4215135688E-09 -9.9684800761E-09  2.0441157453E-07  1.6827870710E-10  1.4564512873E+07 -4.8224118366E+06 -3.2727856896E+07  3.1696253872E+06  1.4226611704E-20  2.6025831495E+03 -7.8903362778E+02 -1.5799619222E+04  7.3863107593E-09  4.1410232633E-09  2.0506374668E-07  1.6870512757E-10  1.4593062683E+07
    21       8 -5.7565462994E+06 -3.5023808313E+07  2.6080974343E+06  1.3742915510E-20 -4.4660273371E+03 -1.1316479198E+03 -1.6778025199E+04  4.5129797041E-09 -9.4103453053E-09  1.6486360287E-07  1.7320370659E-10  1.4948170232E+07 -5.1633904513E+06 -3.5041947788E+07  3.3937403136E+06  1.3727777230E-20 -4.6969944350E+03 -1.7371280536E+03 -1.6938814268E+04  7.6363824544E-09  4.6936403713E-09  1.6565463690E-07  1.7367973396E-10  1.5086223214E+07
    21       9 -6.3097937814E+06 -3.7323998761E+07  2.5701415560E+06  1.3240286258E-20 -1.2172531642E+04 -1.6356518984E+03 -1.7871704965E+04  4.4231326134E-09 -9.4612340553E-09  1.3441122026E-07  1.7820264470E-10  1.5358794669E+07 -5.5043690660E+06 -3.7356038679E+07  3.6178552399E+06  1.3226098672E-20 -1.2557778091E+04 -2.6956961979E+03 -1.8200915165E+04  7.8983792667E-09  5.2491155930E-09  1.3541711042E-07  1.7862296505E-10  1.5572234239E+07
    21      10 -6.9562917269E+06 -3.9616971551E+07  2.4220067831E+06  1.2706958612E-20 -2.0634658042E+04 -1.9532929851E+03 -1.8566228344E+04  4.1262342474E-09 -1.0032370467E-08  1.1044899102E-07  1.8340892272E-10  1.5843051806E+07 -5.8453476807E+06 -3.9670129571E+07  3.8419701663E+06  1.2721533779E-20 -2.1060592779E+04 -3.6689327282E+03 -1.9602556914E+04  8.1728614613E-09  5.8078189934E-09  1.1183184693E-07  1.8353814414E-10  1.6051106675E+07
    21      11 -7.7359680989E+06 -4.1914190685E+07  2.1076720444E+06  1.2162463973E-20 -2.9946354588E+04 -1.9357255555E+03 -1.8912497819E+04  3.5683901319E-09 -1.1142089495E-08  9.1080034854E-08  1.8874393512E-10  1.6291509498E+07 -6.1863262954E+06 -4.1984220462E+07  4.0660850927E+06  1.2214040300E-20 -3.0300604948E+04 -4.6617576529E+03 -2.1163331839E+04  8.4603893033E-09  6.3701206377E-09  9.3166245432E-08  1.8842859454E-10  1.6522851441E+07
    21      12 -8.6637765771E+06 -4.4235508205E+07  1.6611472419E+06  1.1612260203E-20 -4.0225980785E+04 -1.4913945728E+03 -1.8937989775E+04  2.8732977256E-09 -1.2103260963E-08  7.5050896475E-08  1.9416184171E-10  1.6651677335E+07 -6.5273049101E+06 -4.4298311354E+07  4.2902000190E+06  1.1694367114E-20 -4.0509118979E+04 -5.7027683434E+03 -2.2700917408E+04  8.7519602289E-09  6.9279853001E-09  7.8197998907E-08  1.9338008518E-10  1.7024170668E+07
    21      13 -9.5468339269E+06 -4.6533945125E+07  1.2665942701E+06  1.1148598358E-20 -6.1445816064E+04 -3.2248879026E+03 -1.7080372020E+04  2.5936493010E-09 -1.1813772195E-08  6.2512137934E-08  1.9177894227E-10  1.7403567552E+07 -6.8682835248E+06 -4.6612402246E+07  4.5143149454E+06  1.1240856628E-20 -6.1629073846E+04 -9.0114271089E+03 -2.1578330318E+04  8.9652293072E-09  7.4356962617E-09  6.6185694326E-08  1.9066884562E-10  1.8395752934E+07
    21      14 -1.0419771469E+07 -4.8853553123E+07  9.2478023736E+05  1.0707626118E-20 -8.6975346290E+04 -5.5203937601E+03 -1.4871796017E+04  2.6011043487E-09 -1.0727892164E-08  5.2419011047E-08  1.8762446868E-10  1.8046627101E+07 -7.2092621395E+06 -4.8926493137E+07  4.7384298718E+06  1.0806428028E-20 -8.6203571502E+04 -1.2940092784E+04 -1.9906733952E+04  9.1644081349E-09  7.9311115115E-09  5.6407140818E-08  1.8646151037E-10  1.9908068841E+07
    21      15 -1.1442758121E+07 -5.1186427028E+07  4.6960496169E+05  1.0270495026E-20 -1.1481092943E+05 -7.5724781142E+03 -1.2442706099E+04  2.5154086473E-09 -9.9432455113E-09  4.3969227136E-08  1.8341655334E-10  1.8416777589E+07 -7.5502407543E+06 -5.1240584029E+07  4.9625447981E+06  1.0377551916E-20 -1.1275220169E+05 -1.7141944912E+04 -1.8103644332E+04  9.3625299358E-09  8.4216413167E-09  4.8368186861E-08  1.8210444346E-10  2.1414078817E+07
    21      16 -1.2676086837E+07 -5.3576995933E+07 -9.3359330984E+04  9.8308837971E-21 -1.4567295084E+05 -9.2528388193E+03 -9.7742543095E+03  2.3970981584E-09 -9.2381962480E-09  3.6756756408E-08  1.7918397842E-10  1.8418234290E+07 -7.8912193690E+06 -5.3554674921E+07  5.1866597245E+06  9.9541330665E-21 -1.4149941617E+05 -2.1649311331E+04 -1.6152619808E+04  9.5597861760E-09  8.9077692509E-09  4.1713528442E-08  1.7758224479E-10  2.2914408625E+07
    21      17 -1.4358520381E+07 -5.6088503015E+07 -8.8283112810E+05  9.3767495866E-21 -1.8062913481E+05 -1.0068779477E+04 -6.5664568179E+03  2.1107458998E-09 -8.8926480741E-09  3.0277242616E-08  1.7500760150E-10  1.7853039105E+07 -8.2321979837E+06 -5.5868765812E+07  5.4107746509E+06  9.5360762545E-21 -1.7270334754E+05 -2.6499424086E+04 -1.4034712412E+04  9.7563683216E-09  9.3899788874E-09  3.6172519754E-08  1.7287951428E-10  2.4409684028E+07
    21      18 -1.5798767172E+07 -5.8618966073E+07 -1.3257965909E+06  9.0722703324E-21 -2.1372993948E+05 -1.0341003868E+04 -4.0838083300E+03  2.2751929000E-09 -7.7891907999E-09  2.5307410762E-08  1.6236233529E-10  1.7775622210E+07 -8.5731765984E+06 -5.8182856704E+07  5.6348895772E+06  9.2206970186E-21 -2.0350635920E+05 -2.9926564199E+04 -1.1909230796E+04  9.7548082385E-09  9.6299564603E-09  3.1372131870E-08  1.6368266702E-10  2.6320000531E+07
    21      19 -1.6969641050E+07 -6.1060328200E+07 -1.5308802670E+06  8.9240848935E-21 -2.4208244802E+05 -1.0455352647E+04 -2.3643720783E+03  2.6712208307E-09 -6.6134704153E-09  2.1514158719E-08  1.4101221785E-10  1.8335624125E+07 -8.9141552131E+06 -6.0496947595E+07  5.8590045036E+06  9.1021320206E-21 -2.2941626489E+05 -2.9970353976E+04 -1.0048821706E+04  9.3548636044E-09  9.4018667561E-09  2.6984004727E-08  1.4606532067E-10  2.9042859590E+07
    21      20 -1.8367235542E+07 -6.3608598592E+07 -1.7031698111E+06  8.7733822777E-21 -2.7264055473E+05 -1.0754513080E+04 -8.4252504248E+02  3.1548797312E-09 -5.5739507445E-09  1.8291560649E-08  1.1848720802E-10  1.8651146955E+07 -9.2551338278E+06 -6.2811038487E+07  6.0831194300E+06  8.9892672505E-21 -2.5579039842E+05 -3.0066160624E+04 -8.1491085411E+03  8.9395054416E-09  9.1763024650E-09  2.3198953913E-08  1.2857502911E-10  3.1749044115E+07
    22       1 -2.6834331272E+04 -1.9134010300E+07 -3.9926292546E+04  1.6158207160E-20  4.0387758951E+03  1.5061782014E+02 -3.6532012698E+03  6.2854712156E-09 -5.8140453979E-09  1.1077227619E-06  1.7002303625E-10  1.2595915519E+07  1.1264275368E-08 -1.9134000000E+07 -7.4036673732E-09  1.6158391666E-20  4.0373585990E+03  1.4954427308E+02 -3.6535405108E+03  6.3111480873E-09  2.6794532327E-09  1.1077716184E-06  1.7005919101E-10  1.2596008245E+07
    22       2 -3.8591108483E+04 -2.1483759512E+07 -5.7228313964E+04  1.5858911125E-20  4.0012641420E+03  9.6498801802E+01 -5.4221911135E+03  6.2770139012E-09 -4.7497007856E-09  7.8034256691E-07  1.7041813770E-10  1.3003048235E+07  1.2647607431E-08 -2.1483789474E+07 -8.3128896822E-09  1.5859143177E-20  3.9975091722E+03  9.1175569726E+01 -5.4226286214E+03  6.3151935156E-09  2.9155398321E-09  7.8039777235E-07  1.7046759787E-10  1.3004111519E+07
    22       3 -5.5887635045E+04 -2.3833451054E+07 -8.2510677792E+04  1.5559614000E-20  3.9641871763E+03  4.4076671820E+01 -7.2591279597E+03  6.2624688238E-09 -4.1531625809E-09  5.6951823313E-07  1.7080885959E-10  1.3409297277E+07  1.4030939493E-08 -2.3833578947E+07 -9.2221119911E-09  1.5559894687E-20  3.9561269741E+03  3.0561768101E+01 -7.2597630724E+03  6.3192389439E-09  3.1516264316E-09  5.6958577649E-07  1.7087600474E-10  1.3412214793E+07
    22       4 -8.2097156221E+04 -2.6183025051E+07 -1.2045274227E+05  1.5260317569E-20  3.9288915552E+03 -3.8174938050E+00 -9.1678408419E+03  6.2378452290E-09 -3.9468158222E-09  4.2766019796E-07  1.7119228225E-10  1.3814053462E+07  1.5414271556E-08 -2.6183368421E+07 -1.0131334300E-08  1.5260646197E-20  3.9131218355E+03 -3.2429205285E+01 -9.1689468591E+03  6.3232843723E-09  3.3877130310E-09  4.2774958433E-07  1.7128441160E-10  1.3820318067E+07
    22       5 -1.2523000429E+05 -2.8532383110E+07 -1.8202377028E+05  1.4961021787E-20  3.8984721013E+03 -4.0689657266E+01 -1.1152126838E+04  6.1941635859E-09 -4.2594887988E-09  3.2870333217E-07  1.7156199888E-10  1.4215983893E+07  1.6797603619E-08 -2.8533157895E+07 -1.1040556609E-08  1.4961397707E-20  3.8683963733E+03 -9.7939990526E+01 -1.1154503238E+04  6.3273298006E-09  3.6237996305E-09  3.2883601352E-07  1.7169281847E-10  1.4228421342E+07
    22       6 -2.1201993774E+05 -3.0881393928E+07 -3.0338815801E+05  1.4661691573E-20  3.8824985047E+03 -4.6251238976E+01 -1.3214393251E+04  6.1018647524E-09 -5.7652688959E-09  2.5751475294E-07  1.7189546930E-10  1.4611168530E+07  1.8180935682E-08 -3.0882947368E+07 -1.1949778918E-08  1.4662149218E-20  3.8218452542E+03 -1.6612487262E+02 -1.3221108410E+04  6.3313752290E-09  3.8598862299E-09  2.5776255220E-07  1.7210122533E-10  1.4636524616E+07
    22       7 -3.4389334985E+05 -3.3229575834E+07 -4.8440360965E+05  1.4262044211E-20 -3.5686011417E+02 -7.4638964920E+02 -1.4554413262E+04  6.0200635147E-09 -7.2379965570E-09  2.0501011253E-07  1.7533299792E-10  1.5082479322E+07  1.9564267744E-08 -3.3232736842E+07 -1.2859001227E-08  1.4261586045E-20 -4.7385719042E+02 -1.0096841404E+03 -1.4556671316E+04  6.3975043888E-09  4.2786581270E-09  2.0543969346E-07  1.7561103103E-10  1.5146791661E+07
    22       8 -4.7391549967E+05 -3.5576102402E+07 -6.5905554410E+05  1.3788253166E-20 -8.1817803820E+03 -1.9971265266E+03 -1.5365472010E+04  5.9810604725E-09 -6.9620160795E-09  1.6553733957E-07  1.8120159262E-10  1.5588386566E+07  2.0947599807E-08 -3.5582526316E+07 -1.3768223536E-08  1.3785036861E-20 -8.3618258485E+03 -2.5106053734E+03 -1.5338654302E+04  6.5101963473E-09  4.8344439975E-09  1.6608930162E-07  1.8144688587E-10  1.5733681533E+07
    22       9 -6.4071851393E+05 -3.7921480499E+07 -8.7874032525E+05  1.3315855000E-20 -1.6541120300E+04 -3.2281046376E+03 -1.6248597198E+04  5.9029250211E-09 -6.8830168174E-09  1.3519587835E-07  1.8711399716E-10  1.6056932695E+07  2.2330931870E-08 -3.7932315789E+07 -1.4677445845E-08  1.3308487676E-20 -1.6814697916E+04 -4.1190163237E+03 -1.6176639646E+04  6.6228883058E-09  5.3902298679E-09  1.3591355926E-07  1.8728274071E-10  1.6320571406E+07
    22      10 -8.7722280337E+05 -4.0264769853E+07 -1.1811510283E+06  1.2845974545E-20 -2.5461585521E+04 -4.3414882618E+03 -1.7214749695E+04  5.7447158648E-09 -7.1414763975E-09  1.1142108725E-07  1.9309513667E-10  1.6459962474E+07  2.3714263933E-08 -4.0282105263E+07 -1.5586668154E-08  1.2831938492E-20 -2.5895411099E+04 -5.8468927667E+03 -1.7076866753E+04  6.7355802643E-09  5.9460157384E-09  1.1239292710E-07  1.9311859554E-10  1.6907461279E+07
    22      11 -1.2440925726E+06 -4.2606484828E+07 -1.6328950680E+06  1.2380228495E-20 -3.4944797626E+04 -5.1437477768E+03 -1.8269740527E+04  5.4372820600E-09 -8.0602457231E-09  9.2367211395E-08  1.9918594342E-10  1.6749391264E+07  2.5097595995E-08 -4.2631894737E+07 -1.6495890463E-08  1.2355389307E-20 -3.5676613171E+04 -7.7080581072E+03 -1.8046537645E+04  6.8482722228E-09  6.5018016088E-09  9.3794585187E-08  1.9895445038E-10  1.7494351152E+07
    22      12 -1.8229877208E+06 -4.4953987585E+07 -2.3139333705E+06  1.1927691248E-20 -4.6494391622E+04 -5.5627720178E+03 -1.9105798179E+04  4.9064196293E-09 -9.6825716752E-09  7.6638200086E-08  2.0416661267E-10  1.6930593408E+07  2.6480928058E-08 -4.4981684211E+07 -1.7405112772E-08  1.1889034123E-20 -4.7919129822E+04 -9.9884674873E+03 -1.8753385060E+04  6.9628424044E-09  7.0463475214E-09  7.8888140431E-08  2.0335492387E-10  1.8225094701E+07
    22      13 -2.2196094591E+06 -4.7296514943E+07 -2.7589502833E+06  1.1523463609E-20 -7.0407718981E+04 -8.3896815738E+03 -1.7956445117E+04  4.8018623807E-09 -8.7977928447E-09  6.4304341586E-08  1.9997048779E-10  1.7649068476E+07  2.7864260121E-08 -4.7331473684E+07 -1.8314335081E-08  1.1483842942E-20 -7.1495884441E+04 -1.4117129079E+04 -1.7399830866E+04  7.0886819246E-09  7.5234536868E-09  6.6739968919E-08  1.9914310928E-10  1.9818960306E+07
    22      14 -2.7365887059E+06 -4.9640923814E+07 -3.3139989182E+06  1.1117318968E-20 -9.6159227327E+04 -1.1013582308E+04 -1.6796415703E+04  4.6554347065E-09 -8.1749041185E-09  5.4094411356E-08  1.9592745831E-10  1.8053643917E+07  2.9247592183E-08 -4.9681263158E+07 -1.9223557390E-08  1.1078651762E-20 -9.6797233939E+04 -1.8547794435E+04 -1.5947266750E+04  7.2145214448E-09  8.0005598523E-09  5.6784378404E-08  1.9493129468E-10  2.1412825912E+07
    22      15 -3.3900760032E+06 -5.2013297035E+07 -3.9645419875E+06  1.0703358979E-20 -1.2441157317E+05 -1.3393881716E+04 -1.5626245597E+04  4.4998060689E-09 -7.5625932625E-09  4.5522418939E-08  1.9201795504E-10  1.8081396670E+07  3.0630924246E-08 -5.2031052632E+07 -2.0132779699E-08  1.0673460581E-20 -1.2401958808E+05 -2.3314858003E+04 -1.4384416722E+04  7.3403609650E-09  8.4776660178E-09  4.8548654508E-08  1.9071948009E-10  2.3006691518E+07
    22      16 -4.3482036574E+06 -5.4434396281E+07 -4.8517277146E+06  1.0279491695E-20 -1.5570582004E+05 -1.4937469207E+04 -1.4458797853E+04  4.2360507931E-09 -7.3726218224E-09  3.8066238739E-08  1.8850844045E-10  1.7438556870E+07  3.2014256309E-08 -5.4380842105E+07 -2.1042002008E-08  1.0268269400E-20 -1.5339035836E+05 -2.8458143122E+04 -1.2698224965E+04  7.4662004852E-09  8.9547721832E-09  4.1677293388E-08  1.8650766550E-10  2.4600557123E+07
