Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz E Pmin Pmax
    273  0.00000E+00  0.00000E+000  8.66534E-003  1.58776E-036 -6.72636E-036  7.17475E-036  1.59941E-020 -1.20812E-020 -3.03932E-008  3.19918E-013  5.27557E-016  3.58235E-011
    274  0.00000E+00  0.00000E+000  8.79462E-003  2.07735E-035  1.34527E-035  7.92672E-036  1.48848E-020 -1.15779E-020 -2.87938E-008  3.23514E-013  5.47513E-016  3.58235E-011
    275  0.00000E+00  0.00000E+000  8.92323E-003  9.02058E-036  2.69055E-035  8.66539E-036  1.37899E-020 -1.10591E-020 -2.72826E-008  3.27068E-013  5.67779E-016  3.58235E-011
    276  0.00000E+00  0.00000E+000  9.05114E-003 -8.90541E-036  2.01791E-035  9.43856E-036  1.27167E-020 -1.05329E-020 -2.58477E-008  3.30581E-013  5.88346E-016  3.58235E-011
    277  0.00000E+00  0.00000E+000  9.17832E-003  1.02349E-035 -1.34527E-035  1.00610E-035  1.16709E-020 -1.00078E-020 -2.44785E-008  3.34053E-013  6.09205E-016  3.58235E-011
    278  0.00000E+00  0.00000E+000  9.30477E-003  4.39688E-036 -4.70845E-035  1.01817E-035  1.06548E-020 -9.48757E-021 -2.31667E-008  3.37483E-013  6.30347E-016  3.58235E-011
    279  0.00000E+00  0.00000E+000  9.43046E-003  3.21600E-035 -1.34527E-035  1.01446E-035  9.66919E-021 -8.97380E-021 -2.19070E-008  3.40872E-013  6.51764E-016  3.58235E-011
    280  0.00000E+00  0.00000E+000  9.55537E-003  1.76922E-035  0.00000E+000  9.90769E-036  8.71508E-021 -8.46800E-021 -2.06961E-008  3.44220E-013  6.73445E-016  3.58235E-011
    281  0.00000E+00  0.00000E+000  9.67948E-003  5.56588E-036  3.36318E-035  9.58991E-036  7.79411E-021 -7.97186E-021 -1.95324E-008  3.47527E-013  6.95382E-016  3.58235E-011
    282  0.00000E+00  0.00000E+000  9.80279E-003  2.68977E-035 -6.72636E-036  9.36430E-036  6.90740E-021 -7.48708E-021 -1.84151E-008  3.50792E-013  7.17566E-016  3.58235E-011
    283  0.00000E+00  0.00000E+000  9.92528E-003  1.83692E-035 -1.34527E-035  9.26045E-036  6.05629E-021 -7.01527E-021 -1.73441E-008  3.54018E-013  7.39986E-016  3.58235E-011
    284  0.00000E+00  0.00000E+000  1.00469E-002  1.23601E-035 -7.39900E-035  9.42145E-036  5.24205E-021 -6.55789E-021 -1.63193E-008  3.57203E-013  7.62634E-016  3.58235E-011
    285  0.00000E+00  0.00000E+000  1.01678E-002  8.52855E-036  3.36318E-035  9.72719E-036  4.46570E-021 -6.11601E-021 -1.53404E-008  3.60348E-013  7.85500E-016  3.58235E-011
    286  0.00000E+00  0.00000E+000  1.02878E-002 -1.78736E-035  6.72636E-036  1.00069E-035  3.72859E-021 -5.69072E-021 -1.44071E-008  3.63454E-013  8.08635E-016  3.58235E-011
    287  0.00000E+00  0.00000E+000  1.04069E-002  6.66511E-036  4.70845E-035  1.00860E-035  3.03144E-021 -5.28324E-021 -1.35188E-008  3.66521E-013  8.31936E-016  3.58235E-011
    288  0.00000E+00  0.00000E+000  1.05252E-002  2.70652E-035  5.38109E-035  1.01445E-035  2.37506E-021 -4.89428E-021 -1.26747E-008  3.69549E-013  8.55410E-016  3.58235E-011
    289  0.00000E+00  0.00000E+000  1.06426E-002  8.48667E-036  5.38109E-035  9.94156E-036  1.75971E-021 -4.52441E-021 -1.18739E-008  3.72540E-013  8.79059E-016  3.58235E-011
    290  0.00000E+00  0.00000E+000  1.07592E-002 -1.97859E-035  4.03582E-035  9.56400E-036  1.18601E-021 -4.17448E-021 -1.11151E-008  3.75493E-013  9.02878E-016  3.58235E-011
    291  0.00000E+00  0.00000E+000  1.08749E-002 -2.45667E-035 -5.38109E-035  9.06207E-036  6.35450E-022 -3.82728E-021 -1.03971E-008  3.78408E-013  9.26861E-016  3.58235E-011
    292  0.00000E+00  0.00000E+000  1.09898E-002  1.79016E-035  2.69055E-035  8.44086E-036  1.02405E-022 -3.47846E-021 -9.71858E-009  3.81288E-013  9.50999E-016  3.58235E-011
    293  0.00000E+00  0.00000E+000  1.11038E-002 -2.89496E-035  1.00895E-034  7.69638E-036 -4.03614E-022 -3.13636E-021 -9.07803E-009  3.84132E-013  9.75283E-016  3.58235E-011
    294  0.00000E+00  0.00000E+000  1.12170E-002 -1.47958E-035  6.72636E-036  7.06508E-036 -8.74817E-022 -2.80845E-021 -8.47395E-009  3.86940E-013  9.99706E-016  3.58235E-011
    295  0.00000E+00  0.00000E+000  1.13293E-002 -5.72990E-036  0.00000E+000  5.99489E-036 -1.30514E-021 -2.50088E-021 -7.90478E-009  3.89715E-013  1.02426E-015  3.58235E-011
    296  0.00000E+00  0.00000E+000  1.14408E-002 -3.60753E-035  6.72636E-036  4.84599E-036 -1.69037E-021 -2.21838E-021 -7.36895E-009  3.92455E-013  1.04893E-015  3.58235E-011
    297  0.00000E+00  0.00000E+000  1.15514E-002 -4.00604E-035 -2.69055E-035  3.50129E-036 -1.94330E-021 -2.03164E-021 -6.86491E-009  3.95161E-013  1.07372E-015  3.58235E-011
    298  0.00000E+00  0.00000E+000  1.16613E-002 -3.46097E-035  2.69055E-035  2.43206E-036 -2.12720E-021 -1.89575E-021 -6.39110E-009  3.97836E-013  1.09861E-015  3.58235E-011
    299  0.00000E+00  0.00000E+000  1.17703E-002 -7.08665E-035 -1.34527E-035  1.68129E-036 -2.27800E-021 -1.77852E-021 -5.94604E-009  4.00478E-013  1.12361E-015  3.58235E-011
    300  0.00000E+00  0.00000E+000  1.18784E-002 -5.50028E-035 -4.70845E-035  1.06817E-036 -2.40904E-021 -1.66775E-021 -5.52823E-009  4.03088E-013  1.14869E-015  3.58235E-011
    301  0.00000E+00  0.00000E+000  1.19858E-002 -2.72885E-035  8.07164E-035  1.06469E-036 -2.52381E-021 -1.55986E-021 -5.13627E-009  4.05668E-013  1.17387E-015  3.58235E-011
    302  0.00000E+00  0.00000E+000  1.20924E-002 -6.47039E-035 -2.69055E-035  1.50791E-036 -2.62219E-021 -1.45510E-021 -4.76880E-009  4.08217E-013  1.19912E-015  3.58235E-011
    303  0.00000E+00  0.00000E+000  1.21981E-002 -2.36524E-035  1.34527E-035  2.23464E-036 -2.70308E-021 -1.35475E-021 -4.42449E-009  4.10737E-013  1.22444E-015  3.58235E-011
    304  0.00000E+00  0.00000E+000  1.23031E-002 -3.66755E-035  0.00000E+000  2.63547E-036 -2.76563E-021 -1.26011E-021 -4.10210E-009  4.13227E-013  1.24983E-015  3.58235E-011
    305  0.00000E+00  0.00000E+000  1.24073E-002 -4.45062E-035  2.69055E-035  3.31217E-036 -2.80947E-021 -1.17218E-021 -3.80044E-009  4.15689E-013  1.27528E-015  3.58235E-011
    306  0.00000E+00  0.00000E+000  1.25107E-002 -3.44352E-035  2.01791E-035  3.38807E-036 -2.83502E-021 -1.09153E-021 -3.51835E-009  4.18123E-013  1.30078E-015  3.58235E-011
    307  0.00000E+00  0.00000E+000  1.26133E-002 -5.31673E-035 -4.70845E-035  3.36495E-036 -2.84305E-021 -1.01826E-021 -3.25475E-009  4.20530E-013  1.32634E-015  3.58236E-011
    308  0.00000E+00  0.00000E+000  1.27152E-002 -7.16551E-035 -4.70845E-035  2.93956E-036 -2.83464E-021 -9.52307E-022 -3.00862E-009  4.22909E-013  1.35193E-015  3.58236E-011
    309  0.00000E+00  0.00000E+000  1.28163E-002 -3.34651E-035  0.00000E+000  2.28435E-036 -2.81114E-021 -8.93224E-022 -2.77895E-009  4.25263E-013  1.37757E-015  3.58236E-011
    310  0.00000E+00  0.00000E+000  1.29166E-002 -6.38943E-035  0.00000E+000  1.54730E-036 -2.77409E-021 -8.40549E-022 -2.56482E-009  4.27590E-013  1.40324E-015  3.58236E-011
    311  0.00000E+00  0.00000E+000  1.30162E-002 -5.67127E-035 -6.05373E-035  4.02424E-037 -2.72502E-021 -7.93711E-022 -2.36532E-009  4.29891E-013  1.42894E-015  3.58236E-011
    312  0.00000E+00  0.00000E+000  1.31151E-002 -2.30731E-035  2.01791E-035 -5.80118E-037 -2.66557E-021 -7.52061E-022 -2.17961E-009  4.32167E-013  1.45467E-015  3.58236E-011
    313  0.00000E+00  0.00000E+000  1.32132E-002 -5.38443E-035 -2.01791E-035 -1.88138E-036 -2.59719E-021 -7.14968E-022 -2.00688E-009  4.34419E-013  1.48042E-015  3.58236E-011
    314  0.00000E+00  0.00000E+000  1.33105E-002 -8.30521E-037 -6.72636E-036 -3.13037E-036 -2.52139E-021 -6.81774E-022 -1.84634E-009  4.36646E-013  1.50618E-015  3.58236E-011
    315  0.00000E+00  0.00000E+000  1.34072E-002 -6.70419E-035 -2.69055E-035 -4.43348E-036 -2.43936E-021 -6.52034E-022 -1.69728E-009  4.38850E-013  1.53196E-015  3.58236E-011
    316  0.00000E+00  0.00000E+000  1.35031E-002 -7.52075E-035 -6.72636E-035 -5.11949E-036 -2.35250E-021 -6.25190E-022 -1.55898E-009  4.41029E-013  1.55774E-015  3.58236E-011
    317  0.00000E+00  0.00000E+000  1.35982E-002 -6.23868E-035  1.34527E-035 -5.95604E-036 -2.26213E-021 -6.00704E-022 -1.43077E-009  4.43186E-013  1.58353E-015  3.58236E-011
    318  0.00000E+00  0.00000E+000  1.36927E-002 -5.52401E-035 -2.69055E-035 -6.23549E-036 -2.16945E-021 -5.78122E-022 -1.31204E-009  4.45319E-013  1.60933E-015  3.58236E-011
    319  0.00000E+00  0.00000E+000  1.37864E-002 -6.43689E-035 -1.07622E-034 -6.04529E-036 -2.07553E-021 -5.57054E-022 -1.20216E-009  4.47430E-013  1.63512E-015  3.58236E-011
    320  0.00000E+00  0.00000E+000  1.38794E-002 -9.44979E-035 -2.69055E-035 -5.56959E-036 -1.98131E-021 -5.37201E-022 -1.10059E-009  4.49519E-013  1.66091E-015  3.58236E-011
    321  0.00000E+00  0.00000E+000  1.39717E-002 -6.50598E-035  8.74427E-035 -4.68985E-036 -1.88759E-021 -5.18313E-022 -1.00676E-009  4.51585E-013  1.68669E-015  3.58236E-011
    322  0.00000E+00  0.00000E+000  1.40633E-002 -7.08665E-035  0.00000E+000 -3.24719E-036 -1.79509E-021 -5.00199E-022 -9.20167E-010  4.53630E-013  1.71246E-015  3.58236E-011
    323  0.00000E+00  0.00000E+000  1.41542E-002 -1.23859E-034  0.00000E+000 -1.65459E-036 -1.70440E-021 -4.82668E-022 -8.40331E-010  4.55653E-013  1.73821E-015  3.58236E-011
    324  0.00000E+00  0.00000E+000  1.42443E-002  1.37839E-035 -2.01791E-035  2.14556E-037 -1.61607E-021 -4.65618E-022 -7.66789E-010  4.57654E-013  1.76395E-015  3.58236E-011
    325  0.00000E+00  0.00000E+000  1.43337E-002 -1.00681E-034  8.74427E-035  1.99804E-036 -1.53048E-021 -4.48947E-022 -6.99108E-010  4.59635E-013  1.78967E-015  3.58236E-011
    326  0.00000E+00  0.00000E+000  1.44225E-002 -5.99859E-035  5.38109E-035  3.85698E-036 -1.44796E-021 -4.32588E-022 -6.36880E-010  4.61594E-013  1.81537E-015  3.58236E-011
    327  0.00000E+00  0.00000E+000  1.45105E-002 -6.37198E-036 -9.41691E-035  5.67300E-036 -1.36878E-021 -4.16502E-022 -5.79720E-010  4.63533E-013  1.84104E-015  3.58236E-011
    328  0.00000E+00  0.00000E+000  1.45978E-002  1.31906E-036  6.05373E-035  6.95659E-036 -1.29308E-021 -4.00695E-022 -5.27266E-010  4.65451E-013  1.86668E-015  3.58236E-011
    329  0.00000E+00  0.00000E+000  1.46844E-002 -1.67500E-036 -6.72636E-036  8.57168E-036 -1.22101E-021 -3.85157E-022 -4.79175E-010  4.67349E-013  1.89229E-015  3.58236E-011
    330  0.00000E+00  0.00000E+000  1.47703E-002 -2.81121E-035 -2.01791E-035  1.02087E-035 -1.15258E-021 -3.69913E-022 -4.35129E-010  4.69226E-013  1.91786E-015  3.58236E-011
    331  0.00000E+00  0.00000E+000  1.48554E-002 -7.53890E-035  6.72636E-035  1.19768E-035 -1.08781E-021 -3.54995E-022 -3.94826E-010  4.71084E-013  1.94340E-015  3.58236E-011
    332  0.00000E+00  0.00000E+000  1.49399E-002 -4.17354E-036 -5.38109E-035  1.44100E-035 -1.02665E-021 -3.40438E-022 -3.57985E-010  4.72922E-013  1.96890E-015  3.58236E-011
    333  0.00000E+00  0.00000E+000  1.50237E-002 -3.58520E-035  1.34527E-035  1.69675E-035 -9.69027E-022 -3.26282E-022 -3.24340E-010  4.74740E-013  1.99436E-015  3.58236E-011
    334  0.00000E+00  0.00000E+000  1.51067E-002 -8.60880E-035 -6.72636E-036  1.91068E-035 -9.14826E-022 -3.12551E-022 -2.93644E-010  4.76538E-013  2.01977E-015  3.58236E-011
    335  0.00000E+00  0.00000E+000  1.51891E-002 -1.91369E-035 -7.39900E-035  2.09865E-035 -8.63956E-022 -2.99279E-022 -2.65665E-010  4.78317E-013  2.04513E-015  3.58236E-011
    336  0.00000E+00  0.00000E+000  1.52707E-002  2.40781E-036 -2.69055E-035  2.25974E-035 -8.16305E-022 -2.86510E-022 -2.40188E-010  4.80077E-013  2.07045E-015  3.58236E-011
    337  0.00000E+00  0.00000E+000  1.53516E-002  3.97115E-035 -5.38109E-035  2.39792E-035 -7.71295E-022 -2.74215E-022 -2.17011E-010  4.81818E-013  2.09571E-015  3.58236E-011
    338  0.00000E+00  0.00000E+000  1.54319E-002 -6.88146E-036 -5.38109E-035  2.49951E-035 -7.28816E-022 -2.62429E-022 -1.95944E-010  4.83540E-013  2.12091E-015  3.58236E-011
    339  0.00000E+00  0.00000E+000  1.55114E-002 -1.00919E-035  2.69055E-035  2.58407E-035 -6.88860E-022 -2.51168E-022 -1.76814E-010  4.85243E-013  2.14605E-015  3.58236E-011
    340  0.00000E+00  0.00000E+000  1.55902E-002  1.40840E-035 -9.41691E-035  2.66740E-035 -6.51408E-022 -2.40439E-022 -1.59456E-010  4.86928E-013  2.17113E-015  3.58236E-011
    341  0.00000E+00  0.00000E+000  1.56684E-002  1.14179E-035  2.69055E-035  2.75539E-035 -6.16384E-022 -2.30232E-022 -1.43720E-010  4.88594E-013  2.19615E-015  3.58236E-011
    342  0.00000E+00  0.00000E+000  1.57458E-002  1.54798E-035 -9.41691E-035  2.79001E-035 -5.83664E-022 -2.20539E-022 -1.29465E-010  4.90242E-013  2.22110E-015  3.58236E-011
    343  0.00000E+00  0.00000E+000  1.58225E-002 -5.26439E-035 -8.74427E-035  2.83479E-035 -5.53084E-022 -2.11347E-022 -1.16563E-010  4.91871E-013  2.24598E-015  3.58236E-011
    344  0.00000E+00  0.00000E+000  1.58985E-002 -5.32092E-035  4.03582E-035  2.80486E-035 -5.24462E-022 -2.02633E-022 -1.04892E-010  4.93483E-013  2.27079E-015  3.58236E-011
    345  0.00000E+00  0.00000E+000  1.59739E-002  1.21577E-035 -2.01791E-035  2.70373E-035 -4.97615E-022 -1.94380E-022 -9.43424E-011  4.95077E-013  2.29552E-015  3.58236E-011
    346  0.00000E+00  0.00000E+000  1.60485E-002 -1.40072E-035  0.00000E+000  2.56575E-035 -4.72375E-022 -1.86561E-022 -8.48128E-011  4.96653E-013  2.32018E-015  3.58236E-011
    347  0.00000E+00  0.00000E+000  1.61225E-002 -2.23124E-035 -2.69055E-035  2.43189E-035 -4.48589E-022 -1.79147E-022 -7.62094E-011  4.98212E-013  2.34475E-015  3.58236E-011
    348  0.00000E+00  0.00000E+000  1.61957E-002 -1.41258E-035  2.69055E-035  2.22862E-035 -4.26123E-022 -1.72107E-022 -6.84466E-011  4.99753E-013  2.36924E-015  3.58236E-011
    349  0.00000E+00  0.00000E+000  1.62683E-002  1.44259E-035  8.07164E-035  2.05648E-035 -4.04862E-022 -1.65412E-022 -6.14458E-011  5.01277E-013  2.39365E-015  3.58236E-011
    350  0.00000E+00  0.00000E+000  1.63402E-002  1.12993E-035  9.41691E-035  1.83849E-035 -3.84711E-022 -1.59030E-022 -5.51353E-011  5.02784E-013  2.41797E-015  3.58236E-011
    351  0.00000E+00  0.00000E+000  1.64114E-002  2.46365E-035 -1.34527E-035  1.58659E-035 -3.65581E-022 -1.52931E-022 -4.94497E-011  5.04274E-013  2.44220E-015  3.58236E-011
    352  0.00000E+00  0.00000E+000  1.64819E-002  2.09654E-035  8.74427E-035  1.22102E-035 -3.47401E-022 -1.47088E-022 -4.43293E-011  5.05747E-013  2.46633E-015  3.58236E-011
    353  0.00000E+00  0.00000E+000  1.65517E-002 -3.32906E-035  0.00000E+000  8.29501E-036 -3.30105E-022 -1.41476E-022 -3.97199E-011  5.07203E-013  2.49037E-015  3.58236E-011
    354  0.00000E+00  0.00000E+000  1.66209E-002  7.64219E-036  1.34527E-035  3.91654E-036 -3.13636E-022 -1.36070E-022 -3.55723E-011  5.08643E-013  2.51431E-015  3.58236E-011
    355  0.00000E+00  0.00000E+000  1.66893E-002  1.61917E-035  7.39900E-035 -6.27713E-037 -2.97942E-022 -1.30851E-022 -3.18416E-011  5.10067E-013  2.53815E-015  3.58236E-011
    356  0.00000E+00  0.00000E+000  1.67571E-002 -3.04152E-035 -2.01791E-035 -4.94684E-036 -2.82979E-022 -1.25800E-022 -2.84873E-011  5.11474E-013  2.56189E-015  3.58236E-011
    357  0.00000E+00  0.00000E+000  1.68243E-002  4.13865E-035  6.05373E-035 -9.27825E-036 -2.68706E-022 -1.20904E-022 -2.54728E-011  5.12865E-013  2.58553E-015  3.58236E-011
    358  0.00000E+00  0.00000E+000  1.68907E-002 -4.67534E-035 -3.36318E-035 -1.31820E-035 -2.55089E-022 -1.16151E-022 -2.27649E-011  5.14240E-013  2.60906E-015  3.58236E-011
    359  0.00000E+00  0.00000E+000  1.69565E-002 -2.06304E-035  1.07622E-034 -1.71872E-035 -2.42094E-022 -1.11532E-022 -2.03334E-011  5.15600E-013  2.63248E-015  3.58236E-011
    360  0.00000E+00  0.00000E+000  1.70216E-002 -1.61847E-035  6.05373E-035 -2.15277E-035 -2.29696E-022 -1.07042E-022 -1.81512E-011  5.16943E-013  2.65579E-015  3.58236E-011
    361  0.00000E+00  0.00000E+000  1.70861E-002 -1.04897E-034 -4.70845E-035 -2.52943E-035 -2.17864E-022 -1.02672E-022 -1.61938E-011  5.18272E-013  2.67899E-015  3.58236E-011
    362  0.00000E+00  0.00000E+000  1.71499E-002  1.11527E-035 -4.70845E-035 -2.96341E-035 -2.06569E-022 -9.84188E-023 -1.44389E-011  5.19584E-013  2.70207E-015  3.58236E-011
    363  0.00000E+00  0.00000E+000  1.72130E-002 -7.12852E-035 -5.38109E-035 -3.43083E-035 -1.95801E-022 -9.42828E-023 -1.28666E-011  5.20882E-013  2.72504E-015  3.58236E-011
    364  0.00000E+00  0.00000E+000  1.72755E-002 -3.31510E-035  7.39900E-035 -3.85583E-035 -1.85534E-022 -9.02614E-023 -1.14586E-011  5.22164E-013  2.74788E-015  3.58236E-011
    365  0.00000E+00  0.00000E+000  1.73373E-002 -6.79213E-035  5.38109E-035 -4.27760E-035 -1.75742E-022 -8.63510E-023 -1.01986E-011  5.23431E-013  2.77061E-015  3.58236E-011
    366  0.00000E+00  0.00000E+000  1.73985E-002 -7.36721E-035 -8.74427E-035 -4.65584E-035 -1.66403E-022 -8.25496E-023 -9.07182E-012  5.24683E-013  2.79321E-015  3.58236E-011
    367  0.00000E+00  0.00000E+000  1.74590E-002 -6.46411E-035 -8.07164E-035 -5.00233E-035 -1.57497E-022 -7.88580E-023 -8.06480E-012  5.25920E-013  2.81569E-015  3.58236E-011
    368  0.00000E+00  0.00000E+000  1.75188E-002 -9.71640E-035  2.01791E-035 -5.35624E-035 -1.49017E-022 -7.52736E-023 -7.16547E-012  5.27143E-013  2.83805E-015  3.58236E-011
    369  0.00000E+00  0.00000E+000  1.75781E-002 -6.48086E-035 -4.03582E-035 -5.61781E-035 -1.40896E-022 -7.18035E-023 -6.36287E-012  5.28351E-013  2.86028E-015  3.58236E-011
    370  0.00000E+00  0.00000E+000  1.76366E-002 -1.03920E-034 -6.72636E-036 -5.85392E-035 -1.33312E-022 -6.84912E-023 -5.64713E-012  5.29544E-013  2.88237E-015  3.58236E-011
    371  0.00000E+00  0.00000E+000  1.76946E-002 -4.48900E-035  4.03582E-035 -5.95641E-035 -1.26210E-022 -6.53194E-023 -5.00929E-012  5.30723E-013  2.90434E-015  3.58236E-011
    372  0.00000E+00  0.00000E+000  1.77519E-002 -5.42142E-035 -3.36318E-035 -5.97338E-035 -1.19527E-022 -6.22734E-023 -4.44127E-012  5.31888E-013  2.92617E-015  3.58236E-011
    373  0.00000E+00  0.00000E+000  1.78085E-002 -8.08467E-035  2.69055E-035 -5.90851E-035 -1.13207E-022 -5.93434E-023 -3.93579E-012  5.33039E-013  2.94787E-015  3.58236E-011
    374  0.00000E+00  0.00000E+000  1.78646E-002  2.46644E-035  7.39900E-035 -5.74366E-035 -1.07209E-022 -5.65233E-023 -3.48626E-012  5.34176E-013  2.96944E-015  3.58236E-011
    375  0.00000E+00  0.00000E+000  1.79200E-002 -8.48108E-035  4.70845E-035 -5.49145E-035 -1.01506E-022 -5.38099E-023 -3.08674E-012  5.35299E-013  2.99087E-015  3.58236E-011
    376  0.00000E+00  0.00000E+000  1.79747E-002 -4.15958E-035 -6.05373E-035 -5.16877E-035 -9.60777E-023 -5.12012E-023 -2.73188E-012  5.36408E-013  3.01216E-015  3.58236E-011
    377  0.00000E+00  0.00000E+000  1.80289E-002 -1.17390E-035 -2.01791E-035 -4.71986E-035 -9.09121E-023 -4.86961E-023 -2.41689E-012  5.37503E-013  3.03331E-015  3.58236E-011
    378  0.00000E+00  0.00000E+000  1.80824E-002 -3.96556E-035  4.70845E-035 -4.15864E-035 -8.59994E-023 -4.62934E-023 -2.13742E-012  5.38585E-013  3.05431E-015  3.58236E-011
    379  0.00000E+00  0.00000E+000  1.81353E-002 -1.08498E-034  1.34527E-035 -3.51831E-035 -8.13313E-023 -4.39919E-023 -1.88959E-012  5.39653E-013  3.07518E-015  3.58236E-011
    380  0.00000E+00  0.00000E+000  1.81876E-002 -2.91310E-035 -7.39900E-035 -2.79072E-035 -7.69001E-023 -4.17900E-023 -1.66993E-012  5.40708E-013  3.09588E-015  3.58236E-011
    381  0.00000E+00  0.00000E+000  1.82392E-002 -2.62835E-035  0.00000E+000 -2.02173E-035 -7.26976E-023 -3.96857E-023 -1.47531E-012  5.41749E-013  3.11644E-015  3.58236E-011
    382  0.00000E+00  0.00000E+000  1.82903E-002 -2.66604E-035  6.72636E-035 -1.20141E-035 -6.87155E-023 -3.76768E-023 -1.30294E-012  5.42778E-013  3.13685E-015  3.58236E-011
    383  0.00000E+00  0.00000E+000  1.83407E-002  2.10910E-035 -2.01791E-035 -3.25711E-036 -6.49447E-023 -3.57606E-023 -1.15034E-012  5.43793E-013  3.15711E-015  3.58236E-011
    384  0.00000E+00  0.00000E+000  1.83906E-002 -9.28229E-035  6.05373E-035  5.53091E-036 -6.13761E-023 -3.39343E-023 -1.01527E-012  5.44795E-013  3.17722E-015  3.58236E-011
    385  0.00000E+00  0.00000E+000  1.84398E-002 -7.65894E-035  6.72636E-035  1.45662E-035 -5.80001E-023 -3.21948E-023 -8.95760E-013  5.45784E-013  3.19718E-015  3.58236E-011
    386  0.00000E+00  0.00000E+000  1.84884E-002 -2.29475E-035 -1.34527E-035  2.40449E-035 -5.48073E-023 -3.05390E-023 -7.90046E-013  5.46761E-013  3.21699E-015  3.58236E-011
    387  0.00000E+00  0.00000E+000  1.85365E-002  1.59125E-036  5.38109E-035  3.34707E-035 -5.17880E-023 -2.89635E-023 -6.96560E-013  5.47725E-013  3.23665E-015  3.58236E-011
    388  0.00000E+00  0.00000E+000  1.85839E-002 -1.98208E-036  4.03582E-035  4.31174E-035 -4.89330E-023 -2.74650E-023 -6.13910E-013  5.48676E-013  3.25615E-015  3.58236E-011
    389  0.00000E+00  0.00000E+000  1.86307E-002 -1.30510E-035  7.39900E-035  5.25551E-035 -4.62332E-023 -2.60400E-023 -5.40861E-013  5.49615E-013  3.27550E-015  3.58236E-011
    390  0.00000E+00  0.00000E+000  1.86770E-002 -4.28242E-035 -4.70845E-035  6.17869E-035 -4.36801E-023 -2.46852E-023 -4.76314E-013  5.50541E-013  3.29470E-015  3.58236E-011
    391  0.00000E+00  0.00000E+000  1.87226E-002 -5.20088E-035  2.01791E-035  7.09715E-035 -4.12654E-023 -2.33971E-023 -4.19298E-013  5.51456E-013  3.31374E-015  3.58236E-011
    392  0.00000E+00  0.00000E+000  1.87677E-002  1.51029E-035  3.36318E-035  7.91236E-035 -3.89812E-023 -2.21726E-023 -3.68951E-013  5.52357E-013  3.33262E-015  3.58236E-011
    393  0.00000E+00  0.00000E+000  1.88122E-002 -9.35348E-035  5.38109E-035  8.60064E-035 -3.68204E-023 -2.10085E-023 -3.24509E-013  5.53247E-013  3.35134E-015  3.58236E-011
    394  0.00000E+00  0.00000E+000  1.88561E-002  2.64231E-035  0.00000E+000  9.16394E-035 -3.47759E-023 -1.99016E-023 -2.85294E-013  5.54125E-013  3.36991E-015  3.58236E-011
    395  0.00000E+00  0.00000E+000  1.88995E-002 -1.03850E-034 -1.34527E-034  9.59317E-035 -3.28413E-023 -1.88490E-023 -2.50706E-013  5.54991E-013  3.38831E-015  3.58236E-011
    396  0.00000E+00  0.00000E+000  1.89422E-002 -4.45690E-035 -2.01791E-035  9.90222E-035 -3.10107E-023 -1.78480E-023 -2.20212E-013  5.55845E-013  3.40655E-015  3.58236E-011
    397  0.00000E+00  0.00000E+000  1.89844E-002 -9.57123E-035  2.69055E-035  9.96294E-035 -2.92786E-023 -1.68960E-023 -1.93341E-013  5.56687E-013  3.42464E-015  3.58236E-011
    398  0.00000E+00  0.00000E+000  1.90261E-002 -8.06792E-036  6.72636E-036  9.86483E-035 -2.76395E-023 -1.59904E-023 -1.69675E-013  5.57517E-013  3.44256E-015  3.58236E-011
    399  0.00000E+00  0.00000E+000  1.90671E-002 -1.89415E-035 -2.69055E-035  9.58820E-035 -2.60887E-023 -1.51291E-023 -1.48841E-013  5.58336E-013  3.46031E-015  3.58236E-011
    400  0.00000E+00  0.00000E+000  1.91076E-002 -4.56438E-035  2.01791E-035  9.16995E-035 -2.46217E-023 -1.43098E-023 -1.30511E-013  5.59143E-013  3.47791E-015  3.58236E-011
